08/20/2024 09:32:18Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1,79364  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	0,00000  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-10538,85923  	-4129,67639  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
2,79465  	23,05922  	21,90611  	21,63055  	23,16500  	-1,18514  	0,00000  	0,18703  	0,23768  	0,10010  	-0,01851  	0,96668  	0,04429  	-1,36613  	70,14834  	55,19900  	650,75694  	-7459,22719  	-Inf  	-Inf  	0,00396  	0,00625  	0,00510  	0,00000  	0,00691  	-0,00000  	0,00413  
3,79470  	23,06015  	21,90583  	21,63099  	23,16461  	-1,18516  	0,00000  	0,18790  	0,23882  	0,10095  	-0,01763  	0,96636  	0,04412  	-1,36258  	70,48583  	55,45760  	656,33209  	-7459,38066  	-Inf  	-Inf  	0,00396  	0,00625  	0,00511  	0,00000  	0,00692  	-0,00000  	0,00413  
4,79573  	23,05872  	21,90607  	21,63112  	23,16508  	-1,18515  	0,00000  	0,18657  	0,24039  	0,10086  	-0,01737  	0,96852  	0,04487  	-1,36310  	70,94972  	55,06436  	655,73115  	-7459,35969  	-Inf  	-Inf  	0,00396  	0,00626  	0,00512  	0,00000  	0,00690  	-0,00000  	0,00413  
5,79730  	23,05861  	21,90662  	21,63142  	23,16468  	-1,18514  	0,00000  	0,18790  	0,23928  	0,10075  	-0,01869  	0,96795  	0,04471  	-1,36435  	70,61939  	55,45618  	655,01112  	-7459,37810  	-Inf  	-Inf  	0,00396  	0,00626  	0,00511  	0,00000  	0,00692  	-0,00000  	0,00413  
6,79877  	23,05931  	21,90678  	21,63153  	23,16471  	-1,18515  	0,00000  	0,18790  	0,23832  	0,10135  	-0,01769  	0,96834  	0,04469  	-1,36458  	70,33762  	55,45554  	658,93280  	-7459,44703  	-Inf  	-Inf  	0,00396  	0,00626  	0,00511  	0,00000  	0,00692  	-0,00000  	0,00413  
7,79975  	23,06001  	21,90663  	21,63068  	23,16469  	-1,18517  	0,00000  	0,18872  	0,23882  	0,10063  	-0,01787  	0,96710  	0,04406  	-1,36804  	70,48504  	55,69923  	654,21708  	-7459,47407  	-Inf  	-Inf  	0,00396  	0,00625  	0,00511  	0,00000  	0,00694  	-0,00000  	0,00413  
8,80171  	23,05915  	21,90699  	21,63112  	23,16572  	-1,18516  	0,00000  	0,18881  	0,23996  	0,10147  	-0,01699  	0,96734  	0,04524  	-1,36763  	70,82213  	55,72609  	659,67329  	-7459,49922  	-Inf  	-Inf  	0,00396  	0,00625  	0,00511  	0,00000  	0,00694  	-0,00000  	0,00413  
9,80340  	23,05958  	21,90592  	21,63161  	23,16501  	-1,18514  	0,00000  	0,18943  	0,23914  	0,10158  	-0,01684  	0,96830  	0,04480  	-1,35994  	70,57838  	55,90797  	660,42103  	-7459,31816  	-Inf  	-Inf  	0,00396  	0,00626  	0,00511  	0,00000  	0,00695  	-0,00000  	0,00413  
10,80323  	23,05973  	21,90616  	21,63106  	23,16555  	-1,18514  	0,00000  	0,18791  	0,23820  	0,10140  	-0,01821  	0,96670  	0,04489  	-1,36379  	70,30073  	55,46089  	659,25910  	-7459,30581  	-Inf  	-Inf  	0,00396  	0,00625  	0,00511  	0,00000  	0,00692  	-0,00000  	0,00413  
