08/20/2024 09:30:30Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1,77647  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	0,00000  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-10538,85923  	-4129,67639  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
2,77749  	23,03758  	21,89982  	21,62702  	23,13645  	-1,18516  	0,00000  	0,18506  	0,23808  	0,10118  	-0,01733  	0,96733  	0,04185  	-1,35246  	70,26584  	54,61698  	657,40117  	-7458,46212  	-Inf  	-Inf  	0,00396  	0,00625  	0,00510  	0,00000  	0,00688  	-0,00000  	0,00413  
3,78062  	23,03785  	21,90002  	21,62678  	23,13482  	-1,18515  	0,00000  	0,18596  	0,23768  	0,10067  	-0,01804  	0,96916  	0,04084  	-1,35459  	70,14884  	54,88378  	654,09791  	-7458,41030  	-Inf  	-Inf  	0,00396  	0,00626  	0,00510  	0,00000  	0,00689  	-0,00000  	0,00413  
4,78363  	23,03750  	21,90067  	21,62759  	23,13399  	-1,18516  	0,00000  	0,18643  	0,23754  	0,10093  	-0,01782  	0,96762  	0,04074  	-1,35379  	70,10642  	55,02319  	655,74444  	-7458,58855  	-Inf  	-Inf  	0,00396  	0,00626  	0,00510  	0,00000  	0,00690  	-0,00000  	0,00413  
5,78384  	23,03734  	21,89993  	21,62716  	23,13406  	-1,18517  	0,00000  	0,18729  	0,23688  	0,10068  	-0,01775  	0,96817  	0,04074  	-1,35233  	69,91224  	55,27553  	654,14537  	-7458,56350  	-Inf  	-Inf  	0,00396  	0,00626  	0,00510  	0,00000  	0,00691  	-0,00000  	0,00413  
6,78669  	23,03813  	21,90023  	21,62712  	23,13314  	-1,18517  	0,00000  	0,18769  	0,23725  	0,10095  	-0,01814  	0,96703  	0,04012  	-1,35399  	70,02114  	55,39480  	655,89926  	-7458,55799  	-Inf  	-Inf  	0,00396  	0,00625  	0,00510  	0,00000  	0,00692  	-0,00000  	0,00413  
7,78730  	23,03808  	21,89965  	21,62691  	23,13317  	-1,18516  	0,00000  	0,18816  	0,23944  	0,10034  	-0,01776  	0,96684  	0,03991  	-1,35215  	70,66685  	55,53257  	651,92430  	-7458,42431  	-Inf  	-Inf  	0,00396  	0,00625  	0,00511  	0,00000  	0,00693  	-0,00000  	0,00413  
8,78736  	23,03785  	21,90039  	21,62720  	23,13408  	-1,18517  	0,00000  	0,18922  	0,23887  	0,09960  	-0,01747  	0,96854  	0,04009  	-1,35439  	70,50014  	55,84495  	647,15836  	-7458,58003  	-Inf  	-Inf  	0,00396  	0,00626  	0,00511  	0,00000  	0,00694  	-0,00000  	0,00413  
9,78950  	23,03762  	21,90014  	21,62750  	23,13469  	-1,18515  	0,00000  	0,18600  	0,23628  	0,10051  	-0,01702  	0,96732  	0,04081  	-1,35162  	69,73442  	54,89601  	653,06510  	-7458,50284  	-Inf  	-Inf  	0,00396  	0,00625  	0,00510  	0,00000  	0,00689  	-0,00000  	0,00413  
10,79085  	23,03778  	21,90079  	21,62702  	23,13542  	-1,18517  	0,00000  	0,18785  	0,23890  	0,10073  	-0,01768  	0,96685  	0,04115  	-1,35725  	70,50891  	55,44216  	654,50312  	-7458,60130  	-Inf  	-Inf  	0,00396  	0,00625  	0,00511  	0,00000  	0,00692  	-0,00000  	0,00413  
