08/20/2024 08:40:38Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1,80294  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	0,00000  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-10538,85923  	-4129,67639  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
2,80526  	22,46509  	21,75099  	21,51824  	22,56754  	-1,18516  	0,00000  	0,12711  	0,15243  	0,09954  	-0,01749  	0,88749  	0,04266  	-1,15390  	44,98707  	37,51614  	637,97899  	-7435,09685  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00598  	-0,00000  	0,00413  
3,80487  	22,46557  	21,75071  	21,51928  	22,56828  	-1,18515  	0,00000  	0,12769  	0,15290  	0,10029  	-0,01799  	0,88731  	0,04309  	-1,14735  	45,12705  	37,68506  	642,75603  	-7435,13438  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00599  	-0,00000  	0,00413  
4,80777  	22,46678  	21,75076  	21,51739  	22,56858  	-1,18513  	0,00000  	0,12710  	0,15273  	0,10134  	-0,01780  	0,88652  	0,04315  	-1,15692  	45,07646  	37,51312  	649,50345  	-7434,85130  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00598  	-0,00000  	0,00413  
5,80939  	22,46742  	21,75101  	21,51825  	22,56812  	-1,18515  	0,00000  	0,12687  	0,15231  	0,10081  	-0,01792  	0,88854  	0,04246  	-1,15397  	44,95174  	37,44468  	646,10867  	-7435,07153  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00598  	-0,00000  	0,00413  
6,81030  	22,46689  	21,75070  	21,51870  	22,56830  	-1,18517  	0,00000  	0,12736  	0,15225  	0,10083  	-0,01816  	0,88622  	0,04278  	-1,15017  	44,93538  	37,59015  	646,26294  	-7435,16478  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00598  	-0,00000  	0,00413  
7,81128  	22,46590  	21,75026  	21,51791  	22,56805  	-1,18515  	0,00000  	0,12728  	0,15163  	0,10113  	-0,01736  	0,88778  	0,04321  	-1,15191  	44,75173  	37,56416  	648,13079  	-7434,93521  	-Inf  	-Inf  	0,00396  	0,00607  	0,00470  	0,00000  	0,00598  	-0,00000  	0,00413  
8,81177  	22,46659  	21,75080  	21,51796  	22,56918  	-1,18514  	0,00000  	0,12727  	0,15194  	0,10117  	-0,01846  	0,88817  	0,04342  	-1,15428  	44,84303  	37,56299  	648,41431  	-7434,97143  	-Inf  	-Inf  	0,00396  	0,00607  	0,00470  	0,00000  	0,00598  	-0,00000  	0,00413  
9,81263  	22,46700  	21,75047  	21,51784  	22,56932  	-1,18515  	0,00000  	0,12683  	0,15200  	0,10111  	-0,01848  	0,88719  	0,04328  	-1,15331  	44,86193  	37,43293  	648,04262  	-7434,96313  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00598  	-0,00000  	0,00413  
10,81265  	22,46749  	21,75073  	21,51849  	22,56985  	-1,18514  	0,00000  	0,12746  	0,15171  	0,10103  	-0,01766  	0,88661  	0,04326  	-1,15135  	44,77465  	37,61794  	647,55554  	-7435,00087  	-Inf  	-Inf  	0,00396  	0,00607  	0,00470  	0,00000  	0,00599  	-0,00000  	0,00413  
11,81301  	22,46749  	21,75111  	21,51831  	22,57007  	-1,18513  	0,00000  	0,12711  	0,15224  	0,10081  	-0,01699  	0,88700  	0,04325  	-1,15412  	44,93054  	37,51468  	646,10482  	-7434,95645  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00598  	-0,00000  	0,00413  
12,81274  	22,46807  	21,75099  	21,51876  	22,56997  	-1,18516  	0,00000  	0,12753  	0,15216  	0,09999  	-0,01841  	0,88698  	0,04262  	-1,15133  	44,90770  	37,63925  	640,89815  	-7435,13893  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00599  	-0,00000  	0,00413  
13,81456  	22,46696  	21,75077  	21,51906  	22,57080  	-1,18515  	0,00000  	0,12750  	0,15173  	0,09997  	-0,01836  	0,88773  	0,04342  	-1,14877  	44,78240  	37,62962  	640,75000  	-7435,08493  	-Inf  	-Inf  	0,00396  	0,00607  	0,00470  	0,00000  	0,00599  	-0,00000  	0,00413  
14,81664  	22,46709  	21,74971  	21,51875  	22,57148  	-1,18516  	0,00000  	0,12745  	0,15149  	0,10102  	-0,01789  	0,88756  	0,04411  	-1,14502  	44,70969  	37,61672  	647,47627  	-7435,01824  	-Inf  	-Inf  	0,00396  	0,00607  	0,00470  	0,00000  	0,00599  	-0,00000  	0,00413  
15,81791  	22,46622  	21,75131  	21,51828  	22,57098  	-1,18515  	0,00000  	0,12723  	0,15254  	0,10067  	-0,01806  	0,88690  	0,04412  	-1,15529  	45,02139  	37,55068  	645,25560  	-7435,05462  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00598  	-0,00000  	0,00413  
16,81888  	22,46649  	21,75036  	21,51882  	22,57178  	-1,18516  	0,00000  	0,12738  	0,15182  	0,10086  	-0,01666  	0,88803  	0,04442  	-1,14788  	44,80836  	37,59558  	646,42768  	-7435,11594  	-Inf  	-Inf  	0,00396  	0,00607  	0,00470  	0,00000  	0,00599  	-0,00000  	0,00413  
17,82196  	22,46708  	21,75078  	21,51829  	22,57094  	-1,18515  	0,00000  	0,12704  	0,15245  	0,10090  	-0,01762  	0,88680  	0,04384  	-1,15257  	44,99255  	37,49447  	646,71629  	-7435,01929  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00598  	-0,00000  	0,00413  
18,82321  	22,46755  	21,75110  	21,51849  	22,57178  	-1,18514  	0,00000  	0,12713  	0,15254  	0,10132  	-0,01698  	0,88747  	0,04418  	-1,15319  	45,02041  	37,52134  	649,38369  	-7435,02762  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00598  	-0,00000  	0,00413  
19,82421  	22,46773  	21,75091  	21,51807  	22,57134  	-1,18515  	0,00000  	0,12715  	0,15262  	0,10144  	-0,01820  	0,88844  	0,04397  	-1,15433  	45,04439  	37,52590  	650,15259  	-7435,05123  	-Inf  	-Inf  	0,00396  	0,00607  	0,00471  	0,00000  	0,00598  	-0,00000  	0,00413  
