10/11/2024 14:17:31Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1.74589  	0.00000  	0.00000  	0.00000  	0.00000  	-1.18512  	-0.20833  	-0.86278  	-2.50000  	-3.02442  	-1.25000  	-0.08628  	-0.00000  	-0.00000  	-737.84722  	-254.63905  	-9234.48090  	-3618.55272  	NaN  	NaN  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  
2.74716  	25.28961  	10.24533  	10.45880  	18.87668  	-1.18512  	0.01787  	0.33428  	0.31845  	-3.02442  	0.06801  	-0.08574  	-81.19647  	-1.05830  	93.98686  	98.65972  	-16807.57932  	-4858.49613  	-Inf  	-Inf  	0.00451  	0.00003  	0.00422  	0.00434  	0.00552  	0.00000  	0.00000  
3.74742  	25.29070  	10.24665  	10.46067  	18.87761  	-1.18512  	0.01601  	0.33405  	0.32040  	-3.02442  	0.06770  	-0.08566  	-81.19836  	-1.06100  	94.56361  	98.59145  	-16807.98958  	-4858.70885  	-Inf  	-Inf  	0.00451  	0.00003  	0.00422  	0.00431  	0.00551  	0.00000  	0.00000  
4.74796  	25.29028  	10.24779  	10.46162  	18.87915  	-1.18512  	0.01745  	0.33474  	0.32122  	-3.02442  	0.06799  	-0.08570  	-81.17354  	-1.06002  	94.80502  	98.79608  	-16808.21755  	-4858.84806  	-Inf  	-Inf  	0.00451  	0.00003  	0.00422  	0.00433  	0.00552  	0.00000  	0.00000  
5.74911  	25.29063  	10.24933  	10.46327  	18.87991  	-1.18512  	0.01755  	0.33501  	0.32479  	-3.02442  	0.06653  	-0.08569  	-81.16834  	-1.06058  	95.85927  	98.87332  	-16808.44435  	-4859.06104  	-Inf  	-Inf  	0.00452  	0.00003  	0.00421  	0.00434  	0.00552  	0.00000  	0.00000  
6.74929  	25.28987  	10.25129  	10.46512  	18.88016  	-1.18512  	0.01814  	0.33659  	0.32139  	-3.02442  	0.06845  	-0.08573  	-81.15565  	-1.06008  	94.85527  	99.34078  	-16808.33959  	-4859.31538  	-Inf  	-Inf  	0.00451  	0.00003  	0.00422  	0.00435  	0.00553  	0.00000  	0.00000  
7.74924  	25.28944  	10.25237  	10.46721  	18.88130  	-1.18512  	0.01888  	0.33542  	0.32473  	-3.02442  	0.06814  	-0.08574  	-81.13568  	-1.06507  	95.84111  	98.99411  	-16808.48394  	-4859.52709  	-Inf  	-Inf  	0.00452  	0.00003  	0.00422  	0.00436  	0.00552  	0.00000  	0.00000  
8.74921  	25.29048  	10.25552  	10.46893  	18.88359  	-1.18512  	0.01732  	0.33576  	0.32572  	-3.02442  	0.06937  	-0.08568  	-81.11984  	-1.05800  	96.13196  	99.09657  	-16809.16441  	-4859.85143  	-Inf  	-Inf  	0.00452  	0.00003  	0.00422  	0.00433  	0.00552  	0.00000  	0.00000  
9.75201  	25.28999  	10.25698  	10.47035  	18.88404  	-1.18512  	0.01674  	0.33758  	0.32178  	-3.02442  	0.06898  	-0.08575  	-81.10787  	-1.05781  	94.96906  	99.63352  	-16809.15581  	-4860.04343  	-Inf  	-Inf  	0.00451  	0.00002  	0.00422  	0.00432  	0.00553  	0.00000  	0.00000  
10.75413  	25.29110  	10.25798  	10.47216  	18.88558  	-1.18512  	0.01667  	0.33661  	0.32328  	-3.02442  	0.06745  	-0.08570  	-81.10244  	-1.06183  	95.41211  	99.34800  	-16809.69264  	-4860.23128  	-Inf  	-Inf  	0.00452  	0.00003  	0.00422  	0.00432  	0.00553  	0.00000  	0.00000  
