x, y
2033.291911064824, 7.69229794933655
2583.3741895458365, 7.421158021712906
2988.03164556962, 7.1620687575392035
3335.784810126582, 6.993359469240048
4353.753164556962, 6.680041851784552
5365.398734177215, 6.4812059048605475
5934.449367088608, 6.433003618817852
6674.215189873417, 6.288395657418576
7167.392405063291, 6.0112300303129
7546.759493670886, 6.0112300303129
7850.253164556962, 5.981103739445114
