x, y
144.976, 48.62096225672335
165.964, 46.29461108344744
210.514, 41.508986786437966
248.33200000000002, 37.255094916360726
290.11, 33.20060422769336
295.456, 32.6688677439337
313.07800000000003, 31.07365829265474
319.81, 30.47545474842513
329.11600000000004, 29.744317083255602
334.06600000000003, 29.279047659965904
340.40200000000004, 28.94671235761612
346.54, 28.54790999479638
350.5, 28.34850881338651
355.252, 28.082640571506683
360.202, 27.750305269156897
