x, y
2395.8713939175595, 68.88904382470119
3542.1547698465642, 66.83266932270915
3888.705803869246, 65.17430278884461
4408.532354903268, 62.12290836653386
4901.701134089392, 59.33685258964144
5181.607738492328, 59.33685258964144
5501.501000667111, 58.14282868525896
5701.434289526351, 57.94382470119522
5848.052034689793, 56.88246607077549
6001.33422281521, 56.2191235059761
