01/24/2025 09:32:59Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,02719  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,02843  	1327,82048  	1327,75450  	1327,82053  	26,28958  	0,04656  	0,06663  	85706,53851  	0,04334  	0,10824  	0,54987  	0,54751  	1244955356,89742  	362,45067  	12,79027  	25295332,54600  	0,15582  	0,00365  	-Inf  	-Inf  	0,00405  	0,00420  	0,00396  	0,00528  	1327,62170  	0,00399  	0,00414  
4,03184  	1327,82048  	199,03455  	199,05319  	26,29003  	0,04624  	0,08164  	12846,32258  	0,05306  	0,11239  	0,67396  	0,67151  	2745,76465  	101,63787  	15,66134  	3791449,37388  	0,16179  	30,42697  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00557  	198,99706  	0,00399  	0,00415  
5,03635  	1327,82048  	774,92272  	774,96554  	26,29000  	0,04853  	0,08174  	50020,58932  	0,05300  	0,11833  	0,67486  	0,67241  	43902112,30368  	245,02127  	15,64146  	14763021,15447  	0,17035  	0,03846  	NaN  	NaN  	0,00405  	0,00425  	0,00396  	0,00557  	774,83660  	0,00400  	0,00416  
6,03696  	1327,82048  	302,41957  	302,44256  	26,28979  	0,04512  	0,08224  	85706,53851  	0,05391  	0,12039  	0,67896  	0,67651  	67800,67660  	122,26622  	15,90947  	25295332,54600  	0,17331  	2,96160  	NaN  	NaN  	0,00405  	0,00425  	0,00396  	0,00558  	1327,62170  	0,00398  	0,00416  
7,03886  	1327,82048  	-244,98909  	-244,98909  	26,28974  	0,04916  	0,08205  	85706,53851  	0,05353  	0,12059  	0,67741  	0,67495  	248728,95627  	0,00000  	15,79951  	25295332,54600  	0,17361  	0,95121  	Inf  	-Inf  	0,00405  	0,00425  	0,00396  	0,00558  	1327,62170  	0,00400  	0,00416  
8,04053  	1327,82048  	792,29222  	792,33577  	26,29005  	0,05249  	0,08193  	85706,53851  	0,05353  	0,12074  	0,67638  	0,67392  	51732530,27363  	269,52855  	15,80007  	25295332,54600  	0,17382  	0,03775  	NaN  	NaN  	0,00406  	0,00425  	0,00395  	0,00557  	1327,62170  	0,00401  	0,00416  
9,04051  	287,65067  	287,62833  	1327,82053  	26,28990  	0,04760  	0,08194  	85706,53851  	0,05432  	0,11977  	0,67647  	0,67402  	11675282,46010  	287,15683  	16,03220  	25295332,54600  	340,73662  	0,03146  	-Inf  	-Inf  	0,00405  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00399  	0,00416  
10,04038  	798,93889  	-244,98909  	1327,82053  	26,29057  	0,04916  	0,08165  	18322,57188  	0,05338  	0,12109  	0,67409  	0,67164  	2488338,55589  	317120,03530  	15,75343  	5407703,50487  	1,70426  	0,19409  	NaN  	NaN  	0,00406  	0,00425  	0,00395  	0,00557  	283,82565  	0,00400  	0,00416  
11,04125  	1327,82048  	-244,98909  	1327,82053  	26,29005  	0,05355  	0,08182  	51676,20649  	0,05323  	0,12045  	0,67546  	0,67301  	4169478,56027  	9929476,53731  	15,71015  	15251658,16665  	0,17340  	0,21143  	NaN  	NaN  	0,00405  	0,00425  	0,00395  	0,00557  	800,48256  	0,00401  	0,00416  
12,04249  	1327,82048  	-244,98909  	280,64307  	26,28958  	0,04849  	0,08147  	85706,53851  	0,05316  	0,12037  	0,67262  	0,67017  	655,40358  	3004864,96596  	15,68955  	25295332,54600  	0,17329  	242,38969  	Inf  	-Inf  	0,00405  	0,00425  	0,00396  	0,00556  	1327,62170  	0,00400  	0,00416  
13,04259  	278,44244  	-244,98909  	-244,98909  	26,28947  	0,05138  	0,08163  	85706,53851  	0,05362  	0,11967  	0,67395  	0,67150  	47817,07173  	0,00000  	15,82568  	25295332,54600  	410,52245  	0,99410  	Inf  	-Inf  	0,00405  	0,00425  	0,00395  	0,00557  	1327,62170  	0,00400  	0,00416  
14,04492  	-244,98909  	806,85780  	-244,98909  	26,29069  	0,04787  	0,08175  	17808,57002  	0,05353  	0,12056  	0,67493  	0,67248  	8130,03883  	2287,78454  	15,79831  	5256001,56772  	20,45313  	4,61065  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	275,86363  	0,00399  	0,00416  
15,04581  	809,83683  	1327,75450  	-244,98909  	26,29078  	0,04495  	0,08199  	52271,48037  	0,05306  	0,12001  	0,67687  	0,67441  	2499825,50610  	317976,94451  	15,66096  	15427346,63808  	1,58625  	0,17754  	NaN  	NaN  	0,00405  	0,00425  	0,00396  	0,00557  	809,70352  	0,00398  	0,00416  
16,04685  	1327,82048  	269,63571  	-244,98909  	26,29063  	0,04573  	0,08188  	17403,71138  	0,05377  	0,12017  	0,67599  	0,67353  	654,54820  	2774502,15296  	15,86838  	5136512,04029  	0,17299  	197,81103  	NaN  	NaN  	0,00406  	0,00425  	0,00395  	0,00557  	269,59225  	0,00399  	0,00416  
17,04795  	1327,82048  	817,53964  	-244,98909  	26,29058  	0,04495  	0,08214  	-15815,93170  	0,05357  	0,12098  	0,67809  	0,67564  	45124,94517  	5630142,41415  	15,81036  	-4667896,50935  	0,17416  	3,92217  	NaN  	NaN  	0,00406  	0,00425  	0,00395  	0,00558  	-244,98909  	0,00398  	0,00416  
18,04850  	262,71384  	262,69254  	-244,98909  	26,29042  	0,04866  	0,08227  	52935,08512  	0,05404  	0,12090  	0,67917  	0,67671  	119,70375  	120,95377  	15,94913  	15623202,20693  	576,21437  	191,37954  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00558  	819,98294  	0,00400  	0,00416  
19,04827  	-244,98909  	-244,98909  	-244,98909  	26,29026  	0,04670  	0,08178  	85706,53851  	0,05362  	0,12000  	0,67517  	0,67271  	51586,92104  	0,00000  	15,82491  	25295332,54600  	20,35711  	0,90362  	Inf  	-Inf  	0,00405  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00399  	0,00416  
20,05011  	824,62206  	824,57718  	824,62209  	26,29064  	0,05035  	0,08161  	85706,53851  	0,05357  	0,11996  	0,67377  	0,67131  	40832564,28326  	11,49759  	15,80963  	25295332,54600  	1,45843  	0,03040  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00400  	0,00416  
21,05086  	1327,82048  	256,81648  	1327,82053  	26,29052  	0,04852  	0,08203  	16576,21472  	0,05334  	0,12007  	0,67722  	0,67476  	51444971,34571  	6126696,19393  	15,74363  	4892285,59573  	0,17285  	0,03489  	-Inf  	-Inf  	0,00406  	0,00425  	0,00395  	0,00557  	256,77411  	0,00400  	0,00416  
22,05277  	1327,82048  	-244,98909  	254,69419  	26,29112  	0,04646  	0,08193  	53452,74235  	0,05309  	0,12046  	0,67639  	0,67394  	657,50639  	2737125,09535  	15,66897  	15775982,98381  	0,17342  	163,25711  	Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	828,00159  	0,00399  	0,00416  
