01/24/2025 09:31:29Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,01909  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,01948  	1327,82048  	-244,98909  	-244,98909  	26,25190  	0,04580  	0,05181  	-15815,93170  	0,03447  	0,09609  	0,42737  	0,42510  	198187,50425  	0,00000  	10,17485  	-4667896,50935  	0,13835  	0,88613  	Inf  	-Inf  	0,00406  	0,00416  	0,00395  	0,00499  	-244,98909  	0,00399  	0,00413  
4,02221  	1327,82048  	-244,98909  	-244,98909  	26,25269  	0,04748  	0,06535  	56974,18978  	0,04346  	0,09970  	0,53935  	0,53699  	205646,91688  	0,00000  	12,82771  	16815299,06724  	0,14355  	0,91866  	Inf  	-Inf  	0,00405  	0,00420  	0,00395  	0,00525  	882,54977  	0,00399  	0,00413  
5,02202  	1327,82048  	772,57632  	772,61905  	26,25239  	0,04690  	0,06567  	85706,53851  	0,04379  	0,10634  	0,54199  	0,53964  	38684403,94942  	236,21365  	12,92370  	25295332,54600  	0,15310  	0,03767  	NaN  	NaN  	0,00405  	0,00420  	0,00395  	0,00526  	1327,62170  	0,00399  	0,00414  
6,02212  	305,82475  	305,80164  	1327,82053  	26,25318  	0,04564  	0,06570  	85706,53851  	0,04393  	0,10802  	0,54220  	0,53984  	12109189,62960  	324,85400  	12,96653  	25295332,54600  	215,76814  	0,02873  	-Inf  	-Inf  	0,00405  	0,00420  	0,00395  	0,00526  	1327,62170  	0,00399  	0,00414  
7,02269  	778,09148  	-244,98909  	304,73993  	26,25410  	0,04815  	0,06568  	19668,24104  	0,04398  	0,10806  	0,54200  	0,53965  	339,83523  	90641,64697  	12,97971  	5804862,80676  	1,72006  	320,08875  	Inf  	-Inf  	0,00405  	0,00420  	0,00395  	0,00526  	304,67044  	0,00399  	0,00414  
8,02258  	302,66320  	780,12518  	-244,98909  	26,25396  	0,04561  	0,06580  	50356,41438  	0,04387  	0,10804  	0,54301  	0,54065  	5125,93297  	314,24801  	12,94737  	14862136,18893  	229,19031  	5,68801  	NaN  	NaN  	0,00405  	0,00420  	0,00396  	0,00526  	780,03862  	0,00399  	0,00414  
9,02421  	781,64491  	1327,75450  	781,64494  	26,25420  	0,04501  	0,06582  	19438,87253  	0,04381  	0,10750  	0,54321  	0,54086  	167620095,82255  	86831,43601  	12,93080  	5737167,23898  	1,67522  	0,00938  	-Inf  	-Inf  	0,00405  	0,00420  	0,00396  	0,00526  	301,11746  	0,00398  	0,00414  
10,02612  	1327,82048  	1327,75450  	1327,82053  	26,25473  	0,04969  	0,06556  	-15815,93170  	0,04339  	0,10747  	0,54107  	0,53871  	1236195925,56568  	386,79528  	12,80630  	-4667896,50935  	0,15474  	0,00389  	-Inf  	-Inf  	0,00406  	0,00420  	0,00395  	0,00526  	-244,98909  	0,00400  	0,00414  
11,02737  	1327,82048  	1327,75450  	296,85057  	26,25520  	0,04770  	0,06570  	50731,61211  	0,04348  	0,10747  	0,54217  	0,53981  	54117850,39088  	5796311,79499  	12,83398  	14972871,62867  	0,15474  	0,03076  	NaN  	NaN  	0,00405  	0,00420  	0,00395  	0,00526  	785,85054  	0,00399  	0,00414  
