01/24/2025 09:50:19Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,00386  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,00313  	1327,82048  	-244,98909  	-244,98909  	26,92201  	0,04534  	0,26882  	-15815,93170  	0,16842  	0,22350  	2,22154  	2,21797  	460758,44370  	0,00000  	49,70815  	-4667896,50935  	0,32109  	0,87722  	Inf  	-Inf  	0,00406  	0,00478  	0,00396  	0,00916  	-244,98909  	0,00399  	0,00430  
4,00477  	199,54612  	883,23794  	-244,98909  	26,92110  	0,04979  	0,29529  	57012,46556  	0,18341  	0,22791  	2,44040  	2,43667  	25369,98041  	239,17901  	54,13134  	16826595,73706  	3425,10893  	2,48328  	NaN  	NaN  	0,00406  	0,00485  	0,00396  	0,00967  	883,14267  	0,00400  	0,00430  
5,00674  	772,95162  	1327,75450  	-244,98909  	26,92228  	0,04780  	0,29587  	20000,01072  	0,18467  	0,23508  	2,44517  	2,44144  	4662418,68775  	247481,07771  	54,50469  	5902780,94072  	3,84384  	0,18879  	NaN  	NaN  	0,00406  	0,00486  	0,00396  	0,00968  	309,80964  	0,00399  	0,00431  
6,00693  	307,23764  	1327,75450  	775,59379  	26,92342  	0,05080  	0,29633  	50061,14154  	0,18426  	0,23662  	2,44901  	2,44527  	134438918,45285  	200,11528  	54,38103  	14774989,69014  	454,46980  	0,01072  	-Inf  	-Inf  	0,00406  	0,00485  	0,00396  	0,00969  	775,46477  	0,00400  	0,00431  
7,00689  	-244,98909  	303,75927  	1327,82053  	26,92410  	0,04499  	0,29617  	19606,42809  	0,18411  	0,23624  	2,44768  	2,44394  	25549860,29022  	2071,21452  	54,33876  	5786619,40032  	40,34101  	0,02847  	-Inf  	-Inf  	0,00405  	0,00485  	0,00396  	0,00969  	303,71294  	0,00398  	0,00431  
8,00875  	-244,98909  	781,47941  	1327,82053  	26,92520  	0,04786  	0,29580  	50443,83177  	0,18362  	0,23584  	2,44458  	2,44085  	132334731,96129  	1175,46011  	54,19335  	14887936,45955  	40,27388  	0,00998  	-Inf  	-Inf  	0,00405  	0,00485  	0,00395  	0,00968  	781,39274  	0,00399  	0,00431  
9,01091  	783,56748  	299,24108  	299,26393  	26,92625  	0,04932  	0,29633  	85706,53851  	0,18413  	0,23620  	2,44901  	2,44527  	71462,65083  	4,07224  	54,34530  	25295332,54600  	3,62464  	3,41869  	NaN  	NaN  	0,00406  	0,00485  	0,00396  	0,00969  	1327,62170  	0,00400  	0,00431  
10,01248  	295,63472  	-244,98909  	787,19671  	26,92751  	0,05251  	0,29529  	85706,53851  	0,18399  	0,23710  	2,44039  	2,43666  	12085,11258  	340,72124  	54,30393  	25295332,54600  	568,66203  	6,10574  	NaN  	NaN  	0,00406  	0,00485  	0,00395  	0,00967  	1327,62170  	0,00401  	0,00431  
11,01202  	-244,98909  	-244,98909  	1327,82053  	26,92841  	0,05161  	0,29572  	85706,53851  	0,18476  	0,23627  	2,44397  	2,44024  	1708656,71805  	3648,81134  	54,52876  	25295332,54600  	40,34793  	0,20377  	NaN  	NaN  	0,00405  	0,00486  	0,00395  	0,00968  	1327,62170  	0,00401  	0,00431  
12,01232  	-244,98909  	795,12202  	1327,82053  	26,92946  	0,05235  	0,29630  	85706,53851  	0,18446  	0,23660  	2,44878  	2,44504  	138314319,66956  	1253,61561  	54,44091  	25295332,54600  	40,40506  	0,01062  	-Inf  	-Inf  	0,00405  	0,00486  	0,00395  	0,00969  	1327,62170  	0,00401  	0,00431  
13,01450  	796,62749  	1327,75450  	286,20392  	26,92947  	0,05067  	0,29619  	18471,76932  	0,18496  	0,23679  	2,44786  	2,44413  	67572756,00518  	213421,17675  	54,58801  	5451737,47333  	3,36525  	0,03363  	NaN  	NaN  	0,00405  	0,00486  	0,00396  	0,00969  	286,13676  	0,00400  	0,00431  
14,01602  	1327,82048  	1327,75450  	797,89307  	26,93031  	0,04806  	0,29619  	51500,52636  	0,18472  	0,23628  	2,44785  	2,44412  	666191429,94011  	3011487,19985  	54,51853  	15199808,12807  	0,33944  	0,00970  	NaN  	NaN  	0,00406  	0,00486  	0,00396  	0,00969  	797,76123  	0,00399  	0,00431  
15,01575  	1327,82048  	281,98051  	282,00263  	26,93094  	0,04283  	0,29576  	18200,58288  	0,18455  	0,23636  	2,44427  	2,44054  	78633,24941  	112,08114  	54,46864  	5371699,80752  	0,33955  	4,04522  	NaN  	NaN  	0,00406  	0,00486  	0,00396  	0,00968  	281,93601  	0,00398  	0,00431  
16,01582  	1327,82048  	804,23985  	804,28390  	26,93278  	0,04599  	0,29614  	51913,04493  	0,18406  	0,23578  	2,44744  	2,44370  	111262242,57791  	239,62962  	54,32327  	15321558,39891  	0,33872  	0,03098  	NaN  	NaN  	0,00405  	0,00485  	0,00395  	0,00969  	804,15126  	0,00399  	0,00431  
17,01548  	276,34427  	1327,75450  	276,34429  	26,93399  	0,04595  	0,29627  	85706,53851  	0,18503  	0,23617  	2,44851  	2,44478  	20987958,56606  	257,71811  	54,60859  	25295332,54600  	834,81278  	0,03132  	-Inf  	-Inf  	0,00406  	0,00486  	0,00396  	0,00969  	1327,62170  	0,00399  	0,00431  
18,01559  	807,63911  	275,17046  	807,63915  	26,93468  	0,04666  	0,29582  	85706,53851  	0,18472  	0,23668  	2,44479  	2,44106  	4913584,72217  	110291,96668  	54,51759  	25295332,54600  	3,15631  	0,18424  	-Inf  	-Inf  	0,00406  	0,00486  	0,00396  	0,00968  	1327,62170  	0,00399  	0,00431  
19,01705  	1327,82048  	809,16738  	273,61980  	26,93451  	0,04942  	0,29602  	85706,53851  	0,18467  	0,23691  	2,44643  	2,44270  	8194563,67390  	3129876,10889  	54,50376  	25295332,54600  	0,34034  	0,19515  	NaN  	NaN  	0,00406  	0,00486  	0,00396  	0,00968  	1327,62170  	0,00400  	0,00431  
20,01721  	271,42771  	1327,75450  	811,40371  	26,93484  	0,04959  	0,29639  	85706,53851  	0,18475  	0,23702  	2,44949  	2,44575  	130754742,25349  	132,18613  	54,52695  	25295332,54600  	927,83797  	0,00974  	-Inf  	-Inf  	0,00406  	0,00486  	0,00396  	0,00969  	1327,62170  	0,00400  	0,00431  
21,02055  	-244,98909  	1327,75450  	268,17737  	26,93626  	0,05205  	0,29584  	17308,18295  	0,18458  	0,23615  	2,44494  	2,44121  	22136878,73739  	2478,52518  	54,47745  	5108317,88574  	40,33220  	0,03628  	-Inf  	-Inf  	0,00405  	0,00486  	0,00395  	0,00968  	268,11249  	0,00401  	0,00431  
22,02283  	-244,98909  	265,32771  	-244,98909  	26,93875  	0,04787  	0,29578  	52764,98174  	0,18382  	0,23551  	2,44447  	2,44074  	268,10933  	1097,92596  	54,25151  	15572998,08329  	40,22280  	195,26674  	-Inf  	-Inf  	0,00405  	0,00485  	0,00396  	0,00968  	817,34799  	0,00399  	0,00431  
23,02435  	820,51322  	-244,98909  	820,51325  	26,94116  	0,04732  	0,29570  	16929,98190  	0,18323  	0,23635  	2,44378  	2,44005  	55893,06996  	249173,13303  	54,07800  	4996696,04595  	2,92976  	4,01907  	NaN  	NaN  	0,00405  	0,00485  	0,00396  	0,00968  	262,25406  	0,00399  	0,00431  
