01/24/2025 09:36:31Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1,98912  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
2,99003  	1327,82048  	1327,75450  	1327,82053  	26,38607  	0,05346  	0,12064  	85706,53851  	0,07881  	0,14666  	0,99645  	0,99376  	1686755789,39528  	416,43098  	23,26057  	25295332,54600  	0,21106  	0,00419  	-Inf  	-Inf  	0,00405  	0,00437  	0,00396  	0,00632  	1327,62170  	0,00401  	0,00419  
3,98995  	1327,82048  	1327,75450  	199,15169  	26,38697  	0,04942  	0,13948  	85706,53851  	0,08960  	0,15079  	1,15219  	1,14939  	50763523,18164  	6578487,89054  	26,44316  	25295332,54600  	0,21701  	0,04182  	NaN  	NaN  	0,00405  	0,00442  	0,00395  	0,00668  	1327,62170  	0,00400  	0,00420  
4,99331  	308,95444  	308,93120  	773,87698  	26,38641  	0,05086  	0,13986  	85706,53851  	0,09029  	0,15832  	1,15538  	1,15258  	1189628,14237  	171,10180  	26,64931  	25295332,54600  	297,42996  	0,20085  	-Inf  	-Inf  	0,00406  	0,00442  	0,00396  	0,00669  	1327,62170  	0,00400  	0,00421  
5,99386  	775,90788  	-244,98909  	306,92353  	26,38734  	0,05637  	0,13971  	85706,53851  	0,09013  	0,15948  	1,15408  	1,15128  	500,00777  	104623,64539  	26,60215  	25295332,54600  	2,57001  	383,60913  	Inf  	-Inf  	0,00406  	0,00442  	0,00395  	0,00668  	1327,62170  	0,00402  	0,00421  
6,99713  	1327,82048  	780,19511  	-244,98909  	26,38822  	0,04933  	0,13968  	19529,67807  	0,09093  	0,15944  	1,15385  	1,15105  	35650,47800  	5965515,02525  	26,83725  	5763967,48480  	0,22946  	6,14801  	NaN  	NaN  	0,00406  	0,00442  	0,00396  	0,00668  	302,52406  	0,00400  	0,00421  
7,99756  	1327,82048  	1327,75450  	784,57209  	26,38879  	0,04615  	0,14025  	50640,67730  	0,09184  	0,15967  	1,15853  	1,15572  	432740800,89079  	2956958,03715  	27,10655  	14946033,23028  	0,22979  	0,00957  	NaN  	NaN  	0,00405  	0,00443  	0,00396  	0,00669  	784,44193  	0,00399  	0,00421  
8,99950  	295,16457  	1327,75450  	1327,82053  	26,38834  	0,05326  	0,13983  	19050,16680  	0,09105  	0,15973  	1,15510  	1,15230  	379408386,44262  	0,02189  	26,87167  	5622445,06179  	390,74626  	0,00417  	-Inf  	-Inf  	0,00405  	0,00442  	0,00395  	0,00668  	295,09630  	0,00401  	0,00421  
9,99984  	793,29135  	289,51762  	1327,82053  	26,38858  	0,04559  	0,14010  	51203,49452  	0,08995  	0,15854  	1,15733  	1,15453  	45692831,26971  	185169,64257  	26,54895  	15112142,47967  	2,30471  	0,02998  	-Inf  	-Inf  	0,00405  	0,00442  	0,00396  	0,00669  	793,16013  	0,00399  	0,00421  
10,99988  	1327,82048  	796,59209  	286,19561  	26,38984  	0,05242  	0,14029  	85706,53851  	0,09041  	0,15965  	1,15891  	1,15611  	5524289,33197  	3156000,94460  	26,68261  	25295332,54600  	0,22975  	0,20702  	NaN  	NaN  	0,00405  	0,00442  	0,00395  	0,00669  	1327,62170  	0,00401  	0,00421  
11,99988  	284,20989  	1327,75450  	798,62154  	26,38896  	0,04694  	0,14031  	18343,05907  	0,09088  	0,15921  	1,15908  	1,15628  	89158455,19165  	140,07195  	26,82124  	5413750,07419  	484,50462  	0,00946  	-Inf  	-Inf  	0,00406  	0,00442  	0,00396  	0,00669  	284,14301  	0,00399  	0,00421  
12,99951  	-244,98909  	1327,75450  	1327,82053  	26,38953  	0,04504  	0,14000  	-15815,93170  	0,09088  	0,15901  	1,15648  	1,15368  	381349384,85626  	0,13492  	26,82196  	-4667896,50935  	27,00271  	0,00353  	-Inf  	-Inf  	0,00405  	0,00442  	0,00395  	0,00669  	-244,98909  	0,00398  	0,00421  
14,00011  	-244,98909  	1327,75450  	281,79678  	26,39069  	0,05500  	0,14007  	51703,31163  	0,09038  	0,15885  	1,15705  	1,15424  	15701458,67926  	2609,55181  	26,67346  	15259657,94738  	26,97516  	0,03694  	-Inf  	-Inf  	0,00405  	0,00442  	0,00395  	0,00669  	800,90243  	0,00402  	0,00421  
15,00118  	802,39700  	280,41235  	-244,98909  	26,39085  	0,04714  	0,14007  	18099,35641  	0,08988  	0,15971  	1,15705  	1,15425  	518,46096  	104707,88228  	26,52837  	5341823,93923  	2,20190  	234,95114  	NaN  	NaN  	0,00406  	0,00442  	0,00396  	0,00669  	280,36799  	0,00399  	0,00421  
16,00191  	1327,82048  	-244,98909  	-244,98909  	26,39048  	0,05190  	0,14005  	51879,24332  	0,09061  	0,15975  	1,15694  	1,15414  	329453,24287  	0,00000  	26,74248  	15311582,22914  	0,22990  	1,00431  	Inf  	-Inf  	0,00406  	0,00442  	0,00396  	0,00669  	803,62766  	0,00401  	0,00421  
17,00159  	1327,82048  	-244,98909  	-244,98909  	26,39106  	0,05272  	0,13986  	85706,53851  	0,08995  	0,15978  	1,15531  	1,15251  	329530,84530  	0,00000  	26,54671  	25295332,54600  	0,22995  	1,02015  	Inf  	-Inf  	0,00406  	0,00442  	0,00395  	0,00669  	1327,62170  	0,00401  	0,00421  
18,00180  	1327,82048  	807,90416  	807,94837  	26,39164  	0,05090  	0,13999  	17741,02620  	0,09049  	0,15957  	1,15640  	1,15360  	77579252,96823  	265,41796  	26,70670  	5236066,75940  	0,22964  	0,03361  	NaN  	NaN  	0,00405  	0,00442  	0,00396  	0,00669  	274,81735  	0,00400  	0,00421  
19,00233  	1327,82048  	271,81892  	271,84062  	26,39227  	0,04398  	0,14035  	52345,96665  	0,09178  	0,15902  	1,15939  	1,15659  	40065,16076  	112,57858  	27,08657  	15449330,43387  	0,22886  	5,04252  	NaN  	NaN  	0,00405  	0,00443  	0,00396  	0,00669  	810,85733  	0,00398  	0,00421  
