01/24/2025 09:30:21Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,02897  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,03082  	-244,98909  	-244,98909  	1327,82053  	26,24055  	0,04519  	0,03868  	-15815,93170  	0,02598  	0,08234  	0,31877  	0,31658  	593984,01335  	3232,65905  	7,66758  	-4667896,50935  	13,96149  	0,17844  	NaN  	NaN  	0,00406  	0,00412  	0,00395  	0,00474  	-244,98909  	0,00398  	0,00411  
4,03158  	-244,98909  	883,73086  	199,05319  	26,24157  	0,04767  	0,05084  	57044,28422  	0,03448  	0,08795  	0,41937  	0,41710  	634249,61037  	1484,20417  	10,17523  	16835986,66278  	14,91243  	0,18824  	-Inf  	-Inf  	0,00405  	0,00416  	0,00396  	0,00498  	883,63555  	0,00399  	0,00412  
5,03219  	-244,98909  	1327,75450  	-244,98909  	26,24166  	0,04777  	0,05079  	85706,53851  	0,03438  	0,09404  	0,41890  	0,41663  	678130,46990  	3416,66680  	10,14548  	25295332,54600  	15,94601  	0,18866  	-Inf  	-Inf  	0,00406  	0,00416  	0,00395  	0,00498  	1327,62170  	0,00399  	0,00412  
6,03576  	777,87167  	1327,75450  	777,87171  	26,24160  	0,05280  	0,05092  	85706,53851  	0,03441  	0,09611  	0,42000  	0,41773  	147432839,31106  	99215,47515  	10,15427  	25295332,54600  	1,53203  	0,01109  	-Inf  	-Inf  	0,00406  	0,00416  	0,00396  	0,00498  	1327,62170  	0,00401  	0,00413  
7,03712  	1327,82048  	301,52049  	1327,82053  	26,24103  	0,05214  	0,05096  	19461,91231  	0,03422  	0,09491  	0,42033  	0,41806  	48699599,06597  	6307346,35047  	10,10078  	5743967,17556  	0,13665  	0,03320  	-Inf  	-Inf  	0,00405  	0,00416  	0,00395  	0,00498  	301,47435  	0,00401  	0,00413  
8,03998  	1327,82048  	786,22028  	296,56786  	26,24133  	0,04968  	0,05095  	-15815,93170  	0,03443  	0,09481  	0,42026  	0,41799  	3281212,15128  	2867204,42498  	10,16182  	-4667896,50935  	0,13651  	0,19619  	NaN  	NaN  	0,00405  	0,00416  	0,00395  	0,00498  	-244,98909  	0,00400  	0,00413  
9,04167  	292,44235  	292,41981  	-244,98909  	26,24030  	0,05099  	0,05065  	51016,15468  	0,03384  	0,09502  	0,41777  	0,41550  	105,81110  	165,91225  	9,98839  	15056851,20910  	245,95929  	294,70059  	NaN  	NaN  	0,00406  	0,00416  	0,00396  	0,00497  	790,25818  	0,00400  	0,00413  
10,04268  	796,43194  	-244,98909  	-244,98909  	26,24106  	0,04745  	0,05075  	85706,53851  	0,03426  	0,09452  	0,41863  	0,41636  	115361,61304  	0,00000  	10,11089  	25295332,54600  	1,35021  	0,91820  	Inf  	-Inf  	0,00406  	0,00416  	0,00396  	0,00497  	1327,62170  	0,00399  	0,00413  
11,04332  	1327,82048  	800,36743  	800,41132  	26,24066  	0,05480  	0,05085  	85706,53851  	0,03476  	0,09482  	0,41942  	0,41715  	43389092,22298  	283,52523  	10,25907  	25295332,54600  	0,13653  	0,03770  	NaN  	NaN  	0,00406  	0,00416  	0,00395  	0,00498  	1327,62170  	0,00402  	0,00413  
12,04523  	1327,82048  	1327,75450  	278,33842  	26,24039  	0,04807  	0,05085  	85706,53851  	0,03429  	0,09562  	0,41944  	0,41717  	44706987,44652  	5946058,54921  	10,11910  	25295332,54600  	0,13768  	0,03259  	NaN  	NaN  	0,00406  	0,00416  	0,00395  	0,00498  	1327,62170  	0,00399  	0,00413  
13,04711  	1327,82048  	1327,75450  	807,74063  	26,24076  	0,04710  	0,05091  	85706,53851  	0,03490  	0,09503  	0,41993  	0,41766  	276059256,14509  	2886631,44660  	10,29992  	25295332,54600  	0,13682  	0,00932  	NaN  	NaN  	0,00405  	0,00416  	0,00396  	0,00498  	1327,62170  	0,00399  	0,00413  
14,04912  	271,74635  	1327,75450  	1327,82053  	26,24055  	0,05042  	0,05092  	85706,53851  	0,03455  	0,09549  	0,41998  	0,41771  	207182268,95874  	0,01715  	10,19692  	25295332,54600  	376,75881  	0,00395  	-Inf  	-Inf  	0,00406  	0,00416  	0,00395  	0,00498  	1327,62170  	0,00400  	0,00413  
15,04969  	-244,98909  	268,25177  	268,27332  	26,24007  	0,05186  	0,05095  	85706,53851  	0,03464  	0,09473  	0,42029  	0,41802  	4498,05681  	0,05082  	10,22346  	25295332,54600  	16,06197  	6,37824  	-Inf  	-Inf  	0,00406  	0,00416  	0,00396  	0,00498  	1327,62170  	0,00401  	0,00413  
16,05010  	816,53953  	-244,98909  	-244,98909  	26,23949  	0,04609  	0,05079  	85706,53851  	0,03495  	0,09534  	0,41892  	0,41665  	119397,23312  	0,00000  	10,31543  	25295332,54600  	1,21337  	0,89184  	Inf  	-Inf  	0,00405  	0,00416  	0,00396  	0,00498  	1327,62170  	0,00399  	0,00413  
17,05024  	1327,82048  	819,83052  	819,87523  	26,24057  	0,05143  	0,05102  	16971,16546  	0,03499  	0,09534  	0,42081  	0,41854  	50973164,97606  	271,01634  	10,32787  	5008850,91811  	0,13728  	0,03185  	NaN  	NaN  	0,00405  	0,00416  	0,00396  	0,00498  	262,89200  	0,00400  	0,00413  
18,05034  	1327,82048  	1327,75450  	259,36649  	26,24107  	0,05204  	0,05094  	-15815,93170  	0,03429  	0,09581  	0,42017  	0,41790  	41471672,96937  	6552705,19190  	10,12177  	-4667896,50935  	0,13795  	0,03716  	NaN  	NaN  	0,00405  	0,00416  	0,00396  	0,00498  	-244,98909  	0,00401  	0,00413  
19,05033  	257,68085  	1327,75450  	-244,98909  	26,24070  	0,04763  	0,05066  	53259,95703  	0,03471  	0,09516  	0,41788  	0,41561  	585484,07324  	358,07868  	10,24522  	15719084,53991  	505,07605  	0,18810  	NaN  	NaN  	0,00405  	0,00416  	0,00396  	0,00497  	825,01529  	0,00399  	0,00413  
20,05035  	-244,98909  	1327,75450  	-244,98909  	26,23990  	0,05007  	0,05091  	85706,53851  	0,03411  	0,09514  	0,41995  	0,41768  	686034,96081  	3581,08634  	10,06811  	25295332,54600  	16,13169  	0,19773  	-Inf  	-Inf  	0,00405  	0,00416  	0,00395  	0,00498  	1327,62170  	0,00400  	0,00413  
21,05286  	827,78158  	255,02883  	-244,98909  	26,23928  	0,04823  	0,05102  	16460,82003  	0,03400  	0,09539  	0,42081  	0,41854  	320,61711  	125804,80383  	10,03422  	4858228,13430  	1,13977  	170,29588  	NaN  	NaN  	0,00405  	0,00416  	0,00396  	0,00498  	254,98661  	0,00399  	0,00413  
22,05258  	1327,82048  	-244,98909  	-244,98909  	26,23902  	0,04896  	0,05090  	-15815,93170  	0,03465  	0,09569  	0,41983  	0,41756  	197364,29212  	0,00000  	10,22532  	-4667896,50935  	0,13778  	0,94731  	Inf  	-Inf  	0,00405  	0,00416  	0,00395  	0,00498  	-244,98909  	0,00400  	0,00413  
