01/24/2025 12:18:31Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04392  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04556  	1327,82048  	1327,75450  	1327,82053  	27,07655  	0,04971  	0,10115  	85706,53851  	0,09962  	0,12995  	0,83529  	0,83272  	1493763823,31340  	388,46794  	29,40096  	25295332,54600  	0,18659  	0,00390  	-Inf  	-Inf  	0,00406  	0,00446  	0,00396  	0,00594  	1327,62170  	0,00400  	0,00417  
4,04772  	1327,82048  	199,82375  	1327,82053  	27,07474  	0,04679  	0,11844  	85706,53851  	0,11687  	0,13464  	0,97822  	0,97555  	45444210,09300  	6246369,42072  	34,49410  	25295332,54600  	0,19333  	0,03951  	-Inf  	-Inf  	0,00406  	0,00454  	0,00396  	0,00627  	1327,62170  	0,00399  	0,00418  
5,04896  	1327,82048  	772,63159  	1327,82053  	27,07443  	0,05102  	0,11899  	85706,53851  	0,11686  	0,14155  	0,98277  	0,98009  	369920687,58182  	3352277,59994  	34,48944  	25295332,54600  	0,20325  	0,01083  	-Inf  	-Inf  	0,00406  	0,00454  	0,00396  	0,00628  	1327,62170  	0,00400  	0,00419  
6,05034  	305,08680  	1327,75450  	1327,82053  	27,07640  	0,04742  	0,11882  	19690,63171  	0,11605  	0,14175  	0,98137  	0,97869  	348261939,12427  	0,02183  	34,24971  	5811471,16545  	282,69246  	0,00372  	-Inf  	-Inf  	0,00406  	0,00454  	0,00396  	0,00628  	305,01727  	0,00399  	0,00419  
7,05105  	-244,98909  	300,45110  	1327,82053  	27,07754  	0,05187  	0,11877  	-15815,93170  	0,11776  	0,14183  	0,98094  	0,97826  	15147423,97985  	2389,29054  	34,75670  	-4667896,50935  	24,25778  	0,03312  	-Inf  	-Inf  	0,00405  	0,00455  	0,00396  	0,00628  	-244,98909  	0,00401  	0,00419  
8,05306  	-244,98909  	-244,98909  	1327,82053  	27,07724  	0,04713  	0,11885  	-15815,93170  	0,11720  	0,14249  	0,98160  	0,97893  	1031047,59132  	3323,99307  	34,59158  	-4667896,50935  	24,37142  	0,18610  	NaN  	NaN  	0,00406  	0,00454  	0,00396  	0,00628  	-244,98909  	0,00399  	0,00419  
9,05438  	-244,98909  	788,00750  	1327,82053  	27,07754  	0,04653  	0,11868  	-15815,93170  	0,11680  	0,14199  	0,98027  	0,97759  	81297309,69603  	1126,21464  	34,47366  	-4667896,50935  	24,28524  	0,00958  	-Inf  	-Inf  	0,00406  	0,00454  	0,00396  	0,00628  	-244,98909  	0,00399  	0,00419  
10,05556  	792,04889  	290,76002  	1327,82053  	27,07760  	0,04858  	0,11903  	51123,29576  	0,11712  	0,14228  	0,98313  	0,98045  	41106002,66787  	196144,43650  	34,56603  	15088472,70824  	2,07499  	0,03184  	-Inf  	-Inf  	0,00406  	0,00454  	0,00396  	0,00629  	791,91783  	0,00400  	0,00419  
11,05556  	286,19560  	796,59209  	286,19561  	27,07613  	0,04953  	0,11916  	85706,53851  	0,11827  	0,14223  	0,98421  	0,98153  	979902,52743  	145,77605  	34,90534  	25295332,54600  	410,09718  	0,19559  	-Inf  	-Inf  	0,00406  	0,00455  	0,00396  	0,00629  	1327,62170  	0,00400  	0,00419  
