11/14/2024 16:00:02Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,03951  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04162  	-244,98909  	-244,98909  	1327,82053  	25,65176  	0,04677  	0,02700  	85706,53851  	0,03037  	0,05454  	0,22224  	0,22011  	392560,60424  	3378,93253  	8,96209  	25295332,54600  	9,19072  	0,18466  	NaN  	NaN  	0,00405  	0,00414  	0,00395  	0,00452  	1327,62170  	0,00399  	0,00407  
4,04208  	883,77821  	-244,98909  	199,05319  	25,64984  	0,04201  	0,03832  	85706,53851  	0,04532  	0,06059  	0,31586  	0,31367  	235,19255  	150620,90973  	13,37450  	25295332,54600  	0,53770  	64,49056  	Inf  	-Inf  	0,00405  	0,00421  	0,00395  	0,00474  	1327,62170  	0,00397  	0,00408  
5,04576  	307,42457  	775,36401  	775,40686  	25,64898  	0,04656  	0,03806  	19841,53139  	0,04615  	0,06666  	0,31367  	0,31148  	5374511,99788  	0,01405  	13,62168  	5856007,52925  	130,68166  	0,03681  	-Inf  	-Inf  	0,00405  	0,00421  	0,00395  	0,00473  	307,35475  	0,00399  	0,00409  
6,04746  	780,00557  	1327,75450  	1327,82053  	25,64821  	0,04717  	0,03819  	50345,91765  	0,04605  	0,06653  	0,31478  	0,31259  	443539332,04578  	10,78820  	13,58978  	14859038,19439  	1,05080  	0,00370  	-Inf  	-Inf  	0,00405  	0,00421  	0,00395  	0,00473  	779,87603  	0,00399  	0,00409  
7,04874  	1327,82048  	297,97444  	297,99724  	25,64700  	0,05188  	0,03802  	85706,53851  	0,04671  	0,06668  	0,31339  	0,31119  	33632,57440  	139,01061  	13,78638  	25295332,54600  	0,09619  	3,67571  	NaN  	NaN  	0,00405  	0,00422  	0,00395  	0,00473  	1327,62170  	0,00401  	0,00409  
8,05085  	1327,82048  	789,14799  	-244,98909  	25,64615  	0,04299  	0,03806  	85706,53851  	0,04574  	0,06710  	0,31367  	0,31148  	17034,82192  	5225521,51487  	13,49978  	25295332,54600  	0,09681  	4,90510  	NaN  	NaN  	0,00405  	0,00421  	0,00395  	0,00473  	1327,62170  	0,00398  	0,00409  
9,05051  	1327,82048  	291,19491  	791,61402  	25,64593  	0,04900  	0,03787  	18795,38379  	0,04676  	0,06665  	0,31214  	0,30995  	2307972,77192  	2882023,64301  	13,80044  	5547248,68688  	0,09615  	0,19350  	NaN  	NaN  	0,00405  	0,00422  	0,00395  	0,00473  	291,14964  	0,00400  	0,00409  
10,05048  	1327,82048  	795,23840  	1327,82053  	25,64562  	0,05051  	0,03826  	51331,99080  	0,04690  	0,06830  	0,31537  	0,31317  	191262708,78731  	3161598,56237  	13,84234  	15150066,72890  	0,09853  	0,01024  	-Inf  	-Inf  	0,00405  	0,00422  	0,00395  	0,00473  	795,15057  	0,00400  	0,00409  
11,05080  	1327,82048  	1327,75450  	1327,82053  	25,64410  	0,05205  	0,03810  	85706,53851  	0,04633  	0,06741  	0,31402  	0,31182  	775717490,74968  	403,92511  	13,67398  	25295332,54600  	0,09725  	0,00408  	-Inf  	-Inf  	0,00405  	0,00421  	0,00395  	0,00473  	1327,62170  	0,00401  	0,00409  
