11/14/2024 15:58:12Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,02208  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,02170  	1327,82048  	1327,75450  	1327,82053  	25,86314  	0,04422  	0,02677  	85706,53851  	0,02910  	0,05333  	0,22037  	0,21824  	613602807,20049  	343,58547  	8,58787  	25295332,54600  	0,07688  	0,00347  	-Inf  	-Inf  	0,00405  	0,00413  	0,00395  	0,00451  	1327,62170  	0,00398  	0,00407  
4,02212  	196,99470  	1327,75450  	196,99472  	25,85895  	0,04515  	0,02647  	85706,53851  	0,02780  	0,05295  	0,21790  	0,21577  	2322517,73445  	216,93892  	8,20562  	25295332,54600  	825,78532  	0,03844  	-Inf  	-Inf  	0,00405  	0,00413  	0,00395  	0,00451  	1327,62170  	0,00398  	0,00407  
5,02374  	-244,98909  	1327,75450  	781,56211  	25,85402  	0,04618  	0,02654  	19444,21923  	0,02908  	0,05339  	0,21846  	0,21634  	29844437,58146  	1154,58768  	8,58170  	5738745,25763  	9,01707  	0,00963  	-Inf  	-Inf  	0,00405  	0,00413  	0,00395  	0,00451  	301,20028  	0,00399  	0,00407  
6,02436  	-244,98909  	1327,75450  	1327,82053  	25,84866  	0,04946  	0,02646  	-15815,93170  	0,02860  	0,05243  	0,21780  	0,21568  	125485145,97270  	0,14952  	8,44039  	-4667896,50935  	8,85321  	0,00388  	-Inf  	-Inf  	0,00405  	0,00413  	0,00395  	0,00451  	-244,98909  	0,00400  	0,00407  
7,02420  	-244,98909  	296,12269  	296,14541  	25,84427  	0,04634  	0,02649  	-15815,93170  	0,02923  	0,05304  	0,21806  	0,21594  	5310,87400  	0,04820  	8,62584  	-4667896,50935  	8,95683  	3,39063  	-Inf  	-Inf  	0,00405  	0,00414  	0,00395  	0,00451  	-244,98909  	0,00399  	0,00407  
8,02609  	-244,98909  	789,57836  	789,62179  	25,84017  	0,05202  	0,02659  	-15815,93170  	0,02843  	0,05226  	0,21884  	0,21672  	4556647,15164  	0,10346  	8,39043  	-4667896,50935  	8,82407  	0,03797  	-Inf  	-Inf  	0,00405  	0,00413  	0,00395  	0,00451  	-244,98909  	0,00401  	0,00407  
9,02523  	792,12154  	1327,75450  	1327,82053  	25,83674  	0,04786  	0,02654  	-15815,93170  	0,02809  	0,05249  	0,21845  	0,21632  	355471016,59653  	12,18126  	8,29015  	-4667896,50935  	0,77080  	0,00375  	-Inf  	-Inf  	0,00405  	0,00413  	0,00396  	0,00451  	-244,98909  	0,00399  	0,00407  
10,02650  	1327,82048  	1327,75450  	1327,82053  	25,83259  	0,04540  	0,02671  	51216,10122  	0,02947  	0,05349  	0,21989  	0,21776  	615461590,64358  	352,66224  	8,69769  	15115863,20686  	0,07712  	0,00356  	-Inf  	-Inf  	0,00405  	0,00414  	0,00395  	0,00451  	793,35541  	0,00399  	0,00407  
11,02652  	287,13382  	287,11150  	1327,82053  	25,82859  	0,05282  	0,02634  	18531,79439  	0,02805  	0,05339  	0,21680  	0,21467  	5192396,32736  	316,15971  	8,27922  	5469453,20501  	154,89864  	0,03496  	-Inf  	-Inf  	0,00405  	0,00413  	0,00394  	0,00451  	287,06657  	0,00401  	0,00407  
