10/08/2024 10:11:48Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1.74580  	0.00000  	0.00000  	0.00000  	0.00000  	-1.18512  	-0.20833  	-0.86278  	-2.50000  	-3.02442  	-1.25000  	-0.08628  	-0.00000  	-0.00000  	-737.84722  	-254.63905  	-9234.48090  	-3618.55272  	NaN  	NaN  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  
2.74600  	25.35829  	49.58952  	49.41180  	36.30660  	-1.18512  	0.01464  	0.22518  	0.21133  	-3.02442  	0.06139  	-0.08567  	-138.45583  	-0.88102  	62.37169  	66.46012  	-20522.53721  	-11392.39105  	Inf  	-Inf  	0.00434  	0.00003  	0.00420  	0.00428  	0.00501  	0.00000  	0.00000  
3.74625  	25.35774  	49.58960  	49.41192  	36.31020  	-1.18512  	0.01425  	0.22663  	0.21014  	-3.02442  	0.06259  	-0.08568  	-138.50828  	-0.88082  	62.01979  	66.88613  	-20523.20775  	-11392.40998  	Inf  	-Inf  	0.00434  	0.00003  	0.00420  	0.00427  	0.00502  	0.00000  	0.00000  
4.74613  	25.35774  	49.58854  	49.41156  	36.31296  	-1.18512  	0.01399  	0.22713  	0.20862  	-3.02442  	0.06172  	-0.08568  	-138.54313  	-0.87735  	61.57167  	67.03400  	-20523.81188  	-11392.27796  	Inf  	-Inf  	0.00433  	0.00003  	0.00420  	0.00427  	0.00502  	0.00000  	0.00000  
5.74688  	25.35685  	49.58733  	49.41162  	36.31426  	-1.18512  	0.01375  	0.22593  	0.20967  	-3.02442  	0.06137  	-0.08568  	-138.57084  	-0.87104  	61.88054  	66.67933  	-20523.90074  	-11392.17008  	Inf  	-Inf  	0.00434  	0.00003  	0.00420  	0.00426  	0.00502  	0.00000  	0.00000  
6.74860  	25.35660  	49.58750  	49.41185  	36.31749  	-1.18512  	0.01347  	0.22594  	0.20826  	-3.02442  	0.06089  	-0.08565  	-138.61488  	-0.87076  	61.46591  	66.68221  	-20524.55657  	-11392.20774  	Inf  	-Inf  	0.00433  	0.00003  	0.00419  	0.00426  	0.00502  	0.00000  	0.00000  
7.74883  	25.35736  	49.58755  	49.41155  	36.31905  	-1.18512  	0.01262  	0.22647  	0.20800  	-3.02442  	0.06031  	-0.08567  	-138.62506  	-0.87249  	61.38844  	66.83973  	-20525.06522  	-11392.18446  	Inf  	-Inf  	0.00433  	0.00003  	0.00419  	0.00424  	0.00502  	0.00000  	0.00000  
8.75007  	25.35678  	49.58716  	49.41126  	36.32282  	-1.18512  	0.01381  	0.22559  	0.21379  	-3.02442  	0.06140  	-0.08569  	-138.67994  	-0.87195  	63.09827  	66.57907  	-20525.76750  	-11392.12107  	Inf  	-Inf  	0.00434  	0.00003  	0.00420  	0.00427  	0.00501  	0.00000  	0.00000  
9.74966  	25.35659  	49.58683  	49.40957  	36.32518  	-1.18512  	0.01290  	0.22592  	0.20987  	-3.02442  	0.06253  	-0.08566  	-138.71232  	-0.87872  	61.94137  	66.67700  	-20526.24351  	-11391.93227  	Inf  	-Inf  	0.00434  	0.00003  	0.00420  	0.00425  	0.00502  	0.00000  	0.00000  
10.75166  	25.35614  	49.58709  	49.41035  	36.32747  	-1.18512  	0.01307  	0.22611  	0.21171  	-3.02442  	0.06184  	-0.08568  	-138.74687  	-0.87616  	62.48302  	66.73504  	-20526.64636  	-11392.02999  	Inf  	-Inf  	0.00434  	0.00003  	0.00420  	0.00425  	0.00502  	0.00000  	0.00000  
11.75176  	25.35642  	49.58732  	49.40932  	36.32867  	-1.18512  	0.01393  	0.22577  	0.20775  	-3.02442  	0.06077  	-0.08569  	-138.75843  	-0.88240  	61.31539  	66.63359  	-20526.97187  	-11391.95546  	Inf  	-Inf  	0.00433  	0.00003  	0.00419  	0.00427  	0.00502  	0.00000  	0.00000  
12.75176  	25.35528  	49.58829  	49.40965  	36.33268  	-1.18512  	0.01372  	0.22690  	0.20849  	-3.02442  	0.06138  	-0.08578  	-138.82364  	-0.88557  	61.53498  	66.96602  	-20527.60035  	-11392.07606  	Inf  	-Inf  	0.00433  	0.00002  	0.00420  	0.00426  	0.00502  	0.00000  	0.00000  
13.75174  	25.35446  	49.58784  	49.40936  	36.33489  	-1.18512  	0.01487  	0.22606  	0.20852  	-3.02442  	0.06093  	-0.08568  	-138.86202  	-0.88476  	61.54361  	66.71797  	-20527.90727  	-11392.00756  	Inf  	-Inf  	0.00433  	0.00003  	0.00419  	0.00429  	0.00502  	0.00000  	0.00000  
14.75177  	25.35460  	49.58926  	49.41066  	36.33755  	-1.18512  	0.01309  	0.22516  	0.20741  	-3.02442  	0.06049  	-0.08571  	-138.89380  	-0.88537  	61.21572  	66.45437  	-20528.52259  	-11392.26143  	Inf  	-Inf  	0.00433  	0.00003  	0.00419  	0.00425  	0.00501  	0.00000  	0.00000  
