10/08/2024 09:59:53Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1.74623  	0.00000  	0.00000  	0.00000  	0.00000  	-1.18512  	-0.20833  	-0.86278  	-2.50000  	-3.02442  	-1.25000  	-0.08628  	-0.00000  	-0.00000  	-737.84722  	-254.63905  	-9234.48090  	-3618.55272  	NaN  	NaN  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  
2.74771  	24.66898  	49.49339  	49.23550  	29.38738  	-1.18512  	0.04531  	1.24860  	1.27203  	-3.02442  	0.06108  	-0.08563  	-59.67050  	-1.27851  	375.42549  	368.51026  	-18873.46309  	-11367.00024  	Inf  	-Inf  	0.00604  	0.00003  	0.00420  	0.00487  	0.00973  	0.00000  	0.00000  
3.74710  	24.67355  	49.48982  	49.22977  	29.38200  	-1.18512  	0.04497  	1.24883  	1.28122  	-3.02442  	0.05967  	-0.08565  	-59.54447  	-1.28918  	378.13719  	368.57949  	-18873.29030  	-11366.13408  	Inf  	-Inf  	0.00605  	0.00003  	0.00419  	0.00486  	0.00973  	0.00000  	0.00000  
4.74912  	24.67955  	49.48674  	49.22653  	29.37652  	-1.18512  	0.04588  	1.24938  	1.27667  	-3.02442  	0.06181  	-0.08564  	-59.39943  	-1.28998  	376.79494  	368.74204  	-18873.40060  	-11365.54492  	Inf  	-Inf  	0.00604  	0.00003  	0.00420  	0.00488  	0.00973  	0.00000  	0.00000  
5.74922  	24.68484  	49.48299  	49.22288  	29.37123  	-1.18512  	0.04703  	1.25005  	1.27675  	-3.02442  	0.06167  	-0.08566  	-59.26555  	-1.28949  	376.81811  	368.93752  	-18873.40218  	-11364.85554  	Inf  	-Inf  	0.00604  	0.00003  	0.00420  	0.00490  	0.00973  	0.00000  	0.00000  
6.74924  	24.69063  	49.47993  	49.21961  	29.36687  	-1.18512  	0.04648  	1.25007  	1.27805  	-3.02442  	0.06261  	-0.08568  	-59.13733  	-1.29053  	377.20355  	368.94293  	-18873.70685  	-11364.26568  	Inf  	-Inf  	0.00604  	0.00003  	0.00420  	0.00489  	0.00973  	0.00000  	0.00000  
7.74921  	24.69683  	49.47686  	49.21679  	29.36310  	-1.18512  	0.04650  	1.24881  	1.27335  	-3.02442  	0.06154  	-0.08570  	-59.01104  	-1.28930  	375.81409  	368.57336  	-18874.22568  	-11363.71697  	Inf  	-Inf  	0.00604  	0.00003  	0.00420  	0.00489  	0.00973  	0.00000  	0.00000  
8.75018  	24.70317  	49.47310  	49.21328  	29.35884  	-1.18512  	0.04557  	1.24887  	1.27482  	-3.02442  	0.06272  	-0.08571  	-58.87716  	-1.28807  	376.24840  	368.59014  	-18874.67026  	-11363.03969  	Inf  	-Inf  	0.00604  	0.00003  	0.00420  	0.00487  	0.00973  	0.00000  	0.00000  
9.75139  	24.70968  	49.46933  	49.20981  	29.35649  	-1.18512  	0.04584  	1.24933  	1.27750  	-3.02442  	0.06144  	-0.08566  	-58.76499  	-1.28658  	377.03885  	368.72677  	-18875.56012  	-11362.36541  	Inf  	-Inf  	0.00604  	0.00003  	0.00420  	0.00488  	0.00973  	0.00000  	0.00000  
10.75152  	24.71567  	49.46667  	49.20692  	29.35344  	-1.18512  	0.04644  	1.24904  	1.27892  	-3.02442  	0.06358  	-0.08570  	-58.65070  	-1.28770  	377.45921  	368.64054  	-18876.18591  	-11361.84780  	Inf  	-Inf  	0.00605  	0.00003  	0.00420  	0.00489  	0.00973  	0.00000  	0.00000  
