10/08/2024 10:23:11Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1.75973  	0.00000  	0.00000  	0.00000  	0.00000  	-1.18512  	-0.20833  	-0.86278  	-2.50000  	-3.02442  	-1.25000  	-0.08628  	-0.00000  	-0.00000  	-737.84722  	-254.63905  	-9234.48090  	-3618.55272  	NaN  	NaN  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  
2.76078  	25.11416  	49.49757  	49.25964  	31.19609  	-1.18512  	0.03476  	0.88060  	0.88164  	-3.02442  	0.06290  	-0.08579  	-76.91396  	-1.17952  	260.20550  	259.89882  	-19357.21539  	-11369.63941  	Inf  	-Inf  	0.00541  	0.00002  	0.00420  	0.00467  	0.00803  	0.00000  	0.00000  
3.76094  	25.11829  	49.49584  	49.25783  	31.19632  	-1.18512  	0.03491  	0.87981  	0.88368  	-3.02442  	0.06163  	-0.08567  	-76.86467  	-1.17991  	260.80826  	259.66484  	-19358.15570  	-11369.30984  	Inf  	-Inf  	0.00541  	0.00003  	0.00420  	0.00467  	0.00803  	0.00000  	0.00000  
4.76103  	25.12386  	49.49326  	49.25586  	31.19526  	-1.18512  	0.03508  	0.87802  	0.88336  	-3.02442  	0.05981  	-0.08565  	-76.78090  	-1.17689  	260.71250  	259.13816  	-19359.12721  	-11368.88563  	Inf  	-Inf  	0.00541  	0.00003  	0.00419  	0.00467  	0.00802  	0.00000  	0.00000  
5.76080  	25.12869  	49.49182  	49.25295  	31.19431  	-1.18512  	0.03633  	0.87831  	0.88447  	-3.02442  	0.06171  	-0.08569  	-76.70774  	-1.18419  	261.04020  	259.22448  	-19359.96489  	-11368.47938  	Inf  	-Inf  	0.00542  	0.00003  	0.00420  	0.00470  	0.00802  	0.00000  	0.00000  
6.76179  	25.13320  	49.48994  	49.25149  	31.19439  	-1.18512  	0.03639  	0.87693  	0.87782  	-3.02442  	0.06052  	-0.08568  	-76.65179  	-1.18210  	259.08005  	258.81659  	-19360.95434  	-11368.16879  	Inf  	-Inf  	0.00540  	0.00003  	0.00419  	0.00470  	0.00802  	0.00000  	0.00000  
7.76287  	25.13718  	49.48834  	49.25036  	31.19423  	-1.18512  	0.03600  	0.87256  	0.88008  	-3.02442  	0.06129  	-0.08563  	-76.59947  	-1.17980  	259.74508  	257.52737  	-19361.77638  	-11367.91464  	Inf  	-Inf  	0.00541  	0.00003  	0.00420  	0.00469  	0.00800  	0.00000  	0.00000  
8.76333  	25.14156  	49.48677  	49.24756  	31.19382  	-1.18512  	0.03472  	0.86724  	0.87662  	-3.02442  	0.05972  	-0.08564  	-76.53887  	-1.18585  	258.72486  	255.95567  	-19362.63147  	-11367.50705  	Inf  	-Inf  	0.00540  	0.00003  	0.00419  	0.00467  	0.00797  	0.00000  	0.00000  
9.76343  	25.14532  	49.48556  	49.24653  	31.19386  	-1.18512  	0.03624  	0.85908  	0.86396  	-3.02442  	0.06115  	-0.08567  	-76.49184  	-1.18499  	254.98790  	253.54649  	-19363.45107  	-11367.29862  	Inf  	-Inf  	0.00538  	0.00003  	0.00420  	0.00470  	0.00793  	0.00000  	0.00000  
10.76399  	25.14806  	49.48344  	49.24473  	31.19398  	-1.18512  	0.03485  	0.85449  	0.85898  	-3.02442  	0.06236  	-0.08571  	-76.45865  	-1.18335  	253.51724  	252.19206  	-19364.06973  	-11366.93335  	Inf  	-Inf  	0.00537  	0.00003  	0.00420  	0.00467  	0.00791  	0.00000  	0.00000  
