10/08/2024 10:32:30Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1.74637  	0.00000  	0.00000  	0.00000  	0.00000  	-1.18512  	-0.20833  	-0.86278  	-2.50000  	-3.02442  	-1.25000  	-0.08628  	-0.00000  	-0.00000  	-737.84722  	-254.63905  	-9234.48090  	-3618.55272  	NaN  	NaN  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  
2.74709  	25.72797  	49.63008  	49.43920  	35.15782  	-1.18512  	0.01806  	0.34866  	0.33632  	-3.02442  	0.06182  	-0.08566  	-119.25290  	-0.94626  	99.26014  	102.90330  	-20351.68165  	-11398.72730  	Inf  	-Inf  	0.00454  	0.00003  	0.00420  	0.00435  	0.00558  	0.00000  	0.00000  
3.74840  	25.72871  	49.62726  	49.43625  	35.15849  	-1.18512  	0.01822  	0.34909  	0.33625  	-3.02442  	0.06124  	-0.08566  	-119.25203  	-0.94691  	99.23941  	103.03013  	-20351.99069  	-11398.18945  	Inf  	-Inf  	0.00454  	0.00003  	0.00420  	0.00435  	0.00558  	0.00000  	0.00000  
4.74812  	25.72948  	49.62280  	49.43397  	35.16022  	-1.18512  	0.01712  	0.34867  	0.33398  	-3.02442  	0.06252  	-0.08567  	-119.26414  	-0.93608  	98.57006  	102.90741  	-20352.53877  	-11397.56197  	Inf  	-Inf  	0.00453  	0.00003  	0.00420  	0.00433  	0.00558  	0.00000  	0.00000  
5.74783  	25.73034  	49.62035  	49.43085  	35.16105  	-1.18512  	0.01780  	0.35033  	0.33236  	-3.02442  	0.06149  	-0.08568  	-119.26364  	-0.93942  	98.09161  	103.39635  	-20352.90851  	-11397.04142  	Inf  	-Inf  	0.00453  	0.00003  	0.00420  	0.00434  	0.00559  	0.00000  	0.00000  
6.74829  	25.73175  	49.61817  	49.42714  	35.16121  	-1.18512  	0.01659  	0.34870  	0.33890  	-3.02442  	0.06147  	-0.08564  	-119.24795  	-0.94701  	100.02353  	102.91438  	-20353.25290  	-11396.49226  	Inf  	-Inf  	0.00454  	0.00003  	0.00420  	0.00432  	0.00558  	0.00000  	0.00000  
7.74914  	25.73233  	49.61651  	49.42479  	35.16138  	-1.18512  	0.01715  	0.34888  	0.33569  	-3.02442  	0.06360  	-0.08570  	-119.24267  	-0.95044  	99.07483  	102.96754  	-20353.41529  	-11396.11842  	Inf  	-Inf  	0.00454  	0.00003  	0.00420  	0.00433  	0.00558  	0.00000  	0.00000  
8.74918  	25.73309  	49.61318  	49.42349  	35.16211  	-1.18512  	0.01790  	0.34929  	0.33419  	-3.02442  	0.06060  	-0.08564  	-119.24243  	-0.94036  	98.63172  	103.08814  	-20353.74295  	-11395.68694  	Inf  	-Inf  	0.00453  	0.00003  	0.00419  	0.00434  	0.00558  	0.00000  	0.00000  
9.74925  	25.73479  	49.61195  	49.42097  	35.16284  	-1.18512  	0.01681  	0.34814  	0.33459  	-3.02442  	0.06145  	-0.08567  	-119.23000  	-0.94675  	98.74980  	102.74991  	-20354.27521  	-11395.33844  	Inf  	-Inf  	0.00454  	0.00003  	0.00420  	0.00432  	0.00558  	0.00000  	0.00000  
10.74981  	25.73683  	49.61006  	49.42011  	35.16327  	-1.18512  	0.01760  	0.34843  	0.33648  	-3.02442  	0.06046  	-0.08567  	-119.20973  	-0.94168  	99.30949  	102.83473  	-20354.81439  	-11395.08108  	Inf  	-Inf  	0.00454  	0.00003  	0.00419  	0.00434  	0.00558  	0.00000  	0.00000  
11.75104  	25.73749  	49.60781  	49.41830  	35.16342  	-1.18512  	0.01772  	0.34774  	0.33844  	-3.02442  	0.06213  	-0.08569  	-119.20326  	-0.93945  	99.88626  	102.63079  	-20354.99459  	-11394.70323  	Inf  	-Inf  	0.00454  	0.00003  	0.00420  	0.00434  	0.00558  	0.00000  	0.00000  
12.75109  	25.73836  	49.60525  	49.41580  	35.16437  	-1.18512  	0.01733  	0.34806  	0.33669  	-3.02442  	0.06081  	-0.08569  	-119.20431  	-0.93914  	99.36994  	102.72709  	-20355.39018  	-11394.23094  	Inf  	-Inf  	0.00454  	0.00003  	0.00419  	0.00433  	0.00558  	0.00000  	0.00000  
13.75190  	25.73961  	49.60357  	49.41305  	35.16541  	-1.18512  	0.01690  	0.34868  	0.33447  	-3.02442  	0.06126  	-0.08563  	-119.20165  	-0.94451  	98.71497  	102.90960  	-20355.89154  	-11393.81799  	Inf  	-Inf  	0.00454  	0.00003  	0.00420  	0.00432  	0.00558  	0.00000  	0.00000  
14.75208  	25.74149  	49.60232  	49.41257  	35.16502  	-1.18512  	0.01757  	0.34791  	0.33608  	-3.02442  	0.06256  	-0.08569  	-119.17287  	-0.94062  	99.19018  	102.68211  	-20356.21887  	-11393.65631  	Inf  	-Inf  	0.00454  	0.00003  	0.00420  	0.00434  	0.00558  	0.00000  	0.00000  
15.75190  	25.74344  	49.60084  	49.40944  	35.16584  	-1.18512  	0.01784  	0.34777  	0.33145  	-3.02442  	0.06112  	-0.08572  	-119.15865  	-0.94881  	97.82376  	102.64122  	-20356.82558  	-11393.22696  	Inf  	-Inf  	0.00453  	0.00003  	0.00420  	0.00434  	0.00558  	0.00000  	0.00000  
16.75187  	25.74405  	49.59845  	49.40821  	35.16763  	-1.18512  	0.01738  	0.34780  	0.33189  	-3.02442  	0.06172  	-0.08568  	-119.17349  	-0.94308  	97.95333  	102.64986  	-20357.35174  	-11392.88842  	Inf  	-Inf  	0.00453  	0.00003  	0.00420  	0.00433  	0.00558  	0.00000  	0.00000  
17.75190  	25.74547  	49.59744  	49.40627  	35.16845  	-1.18512  	0.01780  	0.34603  	0.33519  	-3.02442  	0.06137  	-0.08566  	-119.16601  	-0.94773  	98.92679  	102.12778  	-20357.84135  	-11392.61422  	Inf  	-Inf  	0.00454  	0.00003  	0.00420  	0.00434  	0.00557  	0.00000  	0.00000  
18.75187  	25.74723  	49.59602  	49.40530  	35.16861  	-1.18512  	0.01759  	0.34709  	0.32990  	-3.02442  	0.06063  	-0.08572  	-119.14579  	-0.94548  	97.36722  	102.43990  	-20358.26341  	-11392.39102  	Inf  	-Inf  	0.00453  	0.00003  	0.00419  	0.00434  	0.00557  	0.00000  	0.00000  
19.75462  	25.74855  	49.59452  	49.40378  	35.16929  	-1.18512  	0.01646  	0.34650  	0.33348  	-3.02442  	0.06149  	-0.08567  	-119.13768  	-0.94558  	98.42283  	102.26473  	-20358.70188  	-11392.10993  	Inf  	-Inf  	0.00453  	0.00003  	0.00420  	0.00432  	0.00557  	0.00000  	0.00000  
20.75401  	25.75001  	49.59287  	49.40291  	35.17163  	-1.18512  	0.01682  	0.34665  	0.33100  	-3.02442  	0.06053  	-0.08568  	-119.14889  	-0.94170  	97.69199  	102.31095  	-20359.53392  	-11391.87505  	Inf  	-Inf  	0.00453  	0.00003  	0.00419  	0.00432  	0.00557  	0.00000  	0.00000  
21.75380  	25.75102  	49.59172  	49.40131  	35.17238  	-1.18512  	0.01613  	0.34760  	0.33257  	-3.02442  	0.06284  	-0.08571  	-119.14557  	-0.94395  	98.15574  	102.59069  	-20359.91965  	-11391.61893  	Inf  	-Inf  	0.00453  	0.00003  	0.00420  	0.00431  	0.00558  	0.00000  	0.00000  
22.75618  	25.75133  	49.59086  	49.40024  	35.17329  	-1.18512  	0.01721  	0.34678  	0.33123  	-3.02442  	0.06123  	-0.08566  	-119.15314  	-0.94497  	97.75990  	102.34837  	-20360.18589  	-11391.43836  	Inf  	-Inf  	0.00453  	0.00003  	0.00420  	0.00433  	0.00557  	0.00000  	0.00000  
