01/21/2025 10:53:01Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04062  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04191  	-244,98909  	1327,75450  	1327,82053  	26,02283  	0,05470  	0,16483  	-15815,93170  	0,35131  	0,15307  	1,36181  	1,35886  	366613136,58011  	0,16487  	103,68519  	-4667896,50935  	25,89544  	0,00429  	-Inf  	-Inf  	0,00406  	0,00563  	0,00396  	0,00716  	-244,98909  	0,00402  	0,00420  
4,04158  	-244,98909  	1327,75450  	199,15169  	26,02317  	0,05558  	0,18673  	57037,92614  	0,39639  	0,15711  	1,54286  	1,53978  	11014358,53944  	2863,20921  	116,99096  	16834110,14417  	26,57945  	0,04703  	-Inf  	-Inf  	0,00406  	0,00584  	0,00396  	0,00759  	883,53707  	0,00402  	0,00421  
5,04342  	774,76184  	1327,75450  	774,76188  	26,02443  	0,04849  	0,18675  	85706,53851  	0,39628  	0,16275  	1,54306  	1,53998  	246372430,52045  	88981,75026  	116,95797  	25295332,54600  	2,64663  	0,01025  	-Inf  	-Inf  	0,00405  	0,00584  	0,00396  	0,00759  	1327,62170  	0,00400  	0,00422  
6,04272  	1327,82048  	1327,75450  	1327,82053  	26,02566  	0,05091  	0,18668  	19732,17649  	0,39642  	0,16459  	1,54242  	1,53934  	1893577710,96487  	395,81954  	116,99957  	5823732,64337  	0,23716  	0,00399  	-Inf  	-Inf  	0,00406  	0,00584  	0,00396  	0,00758  	305,66081  	0,00400  	0,00422  
7,04507  	1327,82048  	1327,75450  	1327,82053  	26,02619  	0,05237  	0,18717  	50244,59782  	0,39809  	0,16366  	1,54653  	1,54344  	1882799790,00720  	407,16138  	117,49327  	14829134,77218  	0,23581  	0,00410  	-Inf  	-Inf  	0,00406  	0,00585  	0,00396  	0,00759  	778,30655  	0,00401  	0,00422  
8,04476  	300,98120  	1327,75450  	1327,82053  	26,02527  	0,04978  	0,18675  	19425,62164  	0,39827  	0,16480  	1,54300  	1,53992  	400441253,93405  	0,02164  	117,54457  	5733256,38809  	362,62745  	0,00390  	-Inf  	-Inf  	0,00406  	0,00585  	0,00396  	0,00759  	300,91220  	0,00400  	0,00422  
9,04498  	-244,98909  	1327,75450  	1327,82053  	26,02452  	0,04781  	0,18682  	50615,60482  	0,39797  	0,16502  	1,54362  	1,54053  	395243407,32181  	0,14412  	117,45593  	14938633,36573  	27,91803  	0,00375  	-Inf  	-Inf  	0,00406  	0,00585  	0,00396  	0,00759  	784,05355  	0,00399  	0,00422  
10,04594  	-244,98909  	1327,75450  	1327,82053  	26,02389  	0,04688  	0,18690  	19080,51427  	0,39716  	0,16511  	1,54425  	1,54117  	395447576,55908  	0,14131  	117,21728  	5631401,78022  	27,93234  	0,00367  	-Inf  	-Inf  	0,00406  	0,00584  	0,00396  	0,00759  	295,56639  	0,00399  	0,00422  
11,04803  	788,66136  	1327,75450  	294,17005  	26,02373  	0,04987  	0,18679  	-15815,93170  	0,39849  	0,16493  	1,54335  	1,54027  	48145071,70081  	193121,78553  	117,60905  	-4667896,50935  	2,46899  	0,03239  	NaN  	NaN  	0,00406  	0,00585  	0,00396  	0,00759  	-244,98909  	0,00400  	0,00422  
12,04891  	1327,82048  	1327,75450  	-244,98909  	26,02461  	0,05526  	0,18635  	-15815,93170  	0,39695  	0,16442  	1,53968  	1,53660  	5690486,55129  	10232263,24742  	117,15519  	-4667896,50935  	0,23692  	0,21823  	NaN  	NaN  	0,00406  	0,00584  	0,00396  	0,00758  	-244,98909  	0,00402  	0,00422  
13,05055  	1327,82048  	286,58945  	-244,98909  	26,02452  	0,04811  	0,18700  	51392,51142  	0,39844  	0,16457  	1,54512  	1,54204  	896,18029  	3011424,36667  	117,59408  	15167928,71826  	0,23712  	259,13128  	NaN  	NaN  	0,00406  	0,00585  	0,00396  	0,00759  	796,08805  	0,00399  	0,00422  
14,05141  	283,15339  	799,63417  	799,67803  	26,02457  	0,05376  	0,18684  	18274,86384  	0,39812  	0,16484  	1,54379  	1,54070  	14813255,80699  	0,01315  	117,50017  	5393623,00974  	516,33203  	0,03712  	-Inf  	-Inf  	0,00406  	0,00585  	0,00396  	0,00759  	283,08664  	0,00401  	0,00422  
15,05311  	-244,98909  	1327,75450  	1327,82053  	26,02441  	0,04841  	0,18683  	51791,20569  	0,39848  	0,16378  	1,54371  	1,54063  	392271895,02046  	0,14592  	117,60832  	15285598,90041  	27,70812  	0,00379  	-Inf  	-Inf  	0,00406  	0,00585  	0,00396  	0,00759  	802,26393  	0,00400  	0,00422  
16,05513  	803,44590  	1327,75450  	279,38551  	26,02436  	0,05135  	0,18668  	85706,53851  	0,39772  	0,16517  	1,54245  	1,53937  	46319856,50915  	228894,56648  	117,38244  	25295332,54600  	2,26834  	0,03471  	NaN  	NaN  	0,00406  	0,00585  	0,00396  	0,00758  	1327,62170  	0,00400  	0,00422  
17,05704  	275,51581  	1327,75450  	807,31561  	26,02620  	0,04682  	0,18684  	17781,86963  	0,39781  	0,16461  	1,54373  	1,54065  	91548056,54362  	128,44845  	117,40919  	5248121,24506  	603,16283  	0,00927  	-Inf  	-Inf  	0,00406  	0,00585  	0,00396  	0,00759  	275,45003  	0,00399  	0,00422  
18,05728  	812,03192  	1327,75450  	1327,82053  	26,02698  	0,05015  	0,18675  	52413,17001  	0,39820  	0,16540  	1,54301  	1,53993  	1148908827,47059  	15,13775  	117,52539  	15469164,75913  	2,16229  	0,00393  	-Inf  	-Inf  	0,00406  	0,00585  	0,00396  	0,00759  	811,89833  	0,00400  	0,00422  
19,05811  	1327,82048  	1327,75450  	1327,82053  	26,02863  	0,05001  	0,18705  	85706,53851  	0,39923  	0,16463  	1,54553  	1,54244  	1894030086,00428  	388,81362  	117,82705  	25295332,54600  	0,23721  	0,00392  	-Inf  	-Inf  	0,00406  	0,00585  	0,00395  	0,00759  	1327,62170  	0,00400  	0,00422  
20,06030  	1327,82048  	262,99733  	263,01866  	26,03074  	0,05236  	0,18694  	16975,19636  	0,39909  	0,16457  	1,54456  	1,54147  	32250,90512  	131,49520  	117,78805  	5010040,59198  	0,23712  	7,15888  	NaN  	NaN  	0,00406  	0,00585  	0,00395  	0,00759  	262,95444  	0,00401  	0,00422  
21,06124  	1327,82048  	-244,98909  	821,04028  	26,03060  	0,05583  	0,18633  	-15815,93170  	0,39863  	0,16466  	1,53952  	1,53644  	64318,77475  	7007972,65545  	117,64977  	-4667896,50935  	0,23725  	4,71943  	Inf  	-Inf  	0,00406  	0,00585  	0,00396  	0,00758  	-244,98909  	0,00402  	0,00422  
22,06207  	1327,82048  	825,24145  	1327,82053  	26,02971  	0,05500  	0,18675  	-15815,93170  	0,40029  	0,16453  	1,54298  	1,53990  	503582871,58687  	3254679,00550  	118,14260  	-4667896,50935  	0,23707  	0,01050  	-Inf  	-Inf  	0,00405  	0,00586  	0,00396  	0,00759  	-244,98909  	0,00402  	0,00422  
23,06220  	1327,82048  	1327,75450  	1327,82053  	26,02935  	0,04581  	0,18706  	53604,09040  	0,39999  	0,16512  	1,54558  	1,54250  	1899584949,51397  	356,19764  	118,05130  	15820651,68141  	0,23791  	0,00359  	-Inf  	-Inf  	0,00406  	0,00586  	0,00396  	0,00759  	830,34601  	0,00399  	0,00422  
24,06654  	1327,82048  	1327,75450  	250,14886  	26,03081  	0,05342  	0,18685  	85706,53851  	0,39955  	0,16540  	1,54383  	1,54075  	68950033,63076  	6778400,70515  	117,92367  	25295332,54600  	0,23831  	0,03914  	NaN  	NaN  	0,00406  	0,00585  	0,00396  	0,00759  	1327,62170  	0,00401  	0,00422  
25,06807  	1327,82048  	1327,75450  	835,27700  	26,03150  	0,05437  	0,18638  	15977,00484  	0,40008  	0,16502  	1,53999  	1,53691  	520101634,72859  	3152689,77541  	118,08021  	4715435,45766  	0,23777  	0,01018  	NaN  	NaN  	0,00406  	0,00586  	0,00396  	0,00758  	247,49218  	0,00401  	0,00422  
26,06977  	1327,82048  	1327,75450  	1327,82053  	26,03129  	0,04894  	0,18669  	54230,93395  	0,40000  	0,16538  	1,54250  	1,53942  	1902627217,41992  	380,54561  	118,05421  	16005657,58798  	0,23829  	0,00384  	-Inf  	-Inf  	0,00406  	0,00586  	0,00396  	0,00758  	840,05599  	0,00400  	0,00422  
27,07124  	1327,82048  	236,10390  	1327,82053  	26,03206  	0,04810  	0,18692  	85706,53851  	0,39951  	0,16574  	1,54438  	1,54130  	65215154,17502  	6183635,62006  	117,91223  	25295332,54600  	0,23880  	0,03664  	-Inf  	-Inf  	0,00406  	0,00585  	0,00396  	0,00759  	1327,62170  	0,00399  	0,00422  
28,07163  	1327,82048  	-244,98909  	233,96574  	26,03179  	0,04731  	0,18707  	85706,53851  	0,39999  	0,16459  	1,54566  	1,54258  	907,47070  	2667805,89855  	118,05286  	25295332,54600  	0,23715  	122,70997  	Inf  	-Inf  	0,00406  	0,00586  	0,00396  	0,00759  	1327,62170  	0,00399  	0,00422  
29,07327  	1327,82048  	850,97543  	-244,98909  	26,03128  	0,05404  	0,18715  	85706,53851  	0,39992  	0,16493  	1,54634  	1,54326  	94199,81618  	6974114,56593  	118,03213  	25295332,54600  	0,23764  	3,51348  	NaN  	NaN  	0,00406  	0,00586  	0,00396  	0,00759  	1327,62170  	0,00401  	0,00422  
30,07531  	227,29399  	1327,75450  	855,53744  	26,03174  	0,04766  	0,18701  	85706,53851  	0,39995  	0,16561  	1,54517  	1,54208  	85615862,41020  	98,53960  	118,04200  	25295332,54600  	1646,47495  	0,00858  	-Inf  	-Inf  	0,00406  	0,00586  	0,00396  	0,00759  	1327,62170  	0,00399  	0,00422  
