01/21/2025 10:54:26Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,03870  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,03906  	1327,82048  	1327,75450  	1327,82053  	26,07691  	0,04798  	0,18866  	85706,53851  	0,40418  	0,16629  	1,55883  	1,55574  	1913045404,69742  	373,11005  	119,28900  	25295332,54600  	0,23957  	0,00376  	-Inf  	-Inf  	0,00406  	0,00588  	0,00396  	0,00762  	1327,62170  	0,00399  	0,00422  
4,04048  	1327,82048  	1327,75450  	1327,82053  	26,07792  	0,05192  	0,21205  	85706,53851  	0,45212  	0,16918  	1,75218  	1,74895  	1946202866,35744  	403,79041  	133,43737  	25295332,54600  	0,24372  	0,00407  	-Inf  	-Inf  	0,00405  	0,00610  	0,00396  	0,00807  	1327,62170  	0,00401  	0,00422  
5,04074  	1327,82048  	1327,75450  	1327,82053  	26,07904  	0,04908  	0,21185  	19876,03676  	0,45174  	0,17546  	1,75055  	1,74731  	2018543107,20305  	381,67755  	133,32638  	5866191,40570  	0,25278  	0,00385  	-Inf  	-Inf  	0,00406  	0,00610  	0,00396  	0,00807  	307,88925  	0,00400  	0,00423  
6,04235  	304,97513  	304,95206  	1327,82053  	26,08015  	0,04906  	0,21284  	50207,18305  	0,45327  	0,17698  	1,75870  	1,75546  	19725506,91696  	345,41395  	133,77868  	14818092,22019  	360,43574  	0,03095  	-Inf  	-Inf  	0,00406  	0,00610  	0,00396  	0,00809  	777,72699  	0,00400  	0,00423  
7,04312  	779,23909  	779,19612  	303,59232  	26,07981  	0,05080  	0,21204  	85706,53851  	0,45208  	0,17689  	1,75215  	1,74892  	3542375,46789  	83433,53181  	133,42553  	25295332,54600  	2,79940  	0,20060  	NaN  	NaN  	0,00406  	0,00610  	0,00396  	0,00807  	1327,62170  	0,00400  	0,00423  
8,04357  	1327,82048  	301,15044  	781,65807  	26,08025  	0,04646  	0,21214  	19438,02499  	0,45145  	0,17660  	1,75295  	1,74972  	6113318,19717  	2629133,99062  	133,23963  	5736917,09669  	0,25442  	0,18345  	NaN  	NaN  	0,00406  	0,00610  	0,00396  	0,00807  	301,10433  	0,00399  	0,00423  
9,04437  	298,12810  	784,66010  	1327,82053  	26,08079  	0,04640  	0,21224  	-15815,93170  	0,45224  	0,17740  	1,75372  	1,75049  	100549605,94644  	161,12914  	133,47501  	-4667896,50935  	412,05122  	0,00961  	-Inf  	-Inf  	0,00406  	0,00610  	0,00396  	0,00807  	-244,98909  	0,00399  	0,00423  
10,04462  	-244,98909  	1327,75450  	294,88842  	26,08126  	0,05303  	0,21239  	-15815,93170  	0,45283  	0,17729  	1,75501  	1,75177  	18447861,00249  	2497,53303  	133,64789  	-4667896,50935  	30,01118  	0,03437  	-Inf  	-Inf  	0,00406  	0,00610  	0,00395  	0,00808  	-244,98909  	0,00401  	0,00423  
11,04742  	790,34167  	1327,75450  	790,34170  	26,08137  	0,05168  	0,21249  	51013,09688  	0,45140  	0,17691  	1,75581  	1,75258  	286486538,49398  	105630,07913  	133,22570  	15055948,73165  	2,62133  	0,01059  	-Inf  	-Inf  	0,00406  	0,00609  	0,00395  	0,00808  	790,21081  	0,00401  	0,00423  
12,04737  	1327,82048  	290,14571  	1327,82053  	26,08194  	0,04976  	0,21211  	85706,53851  	0,45222  	0,17663  	1,75265  	1,74941  	86626270,61196  	6081792,77376  	133,46762  	25295332,54600  	0,25446  	0,03267  	-Inf  	-Inf  	0,00406  	0,00610  	0,00396  	0,00807  	1327,62170  	0,00400  	0,00423  
13,04836  	1327,82048  	796,28213  	1327,82053  	26,08258  	0,05171  	0,21226  	85706,53851  	0,45249  	0,17593  	1,75395  	1,75072  	494065707,61706  	3237298,39550  	133,54767  	25295332,54600  	0,25344  	0,01047  	-Inf  	-Inf  	0,00405  	0,00610  	0,00396  	0,00808  	1327,62170  	0,00401  	0,00423  
14,04891  	1327,82048  	1327,75450  	1327,82053  	26,08316  	0,04883  	0,21240  	18302,27550  	0,45271  	0,17612  	1,75506  	1,75183  	2026057511,98157  	379,75489  	133,61296  	5401713,25516  	0,25371  	0,00383  	-Inf  	-Inf  	0,00406  	0,00610  	0,00396  	0,00808  	283,51126  	0,00400  	0,00423  
15,04855  	1327,82048  	281,66935  	1327,82053  	26,08222  	0,04842  	0,21270  	-15815,93170  	0,45171  	0,17635  	1,75756  	1,75432  	83596121,94323  	5966501,90883  	133,31723  	-4667896,50935  	0,25405  	0,03253  	-Inf  	-Inf  	0,00406  	0,00610  	0,00396  	0,00808  	-244,98909  	0,00400  	0,00423  
16,04922  	1327,82048  	-244,98909  	1327,82053  	26,08206  	0,05093  	0,21246  	51825,11424  	0,45311  	0,17597  	1,75557  	1,75233  	6092299,83887  	9433929,40003  	133,72894  	15295606,63251  	0,25350  	0,20108  	NaN  	NaN  	0,00406  	0,00610  	0,00396  	0,00808  	802,78919  	0,00400  	0,00423  
17,04933  	1327,82048  	804,34543  	1327,82053  	26,08174  	0,05139  	0,21229  	17970,74638  	0,45179  	0,17640  	1,75414  	1,75091  	507451560,79127  	3168246,92834  	133,34045  	5303866,12027  	0,25412  	0,01023  	-Inf  	-Inf  	0,00406  	0,00610  	0,00396  	0,00808  	278,37578  	0,00400  	0,00423  
18,04911  	1327,82048  	1327,75450  	1327,82053  	26,08253  	0,04377  	0,21234  	52034,75019  	0,45176  	0,17678  	1,75463  	1,75139  	2033664490,86110  	340,41728  	133,33171  	15357478,35382  	0,25467  	0,00343  	-Inf  	-Inf  	0,00406  	0,00610  	0,00396  	0,00808  	806,03650  	0,00398  	0,00423  
19,04955  	274,66442  	274,64262  	274,66444  	26,08400  	0,05231  	0,21230  	17726,91367  	0,45211  	0,17658  	1,75424  	1,75101  	9192,14696  	0,00598  	133,43537  	5231901,60360  	657,76895  	5,67746  	-Inf  	-Inf  	0,00406  	0,00610  	0,00396  	0,00808  	274,59875  	0,00401  	0,00423  
20,04927  	808,89711  	808,85289  	-244,98909  	26,08352  	0,05110  	0,21260  	-15815,93170  	0,45347  	0,17627  	1,75676  	1,75352  	35232,07727  	239887,13915  	133,83686  	-4667896,50935  	2,34528  	4,83152  	NaN  	NaN  	0,00406  	0,00610  	0,00396  	0,00808  	-244,98909  	0,00400  	0,00423  
