01/21/2025 10:02:10Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,05094  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,05195  	1327,82048  	-244,98909  	-244,98909  	26,01779  	0,05135  	0,06664  	85706,53851  	0,05155  	0,10061  	0,55000  	0,54764  	207548,23349  	0,00000  	15,21522  	25295332,54600  	0,14497  	0,99370  	Inf  	-Inf  	0,00406  	0,00424  	0,00396  	0,00528  	1327,62170  	0,00400  	0,00413  
4,05178  	199,05318  	883,73086  	883,77825  	26,01688  	0,05321  	0,08201  	12846,32258  	0,06376  	0,10817  	0,67706  	0,67460  	12475150,56224  	0,01073  	18,81823  	3791449,37388  	1650,04395  	0,02377  	-Inf  	-Inf  	0,00406  	0,00430  	0,00395  	0,00557  	198,99706  	0,00401  	0,00414  
5,05365  	774,52349  	308,28469  	308,30792  	26,01755  	0,05010  	0,08190  	-15815,93170  	0,06497  	0,11415  	0,67618  	0,67372  	42658,99792  	3,85346  	19,17578  	-4667896,50935  	1,85896  	2,97927  	NaN  	NaN  	0,00406  	0,00430  	0,00396  	0,00557  	-244,98909  	0,00400  	0,00415  
6,05515  	1327,82048  	-244,98909  	-244,98909  	26,01739  	0,05430  	0,08177  	-15815,93170  	0,06480  	0,11362  	0,67504  	0,67259  	234387,10371  	0,00000  	19,12398  	-4667896,50935  	0,16371  	1,05069  	Inf  	-Inf  	0,00406  	0,00430  	0,00396  	0,00557  	-244,98909  	0,00401  	0,00415  
7,05472  	302,30719  	780,48117  	-244,98909  	26,01854  	0,04792  	0,08197  	50379,39425  	0,06478  	0,11316  	0,67669  	0,67424  	5393,37893  	328,12552  	19,11930  	14868918,44269  	242,76574  	5,95455  	NaN  	NaN  	0,00406  	0,00430  	0,00396  	0,00557  	780,39459  	0,00399  	0,00415  
8,05606  	-244,98909  	1327,75450  	-244,98909  	26,01957  	0,04986  	0,08215  	85706,53851  	0,06433  	0,11271  	0,67824  	0,67579  	812040,87072  	3579,82810  	18,98762  	25295332,54600  	19,06644  	0,19693  	-Inf  	-Inf  	0,00406  	0,00430  	0,00395  	0,00558  	1327,62170  	0,00400  	0,00415  
9,05581  	785,41814  	1327,75450  	785,41817  	26,01937  	0,04581  	0,08192  	85706,53851  	0,06395  	0,11363  	0,67632  	0,67386  	180164371,10698  	90504,75749  	18,87496  	25295332,54600  	1,73404  	0,00948  	-Inf  	-Inf  	0,00406  	0,00430  	0,00395  	0,00557  	1327,62170  	0,00399  	0,00415  
10,05716  	295,31060  	1327,75450  	1327,82053  	26,01900  	0,04946  	0,08176  	85706,53851  	0,06484  	0,11299  	0,67502  	0,67256  	268896790,88695  	0,02028  	19,13787  	25295332,54600  	277,61474  	0,00388  	-Inf  	-Inf  	0,00406  	0,00430  	0,00396  	0,00557  	1327,62170  	0,00400  	0,00415  
11,05674  	789,71267  	293,09615  	293,11874  	26,01879  	0,04837  	0,08220  	85706,53851  	0,06497  	0,11299  	0,67865  	0,67619  	29533,45590  	4,13203  	19,17564  	25295332,54600  	1,68103  	3,73309  	NaN  	NaN  	0,00405  	0,00430  	0,00396  	0,00558  	1327,62170  	0,00400  	0,00415  
12,05826  	1327,82048  	791,56334  	-244,98909  	26,01801  	0,05155  	0,08195  	85706,53851  	0,06468  	0,11369  	0,67654  	0,67409  	29841,95032  	6291301,71902  	19,08916  	25295332,54600  	0,16382  	5,74452  	NaN  	NaN  	0,00406  	0,00430  	0,00396  	0,00557  	1327,62170  	0,00401  	0,00415  
13,05983  	288,49686  	288,47448  	794,33457  	26,01846  	0,04615  	0,08210  	85706,53851  	0,06427  	0,11314  	0,67782  	0,67536  	789723,14197  	136,08631  	18,96748  	25295332,54600  	318,19205  	0,18224  	-Inf  	-Inf  	0,00405  	0,00430  	0,00396  	0,00558  	1327,62170  	0,00399  	0,00415  
14,05957  	-244,98909  	-244,98909  	285,46099  	26,01827  	0,05116  	0,08190  	85706,53851  	0,06486  	0,11364  	0,67615  	0,67369  	128,82900  	1238,77139  	19,14302  	25295332,54600  	19,22352  	271,70678  	NaN  	NaN  	0,00405  	0,00430  	0,00396  	0,00557  	1327,62170  	0,00400  	0,00415  
15,06038  	799,98773  	799,94389  	799,98776  	26,01784  	0,04644  	0,08200  	18254,87131  	0,06560  	0,11312  	0,67694  	0,67449  	30675901,14499  	8,41299  	19,36032  	5387722,43607  	1,58499  	0,03202  	-Inf  	-Inf  	0,00406  	0,00430  	0,00396  	0,00557  	282,77695  	0,00399  	0,00415  
16,05993  	1327,82048  	1327,75450  	1327,82053  	26,01831  	0,04204  	0,08226  	51743,83939  	-0,25143  	0,11350  	0,67912  	0,67666  	1305792692,56252  	326,89428  	-74,20598  	15271619,26458  	0,16355  	0,00329  	-Inf  	-Inf  	0,00406  	0,00283  	0,00396  	0,00558  	801,53022  	0,00397  	0,00415  
17,06168  	1327,82048  	1327,75450  	1327,82053  	26,01942  	0,04432  	0,08235  	85706,53851  	-0,35774  	0,11530  	0,67985  	0,67740  	1326465795,91601  	344,60686  	-105,58411  	25295332,54600  	0,16613  	0,00347  	-Inf  	-Inf  	0,00406  	0,00234  	0,00396  	0,00558  	1327,62170  	0,00398  	0,00415  
18,06465  	277,49825  	1327,75450  	277,49827  	26,01879  	0,04735  	0,08202  	17909,83290  	-0,21460  	0,11586  	0,67714  	0,67469  	10430606,23415  	265,74632  	-63,33797  	5285888,18284  	407,54540  	0,03218  	-Inf  	-Inf  	0,00406  	0,00300  	0,00395  	0,00557  	277,43221  	0,00399  	0,00415  
19,06481  	808,04676  	274,76283  	808,04679  	26,01816  	0,04281  	0,08179  	-15815,93170  	0,06384  	0,11509  	0,67523  	0,67278  	2393475,20260  	100906,51669  	18,84036  	-4667896,50935  	1,53936  	0,16903  	-Inf  	-Inf  	0,00406  	0,00430  	0,00396  	0,00557  	-244,98909  	0,00398  	0,00415  
20,06641  	1327,82048  	813,54609  	269,24091  	26,01789  	0,04964  	0,08180  	52513,77396  	0,06522  	0,11292  	0,67536  	0,67290  	3908664,83568  	3181341,17240  	19,24762  	15498856,89834  	0,16271  	0,19604  	NaN  	NaN  	0,00405  	0,00430  	0,00395  	0,00557  	813,45671  	0,00400  	0,00415  
21,06657  	1327,82048  	265,20893  	817,60109  	26,01939  	0,04820  	0,08181  	85706,53851  	0,07699  	0,11361  	0,67537  	0,67292  	3932869,45649  	3134606,74533  	22,72277  	25295332,54600  	0,16370  	0,19031  	NaN  	NaN  	0,00406  	0,00436  	0,00396  	0,00557  	1327,62170  	0,00399  	0,00415  
22,06872  	1327,82048  	819,93188  	262,85485  	26,02005  	0,04914  	0,08189  	85706,53851  	0,42759  	0,11435  	0,67608  	0,67362  	3958117,26956  	3222807,03459  	126,19830  	25295332,54600  	0,16477  	0,19404  	NaN  	NaN  	0,00406  	0,00598  	0,00396  	0,00557  	1327,62170  	0,00400  	0,00415  
23,06946  	1327,82048  	1327,75450  	823,47690  	26,02042  	0,04759  	0,08155  	85706,53851  	0,42712  	0,11384  	0,67329  	0,67084  	346567367,22683  	2825678,72518  	126,06050  	25295332,54600  	0,16404  	0,00912  	NaN  	NaN  	0,00406  	0,00598  	0,00396  	0,00557  	1327,62170  	0,00399  	0,00415  
24,06992  	256,90467  	1327,75450  	256,90469  	26,02138  	0,04909  	0,08212  	16580,54862  	0,43068  	0,11413  	0,67798  	0,67553  	8675638,62550  	250,20566  	127,11136  	4893564,69699  	618,71523  	0,03530  	-Inf  	-Inf  	0,00406  	0,00600  	0,00396  	0,00558  	256,84124  	0,00400  	0,00415  
25,06993  	-244,98909  	1327,75450  	830,18357  	26,02119  	0,04401  	0,08189  	53584,82893  	0,42448  	0,11462  	0,67605  	0,67359  	74089239,30418  	999,51039  	125,27910  	15814966,87289  	19,38996  	0,00832  	-Inf  	-Inf  	0,00406  	0,00597  	0,00395  	0,00557  	830,04765  	0,00398  	0,00415  
26,07006  	831,24315  	1327,75450  	251,58826  	26,02029  	0,04747  	0,08192  	85706,53851  	0,25666  	0,11403  	0,67629  	0,67383  	29579341,70160  	273616,30346  	75,75055  	25295332,54600  	1,33818  	0,03464  	NaN  	NaN  	0,00405  	0,00519  	0,00395  	0,00557  	1327,62170  	0,00399  	0,00415  
