01/21/2025 10:00:47Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04455  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04632  	-244,98909  	1327,75450  	-244,98909  	25,99209  	0,05095  	0,05157  	85706,53851  	0,03908  	0,08686  	0,42537  	0,42310  	625751,42926  	3659,28678  	11,53412  	25295332,54600  	14,68972  	0,20121  	-Inf  	-Inf  	0,00405  	0,00418  	0,00396  	0,00499  	1327,62170  	0,00400  	0,00411  
4,04606  	884,46650  	198,34629  	884,46654  	25,99164  	0,05138  	0,06551  	12801,89482  	0,05045  	0,09469  	0,54066  	0,53831  	2161673,19465  	286922,62551  	14,89000  	3778337,01312  	0,83579  	0,20289  	-Inf  	-Inf  	0,00405  	0,00423  	0,00396  	0,00526  	198,30886  	0,00400  	0,00413  
5,04788  	1327,82048  	776,79137  	305,99717  	25,99023  	0,05251  	0,06572  	50141,21271  	0,05099  	0,10049  	0,54235  	0,53999  	3478330,29488  	2910310,94612  	15,05019  	14798621,80779  	0,14481  	0,20737  	NaN  	NaN  	0,00406  	0,00424  	0,00396  	0,00526  	776,70509  	0,00401  	0,00413  
6,04855  	1327,82048  	1327,75450  	-244,98909  	25,98988  	0,05068  	0,06560  	85706,53851  	0,05053  	0,10022  	0,54141  	0,53906  	3468446,95927  	9383851,64821  	14,91266  	25295332,54600  	0,14442  	0,20017  	NaN  	NaN  	0,00406  	0,00423  	0,00396  	0,00526  	1327,62170  	0,00400  	0,00413  
7,04789  	300,75007  	1327,75450  	782,08136  	25,99149  	0,05477  	0,06581  	85706,53851  	0,05101  	0,10028  	0,54314  	0,54078  	56949686,30082  	196,18470  	15,05417  	25295332,54600  	221,78821  	0,01141  	-Inf  	-Inf  	0,00406  	0,00424  	0,00396  	0,00526  	1327,62170  	0,00402  	0,00413  
8,05013  	-244,98909  	1327,75450  	1327,82053  	25,99174  	0,04752  	0,06604  	85706,53851  	0,05076  	0,09874  	0,54504  	0,54268  	236469901,29060  	0,14333  	14,98198  	25295332,54600  	16,69939  	0,00372  	-Inf  	-Inf  	0,00406  	0,00424  	0,00396  	0,00527  	1327,62170  	0,00399  	0,00413  
9,05082  	786,71627  	1327,75450  	296,11514  	25,99084  	0,04761  	0,06558  	19111,52365  	0,05050  	0,09994  	0,54125  	0,53890  	29325546,04074  	180921,72507  	14,90370  	5640553,85373  	1,51358  	0,03076  	NaN  	NaN  	0,00406  	0,00423  	0,00396  	0,00526  	296,04673  	0,00399  	0,00413  
10,05092  	291,96810  	1327,75450  	790,86333  	25,99124  	0,04742  	0,06604  	51046,76718  	0,05105  	0,09984  	0,54503  	0,54267  	56358498,05180  	153,08478  	15,06725  	15065886,14650  	262,17159  	0,00970  	-Inf  	-Inf  	0,00406  	0,00424  	0,00396  	0,00527  	790,73238  	0,00399  	0,00413  
11,05126  	792,54976  	290,25918  	1327,82053  	25,99193  	0,05194  	0,06609  	85706,53851  	0,05091  	0,09949  	0,54543  	0,54307  	28747377,23341  	208733,24164  	15,02466  	25295332,54600  	1,45602  	0,03408  	-Inf  	-Inf  	0,00406  	0,00424  	0,00396  	0,00527  	1327,62170  	0,00401  	0,00413  
12,05123  	1327,82048  	794,70103  	288,08676  	25,99251  	0,04842  	0,06612  	85706,53851  	0,05083  	0,10004  	0,54571  	0,54334  	3462869,76510  	2887638,74749  	15,00071  	25295332,54600  	0,14416  	0,19120  	NaN  	NaN  	0,00406  	0,00424  	0,00395  	0,00527  	1327,62170  	0,00400  	0,00413  
13,05115  	1327,82048  	286,91739  	795,89172  	25,99262  	0,05094  	0,06581  	85706,53851  	0,05016  	0,09969  	0,54311  	0,54076  	3451012,73195  	3052548,01300  	14,80364  	25295332,54600  	0,14365  	0,20116  	NaN  	NaN  	0,00406  	0,00423  	0,00395  	0,00526  	1327,62170  	0,00400  	0,00413  
14,05259  	286,30598  	796,48171  	1327,82053  	25,99225  	0,05042  	0,06591  	85706,53851  	0,05074  	0,09928  	0,54398  	0,54162  	55787593,68692  	153,20528  	14,97416  	25295332,54600  	291,92438  	0,01020  	-Inf  	-Inf  	0,00406  	0,00424  	0,00396  	0,00527  	1327,62170  	0,00400  	0,00413  
15,05351  	798,20735  	284,60183  	1327,82053  	25,99209  	0,05030  	0,06584  	85706,53851  	0,05154  	0,09989  	0,54339  	0,54103  	28423904,81375  	213331,02792  	15,21168  	25295332,54600  	1,41438  	0,03352  	-Inf  	-Inf  	0,00406  	0,00424  	0,00396  	0,00526  	1327,62170  	0,00400  	0,00413  
16,05496  	1327,82048  	801,30919  	1327,82053  	25,99262  	0,04904  	0,06588  	85706,53851  	0,05089  	0,10072  	0,54366  	0,54130  	287142537,38093  	3039406,65611  	15,01911  	25295332,54600  	0,14513  	0,00982  	-Inf  	-Inf  	0,00406  	0,00424  	0,00396  	0,00526  	1327,62170  	0,00400  	0,00413  
17,05627  	277,29172  	1327,75450  	277,29174  	25,99351  	0,05281  	0,06594  	85706,53851  	0,05147  	0,09999  	0,54416  	0,54180  	8988019,42293  	295,97614  	15,19091  	25295332,54600  	353,41382  	0,03591  	-Inf  	-Inf  	0,00406  	0,00424  	0,00395  	0,00527  	1327,62170  	0,00401  	0,00413  
18,05630  	-244,98909  	273,39775  	809,41193  	25,99404  	0,04980  	0,06579  	85706,53851  	0,05075  	0,10061  	0,54292  	0,54056  	724977,85939  	1219,15062  	14,97917  	25295332,54600  	17,01462  	0,19666  	-Inf  	-Inf  	0,00406  	0,00424  	0,00396  	0,00526  	1327,62170  	0,00400  	0,00413  
19,05684  	812,56807  	-244,98909  	1327,82053  	25,99329  	0,04598  	0,06571  	85706,53851  	0,05045  	0,10050  	0,54227  	0,53991  	2102397,10167  	331977,13152  	14,88933  	25295332,54600  	1,31006  	0,18156  	NaN  	NaN  	0,00406  	0,00423  	0,00396  	0,00526  	1327,62170  	0,00399  	0,00413  
20,05762  	1327,82048  	814,29535  	1327,82053  	25,99341  	0,05528  	0,06614  	17328,46716  	0,05105  	0,10021  	0,54582  	0,54345  	296963330,15037  	3341649,20642  	15,06818  	5114304,54489  	0,14441  	0,01079  	-Inf  	-Inf  	0,00406  	0,00424  	0,00396  	0,00527  	268,42670  	0,00402  	0,00413  
21,05934  	1327,82048  	1327,75450  	265,66339  	25,99314  	0,04748  	0,06581  	52744,69753  	0,05098  	0,10040  	0,54308  	0,54072  	44598113,20433  	5936402,71526  	15,04708  	15567011,42413  	0,14468  	0,03332  	NaN  	NaN  	0,00405  	0,00424  	0,00396  	0,00526  	817,03378  	0,00399  	0,00413  
22,06018  	263,34296  	263,32164  	-244,98909  	25,99160  	0,04849  	0,06597  	85706,53851  	0,05141  	0,10106  	0,54444  	0,54208  	100,44417  	120,88733  	15,17425  	25295332,54600  	478,29855  	192,39186  	NaN  	NaN  	0,00406  	0,00424  	0,00396  	0,00527  	1327,62170  	0,00400  	0,00413  
23,06007  	-244,98909  	821,41085  	-244,98909  	25,99174  	0,05571  	0,06610  	85706,53851  	0,05096  	0,10067  	0,54548  	0,54312  	8225,61103  	2713,29339  	15,03903  	25295332,54600  	17,02557  	4,69351  	-Inf  	-Inf  	0,00405  	0,00424  	0,00395  	0,00527  	1327,62170  	0,00402  	0,00413  
24,05970  	-244,98909  	258,20085  	824,60946  	25,99284  	0,05191  	0,06555  	16665,57805  	0,05032  	0,10040  	0,54097  	0,53862  	723520,78607  	1342,88827  	14,85074  	4918660,18882  	16,98022  	0,20499  	-Inf  	-Inf  	0,00406  	0,00423  	0,00395  	0,00526  	258,15837  	0,00401  	0,00413  
25,05948  	826,52283  	826,47788  	1327,82053  	25,99277  	0,04555  	0,06596  	-15815,93170  	0,05055  	0,10019  	0,54438  	0,54202  	189265717,69579  	117645,43375  	14,91909  	-4667896,50935  	1,20724  	0,00868  	-Inf  	-Inf  	0,00406  	0,00423  	0,00396  	0,00527  	-244,98909  	0,00399  	0,00413  
