01/21/2025 10:06:59Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,03534  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,03679  	1327,82048  	-244,98909  	1327,82053  	26,14611  	0,04628  	0,14184  	85706,53851  	0,10944  	0,15064  	1,17171  	1,16890  	5215244,91751  	8575703,91667  	32,30049  	25295332,54600  	0,21697  	0,18273  	NaN  	NaN  	0,00406  	0,00451  	0,00396  	0,00672  	1327,62170  	0,00399  	0,00420  
4,03795  	1327,82048  	883,63236  	1327,82053  	26,14657  	0,05357  	0,16242  	12852,68067  	0,12567  	0,15555  	1,34189  	1,33895  	564104996,80975  	2803339,67930  	37,08946  	3793325,89249  	0,22403  	0,00913  	-Inf  	-Inf  	0,00406  	0,00458  	0,00395  	0,00712  	199,09555  	0,00401  	0,00421  
5,03967  	1327,82048  	1327,75450  	309,28702  	26,14705  	0,05334  	0,16245  	-15815,93170  	0,12581  	0,16253  	1,34208  	1,33915  	85986948,57446  	6400682,82831  	37,13257  	-4667896,50935  	0,23409  	0,03327  	NaN  	NaN  	0,00405  	0,00458  	0,00396  	0,00712  	-244,98909  	0,00401  	0,00421  
6,03885  	1327,82048  	306,96080  	775,84746  	26,14763  	0,04951  	0,16271  	50077,51606  	0,12601  	0,16257  	1,34429  	1,34135  	5627317,34724  	2735010,54762  	37,19058  	14779822,44881  	0,23415  	0,19550  	NaN  	NaN  	0,00406  	0,00458  	0,00396  	0,00712  	775,71841  	0,00400  	0,00422  
7,04090  	302,55369  	780,23468  	302,55371  	26,14805  	0,04975  	0,16270  	19527,12381  	0,12484  	0,16323  	1,34416  	1,34123  	1199650,94672  	159,35159  	36,84596  	5763213,62570  	347,68832  	0,19647  	-Inf  	-Inf  	0,00406  	0,00458  	0,00396  	0,00712  	302,48449  	0,00400  	0,00422  
8,04207  	-244,98909  	1327,75450  	782,72221  	26,14775  	0,05125  	0,16304  	50521,27033  	0,12621  	0,16333  	1,34696  	1,34402  	91713328,72331  	1272,38837  	37,24930  	14910791,59170  	27,66762  	0,01066  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00713  	782,59229  	0,00400  	0,00422  
9,04208  	786,58803  	296,22066  	1327,82053  	26,14774  	0,05118  	0,16225  	85706,53851  	0,12629  	0,16362  	1,34043  	1,33750  	48027058,18673  	194505,55864  	37,27283  	25295332,54600  	2,47763  	0,03305  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00712  	1327,62170  	0,00400  	0,00422  
10,04250  	293,43322  	789,35477  	293,43324  	26,14806  	0,05578  	0,16240  	18938,41123  	0,12676  	0,16365  	1,34173  	1,33879  	1163028,39848  	168,90936  	37,41136  	5589461,64757  	416,15069  	0,22028  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00712  	293,36517  	0,00402  	0,00422  
11,04355  	-244,98909  	1327,75450  	-244,98909  	26,14796  	0,05007  	0,16273  	-15815,93170  	0,12606  	0,16379  	1,34441  	1,34147  	1180663,58470  	3586,78427  	37,20485  	-4667896,50935  	27,74546  	0,19774  	-Inf  	-Inf  	0,00406  	0,00458  	0,00395  	0,00712  	-244,98909  	0,00400  	0,00422  
