01/21/2025 09:57:17Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04042  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04306  	-244,98909  	1327,75450  	1327,82053  	26,12152  	0,05322  	0,02634  	85706,53851  	0,01711  	0,05799  	0,21677  	0,21465  	138933296,72289  	0,16016  	5,04861  	25295332,54600  	9,81995  	0,00417  	-Inf  	-Inf  	0,00406  	0,00408  	0,00396  	0,00451  	1327,62170  	0,00401  	0,00408  
4,04431  	884,66276  	1327,75450  	1327,82053  	26,12594  	0,04942  	0,02623  	12789,22646  	0,01599  	0,05650  	0,21584  	0,21372  	428690865,95293  	26,62966  	4,71862  	3774598,08726  	0,49788  	0,00387  	-Inf  	-Inf  	0,00405  	0,00407  	0,00396  	0,00450  	198,11262  	0,00400  	0,00407  
5,04518  	1327,82048  	305,45545  	1327,82053  	26,12951  	0,04898  	0,02632  	50174,68855  	0,01678  	0,05716  	0,21664  	0,21452  	29792736,99513  	5898716,50955  	4,95266  	14808501,82925  	0,08233  	0,03085  	-Inf  	-Inf  	0,00406  	0,00408  	0,00395  	0,00451  	777,22364  	0,00400  	0,00408  
6,04534  	303,05884  	779,72956  	1327,82053  	26,13051  	0,04518  	0,02644  	19559,73025  	0,01641  	0,05775  	0,21762  	0,21550  	32830682,23210  	166,94322  	4,84298  	5772837,05160  	121,87479  	0,00946  	-Inf  	-Inf  	0,00406  	0,00408  	0,00395  	0,00451  	302,98958  	0,00398  	0,00408  
7,04501  	-244,98909  	300,09883  	300,12172  	26,12948  	0,05029  	0,02640  	-15815,93170  	0,01621  	0,05722  	0,21730  	0,21517  	6336,90545  	0,05245  	4,78364  	-4667896,50935  	9,69015  	3,43467  	-Inf  	-Inf  	0,00405  	0,00408  	0,00396  	0,00451  	-244,98909  	0,00400  	0,00408  
8,04623  	785,30968  	-244,98909  	785,30971  	26,12779  	0,04609  	0,02631  	-15815,93170  	0,01633  	0,05742  	0,21654  	0,21441  	8052,33176  	172983,54437  	4,81877  	-4667896,50935  	0,87620  	5,45982  	NaN  	NaN  	0,00406  	0,00408  	0,00396  	0,00451  	-244,98909  	0,00399  	0,00408  
9,04751  	1327,82048  	787,16318  	1327,82053  	26,12606  	0,05020  	0,02608  	50810,72541  	0,01661  	0,05723  	0,21463  	0,21251  	156394768,70974  	3197410,39888  	4,90092  	14996221,04017  	0,08244  	0,01035  	-Inf  	-Inf  	0,00406  	0,00408  	0,00396  	0,00450  	787,07603  	0,00400  	0,00408  
10,04815  	1327,82048  	293,41063  	293,43324  	26,12619  	0,05251  	0,02630  	18938,41123  	0,01686  	0,05880  	0,21646  	0,21434  	26407,50493  	139,83191  	4,97620  	5589461,64757  	0,08469  	4,02977  	NaN  	NaN  	0,00406  	0,00408  	0,00396  	0,00450  	293,36517  	0,00401  	0,00408  
11,04975  	291,43168  	791,35623  	-244,98909  	26,12532  	0,04714  	0,02629  	-15815,93170  	0,01637  	0,05754  	0,21640  	0,21428  	3069,14060  	292,67709  	4,83049  	-4667896,50935  	152,30216  	5,26369  	NaN  	NaN  	0,00405  	0,00408  	0,00396  	0,00450  	-244,98909  	0,00399  	0,00408  
12,05063  	-244,98909  	288,47448  	794,33457  	26,12196  	0,04344  	0,02663  	51270,83047  	0,01583  	0,05753  	0,21918  	0,21706  	414760,32238  	1001,39197  	4,67140  	15132015,93873  	9,74247  	0,17153  	-Inf  	-Inf  	0,00406  	0,00407  	0,00396  	0,00451  	794,20318  	0,00398  	0,00408  
13,05235  	-244,98909  	797,96181  	1327,82053  	26,11807  	0,04428  	0,02635  	85706,53851  	0,01633  	0,05737  	0,21685  	0,21472  	33724405,55121  	1069,19288  	4,81850  	25295332,54600  	9,71527  	0,00893  	-Inf  	-Inf  	0,00406  	0,00408  	0,00396  	0,00451  	1327,62170  	0,00398  	0,00408  
14,05479  	801,87397  	1327,75450  	1327,82053  	26,11280  	0,04626  	0,02628  	18133,11740  	0,01706  	0,05714  	0,21625  	0,21413  	391702447,36971  	12,82766  	5,03374  	5351788,12179  	0,79139  	0,00363  	-Inf  	-Inf  	0,00406  	0,00408  	0,00396  	0,00450  	280,89095  	0,00399  	0,00408  
15,05502  	1327,82048  	1327,75450  	278,23392  	26,10712  	0,04549  	0,02644  	51933,28863  	0,01757  	0,05690  	0,21760  	0,21548  	26592047,25983  	5623635,61483  	5,18494  	15327533,10387  	0,08196  	0,03085  	NaN  	NaN  	0,00405  	0,00408  	0,00396  	0,00451  	804,46484  	0,00399  	0,00408  
16,05481  	1327,82048  	274,23604  	808,57360  	26,10042  	0,05042  	0,02644  	85706,53851  	0,01680  	0,05779  	0,21761  	0,21549  	2000493,71630  	3173182,96287  	4,95786  	25295332,54600  	0,08325  	0,19908  	NaN  	NaN  	0,00406  	0,00408  	0,00396  	0,00451  	1327,62170  	0,00400  	0,00408  
