01/24/2025 11:01:57Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04196  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04225  	1327,82048  	1327,75450  	1327,82053  	26,65379  	0,05367  	0,03844  	85706,53851  	0,01610  	0,07966  	0,31686  	0,31467  	915950814,09060  	418,59006  	4,75034  	25295332,54600  	0,11454  	0,00421  	-Inf  	-Inf  	0,00406  	0,00407  	0,00396  	0,00474  	1327,62170  	0,00401  	0,00411  
4,04471  	1327,82048  	1327,75450  	199,84243  	26,65390  	0,05010  	0,05096  	85706,53851  	0,02119  	0,08424  	0,42033  	0,41806  	28438549,12053  	6674289,74755  	6,25523  	25295332,54600  	0,12113  	0,04232  	NaN  	NaN  	0,00406  	0,00410  	0,00395  	0,00498  	1327,62170  	0,00400  	0,00411  
5,04575  	1327,82048  	1327,75450  	772,89588  	26,65589  	0,04783  	0,05081  	85706,53851  	0,02161  	0,09123  	0,41907  	0,41680  	238654571,46957  	3134625,91994  	6,37694  	25295332,54600  	0,13118  	0,01015  	NaN  	NaN  	0,00406  	0,00410  	0,00396  	0,00498  	1327,62170  	0,00399  	0,00412  
6,04805  	1327,82048  	1327,75450  	1327,82053  	26,65663  	0,04811  	0,05085  	85706,53851  	0,02156  	0,09252  	0,41942  	0,41715  	1063836481,13653  	375,24232  	6,36437  	25295332,54600  	0,13303  	0,00377  	-Inf  	-Inf  	0,00406  	0,00410  	0,00396  	0,00498  	1327,62170  	0,00399  	0,00412  
7,04947  	1327,82048  	1327,75450  	301,85700  	26,65729  	0,05076  	0,05061  	19482,15204  	0,02098  	0,09298  	0,41745  	0,41518  	47745377,72882  	6150009,32094  	6,19329  	5749940,70607  	0,13369  	0,03229  	NaN  	NaN  	0,00406  	0,00410  	0,00396  	0,00497  	301,78787  	0,00400  	0,00412  
8,04957  	1327,82048  	296,31855  	786,49017  	26,65628  	0,04501  	0,05080  	50764,48647  	0,02196  	0,09325  	0,41902  	0,41675  	3226517,60719  	2605923,45310  	6,48211  	14982574,13286  	0,13408  	0,17775  	NaN  	NaN  	0,00406  	0,00410  	0,00396  	0,00498  	786,35977  	0,00398  	0,00412  
9,04948  	293,33401  	789,45398  	293,33403  	26,65252  	0,04478  	0,05096  	18932,00719  	0,02119  	0,09232  	0,42036  	0,41809  	654644,59028  	136,17694  	6,25455  	5587571,56701  	232,90541  	0,17683  	-Inf  	-Inf  	0,00406  	0,00410  	0,00395  	0,00498  	293,26597  	0,00398  	0,00412  
10,05193  	790,65616  	1327,75450  	-244,98909  	26,65002  	0,04991  	0,05088  	51033,39731  	0,02131  	0,09249  	0,41971  	0,41744  	1878645,76619  	300811,92925  	6,28881  	15061940,17917  	1,36341  	0,19710  	NaN  	NaN  	0,00406  	0,00410  	0,00396  	0,00498  	790,52527  	0,00400  	0,00412  
11,05486  	1327,82048  	1327,75450  	-244,98909  	26,64953  	0,04803  	0,05097  	85706,53851  	0,02214  	0,09294  	0,42042  	0,41815  	3214935,53458  	8921923,62424  	6,53514  	25295332,54600  	0,13364  	0,18971  	NaN  	NaN  	0,00406  	0,00410  	0,00396  	0,00498  	1327,62170  	0,00399  	0,00412  
