01/23/2025 11:05:40Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04798  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04826  	-244,98909  	1327,75450  	-244,98909  	25,58587  	0,05006  	0,05160  	-15815,93170  	0,09938  	0,08553  	0,42559  	0,42332  	615209,57386  	3620,42618  	29,32997  	-4667896,50935  	14,40301  	0,19770  	-Inf  	-Inf  	0,00406  	0,00446  	0,00395  	0,00499  	-244,98909  	0,00400  	0,00411  
4,05070  	883,77821  	1327,75450  	883,77825  	25,58565  	0,04736  	0,06570  	57044,28422  	0,12564  	0,09347  	0,54218  	0,53982  	223529694,90766  	169696,17692  	37,08260  	16835986,66278  	0,82969  	0,00807  	-Inf  	-Inf  	0,00406  	0,00458  	0,00395  	0,00526  	883,63555  	0,00399  	0,00412  
5,05020  	307,64514  	1327,75450  	1327,82053  	25,58822  	0,04906  	0,06587  	85706,53851  	0,12753  	0,09777  	0,54361  	0,54125  	243696102,38739  	0,02286  	37,63872  	25295332,54600  	191,07846  	0,00384  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00526  	1327,62170  	0,00400  	0,00413  
6,05125  	-244,98909  	1327,75450  	304,33086  	25,59140  	0,05113  	0,06599  	19641,83628  	0,12669  	0,09747  	0,54460  	0,54224  	10511296,63439  	2406,13385  	37,39047  	5797069,73609  	16,41563  	0,03231  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00527  	304,26142  	0,00400  	0,00413  
7,05248  	780,16819  	302,64023  	780,16822  	25,59419  	0,04450  	0,06609  	-15815,93170  	0,12656  	0,09661  	0,54541  	0,54304  	1938610,53945  	73675,85618  	37,35231  	-4667896,50935  	1,52490  	0,17573  	-Inf  	-Inf  	0,00405  	0,00459  	0,00396  	0,00527  	-244,98909  	0,00398  	0,00413  
8,05386  	1327,82048  	782,03823  	1327,82053  	25,59548  	0,05453  	0,06562  	-15815,93170  	0,12672  	0,09710  	0,54154  	0,53918  	261384513,32477  	3496899,59514  	37,39878  	-4667896,50935  	0,14011  	0,01136  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00526  	-244,98909  	0,00401  	0,00413  
9,05556  	1327,82048  	1327,75450  	1327,82053  	25,59709  	0,04793  	0,06581  	50661,70420  	0,12606  	0,09728  	0,54310  	0,54074  	1119471083,60379  	371,86040  	37,20585  	14952239,08636  	0,14036  	0,00376  	-Inf  	-Inf  	0,00406  	0,00458  	0,00396  	0,00526  	784,76765  	0,00399  	0,00413  
10,05490  	294,22408  	294,20146  	294,22410  	25,60003  	0,05243  	0,06616  	85706,53851  	0,12726  	0,09736  	0,54600  	0,54364  	9207,92553  	0,00726  	37,55820  	25295332,54600  	246,40239  	3,96764  	-Inf  	-Inf  	0,00405  	0,00459  	0,00396  	0,00527  	1327,62170  	0,00401  	0,00413  
11,05581  	-244,98909  	-244,98909  	-244,98909  	25,60002  	0,04892  	0,06575  	18702,11450  	0,12688  	0,09726  	0,54260  	0,54024  	41704,90381  	0,00000  	37,44809  	5519721,29434  	16,38152  	0,94654  	Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00526  	289,70487  	0,00400  	0,00413  
