01/23/2025 11:09:05Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,05237  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,05370  	1327,82048  	-244,98909  	1327,82053  	25,69054  	0,04962  	0,10055  	85706,53851  	0,19004  	0,12135  	0,83037  	0,82780  	4202450,41725  	9173532,31901  	56,08955  	25295332,54600  	0,17504  	0,19590  	NaN  	NaN  	0,00406  	0,00488  	0,00395  	0,00593  	1327,62170  	0,00400  	0,00416  
4,05402  	198,56133  	-244,98909  	1327,82053  	25,69178  	0,05107  	0,11937  	12814,57441  	0,22414  	0,12832  	0,98589  	0,98322  	589980,49524  	341,58040  	66,15104  	3782079,25216  	1973,97639  	0,20164  	NaN  	NaN  	0,00406  	0,00504  	0,00396  	0,00629  	198,50527  	0,00400  	0,00417  
5,05639  	775,76432  	-244,98909  	1327,82053  	25,69217  	0,04344  	0,11973  	-15815,93170  	0,22484  	0,13365  	0,98888  	0,98620  	2666217,04178  	228090,34298  	66,35807  	-4667896,50935  	2,16465  	0,17153  	NaN  	NaN  	0,00406  	0,00504  	0,00396  	0,00630  	-244,98909  	0,00398  	0,00418  
6,05819  	304,81917  	777,96931  	304,81919  	25,69406  	0,05161  	0,11929  	50217,25016  	0,22424  	0,13296  	0,98529  	0,98261  	986752,48736  	167,06383  	66,18115  	14821063,41525  	273,58156  	0,20381  	-Inf  	-Inf  	0,00406  	0,00504  	0,00396  	0,00629  	777,88293  	0,00401  	0,00418  
7,05908  	782,20311  	300,60539  	-244,98909  	25,69521  	0,04906  	0,11980  	85706,53851  	0,22569  	0,13285  	0,98947  	0,98679  	420,40360  	94552,02043  	66,61072  	25295332,54600  	2,07030  	311,59304  	NaN  	NaN  	0,00406  	0,00505  	0,00396  	0,00630  	1327,62170  	0,00400  	0,00418  
8,06117  	1327,82048  	-244,98909  	786,38208  	25,69434  	0,05341  	0,11946  	85706,53851  	0,22439  	0,13269  	0,98669  	0,98402  	32402,78202  	6475551,38151  	66,22585  	25295332,54600  	0,19140  	6,26063  	Inf  	-Inf  	0,00406  	0,00504  	0,00396  	0,00629  	1327,62170  	0,00401  	0,00418  
9,06158  	293,21798  	789,57000  	293,21800  	25,69281  	0,04866  	0,11969  	85706,53851  	0,22442  	0,13362  	0,98856  	0,98588  	950493,99609  	146,52492  	66,23401  	25295332,54600  	344,32458  	0,19214  	-Inf  	-Inf  	0,00406  	0,00504  	0,00396  	0,00630  	1327,62170  	0,00400  	0,00418  
10,06194  	792,13524  	1327,75450  	792,13527  	25,69217  	0,05011  	0,11956  	85706,53851  	0,22445  	0,13239  	0,98747  	0,98479  	216156297,53008  	103333,53133  	66,24356  	25295332,54600  	1,94549  	0,01023  	-Inf  	-Inf  	0,00406  	0,00504  	0,00396  	0,00630  	1327,62170  	0,00400  	0,00418  
11,06146  	1327,82048  	1327,75450  	1327,82053  	25,69222  	0,04555  	0,11949  	85706,53851  	0,22413  	0,13247  	0,98697  	0,98429  	1524380850,58325  	353,59342  	66,14973  	25295332,54600  	0,19108  	0,00357  	-Inf  	-Inf  	0,00406  	0,00504  	0,00396  	0,00629  	1327,62170  	0,00399  	0,00418  
12,06214  	284,83914  	1327,75450  	1327,82053  	25,69248  	0,04699  	0,11980  	85706,53851  	0,22472  	0,13331  	0,98952  	0,98684  	305313474,49996  	0,01749  	66,32295  	25295332,54600  	406,25464  	0,00368  	-Inf  	-Inf  	0,00406  	0,00504  	0,00395  	0,00630  	1327,62170  	0,00399  	0,00418  
13,06431  	799,35898  	1327,75450  	283,47243  	25,69269  	0,05237  	0,11931  	18295,45595  	0,22412  	0,13311  	0,98546  	0,98278  	37764762,45909  	224000,09783  	66,14523  	5399700,54083  	1,87539  	0,03502  	NaN  	NaN  	0,00406  	0,00504  	0,00396  	0,00629  	283,40562  	0,00401  	0,00418  
14,06511  	1327,82048  	1327,75450  	802,08505  	25,69243  	0,04797  	0,11985  	51771,11216  	0,22439  	0,13271  	0,98990  	0,98721  	379263421,11356  	2964438,97692  	66,22722  	15279668,52071  	0,19143  	0,00960  	NaN  	NaN  	0,00406  	0,00504  	0,00396  	0,00630  	801,95268  	0,00399  	0,00418  
