01/23/2025 11:15:21Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,03768  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,03809  	1327,82048  	1327,75450  	1327,82053  	25,98516  	0,04594  	0,21451  	85706,53851  	0,39576  	0,18152  	1,77256  	1,76931  	2088340029,24444  	357,13099  	116,80538  	25295332,54600  	0,26158  	0,00360  	-Inf  	-Inf  	0,00406  	0,00584  	0,00396  	0,00812  	1327,62170  	0,00399  	0,00424  
4,03791  	1327,82048  	199,42880  	1327,82053  	25,98617  	0,04228  	0,23958  	12871,77187  	0,43946  	0,18666  	1,97984  	1,97644  	62949181,04850  	5616115,96805  	129,70182  	3798960,44680  	0,26898  	0,03574  	-Inf  	-Inf  	0,00406  	0,00604  	0,00396  	0,00860  	199,39127  	0,00398  	0,00425  
5,03832  	1327,82048  	-244,98909  	1327,82053  	25,98800  	0,04665  	0,23900  	-15815,93170  	0,43858  	0,19281  	1,97503  	1,97164  	6675755,48578  	8636773,95498  	129,44261  	-4667896,50935  	0,27785  	0,18417  	NaN  	NaN  	0,00406  	0,00604  	0,00396  	0,00859  	-244,98909  	0,00399  	0,00426  
6,03901  	307,36478  	-244,98909  	307,36480  	25,98909  	0,04968  	0,23936  	50052,93464  	0,43920  	0,19288  	1,97800  	1,97460  	227,01650  	193,92396  	129,62585  	14772567,51497  	376,12221  	339,65433  	NaN  	NaN  	0,00406  	0,00604  	0,00396  	0,00860  	775,33764  	0,00400  	0,00426  
7,04189  	777,88707  	777,84415  	-244,98909  	25,98987  	0,04824  	0,23908  	19681,43550  	0,43904  	0,19296  	1,97570  	1,97230  	24104,89140  	168267,27145  	129,57640  	5808757,00651  	3,08021  	6,15525  	NaN  	NaN  	0,00406  	0,00604  	0,00396  	0,00859  	304,87482  	0,00399  	0,00426  
8,04268  	1327,82048  	302,42126  	-244,98909  	25,99123  	0,04759  	0,23933  	-15815,93170  	0,43939  	0,19297  	1,97775  	1,97435  	1050,81735  	3066568,25962  	129,68094  	-4667896,50935  	0,27807  	308,37592  	NaN  	NaN  	0,00406  	0,00604  	0,00396  	0,00860  	-244,98909  	0,00399  	0,00426  
9,04444  	299,14343  	783,64480  	-244,98909  	25,99219  	0,04803  	0,23948  	50583,61013  	0,43900  	0,19284  	1,97900  	1,97561  	9503,98787  	318,86398  	129,56670  	14929190,48996  	439,92932  	5,78375  	NaN  	NaN  	0,00406  	0,00604  	0,00395  	0,00860  	783,55795  	0,00399  	0,00426  
10,04513  	-244,98909  	294,66858  	-244,98909  	25,99220  	0,05062  	0,23864  	85706,53851  	0,43898  	0,19261  	1,97200  	1,96861  	218,33017  	1247,62997  	129,55932  	25295332,54600  	32,57369  	300,39175  	-Inf  	-Inf  	0,00406  	0,00604  	0,00396  	0,00858  	1327,62170  	0,00400  	0,00425  
11,04759  	-244,98909  	-244,98909  	790,78655  	25,99095  	0,05039  	0,23969  	18848,79520  	0,44020  	0,19374  	1,98074  	1,97734  	10471,39699  	2383,51207  	129,92110  	5563012,47363  	32,76472  	5,65735  	NaN  	NaN  	0,00406  	0,00604  	0,00396  	0,00860  	291,97700  	0,00400  	0,00426  
