10/07/2024 16:23:46Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1.74916  	0.00000  	0.00000  	0.00000  	0.00000  	-1.18512  	-0.20833  	-0.86278  	-2.50000  	-3.02442  	-1.25000  	-0.08628  	-0.00000  	-0.00000  	-737.84722  	-254.63905  	-9234.48090  	-3618.55272  	NaN  	NaN  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  
2.74972  	25.72904  	39.83893  	39.76273  	32.31578  	-1.18512  	0.01395  	0.22073  	0.20524  	-3.02442  	0.06364  	-0.08570  	-83.31305  	-0.37778  	60.57385  	65.14560  	-19732.34217  	-9620.50195  	Inf  	-Inf  	0.00433  	0.00003  	0.00420  	0.00427  	0.00499  	0.00000  	0.00000  
3.75044  	25.72914  	39.83860  	39.76326  	32.31585  	-1.18512  	0.01359  	0.22058  	0.20752  	-3.02442  	0.06372  	-0.08566  	-83.31266  	-0.37349  	61.24828  	65.10264  	-19732.37513  	-9620.51928  	Inf  	-Inf  	0.00433  	0.00003  	0.00420  	0.00426  	0.00499  	0.00000  	0.00000  
4.75028  	25.72851  	39.83773  	39.76269  	32.31463  	-1.18512  	0.01326  	0.22104  	0.20266  	-3.02442  	0.06480  	-0.08568  	-83.30515  	-0.37202  	59.81284  	65.23769  	-19731.97493  	-9620.39054  	Inf  	-Inf  	0.00432  	0.00003  	0.00421  	0.00425  	0.00499  	0.00000  	0.00000  
5.75020  	25.72781  	39.83746  	39.76215  	32.31468  	-1.18512  	0.01307  	0.22048  	0.20115  	-3.02442  	0.06353  	-0.08567  	-83.31469  	-0.37337  	59.36755  	65.07120  	-19731.83623  	-9620.31769  	Inf  	-Inf  	0.00432  	0.00003  	0.00420  	0.00425  	0.00499  	0.00000  	0.00000  
6.75016  	25.72643  	39.83744  	39.76165  	32.31379  	-1.18512  	0.01348  	0.22082  	0.20605  	-3.02442  	0.06398  	-0.08571  	-83.32084  	-0.37574  	60.81197  	65.17244  	-19731.34330  	-9620.27132  	Inf  	-Inf  	0.00433  	0.00003  	0.00420  	0.00426  	0.00499  	0.00000  	0.00000  
7.75024  	25.72690  	39.83728  	39.75996  	32.31305  	-1.18512  	0.01246  	0.22124  	0.20518  	-3.02442  	0.06345  	-0.08569  	-83.30561  	-0.38330  	60.55567  	65.29548  	-19731.28459  	-9620.10456  	Inf  	-Inf  	0.00433  	0.00003  	0.00420  	0.00424  	0.00499  	0.00000  	0.00000  
8.75027  	25.72427  	39.83598  	39.76071  	32.31308  	-1.18512  	0.01286  	0.22060  	0.19986  	-3.02442  	0.06545  	-0.08567  	-83.33917  	-0.37319  	58.98636  	65.10771  	-19730.72000  	-9620.05589  	Inf  	-Inf  	0.00432  	0.00003  	0.00421  	0.00425  	0.00499  	0.00000  	0.00000  
9.75004  	25.72389  	39.83674  	39.76160  	32.31211  	-1.18512  	0.01225  	0.22098  	0.20692  	-3.02442  	0.06396  	-0.08569  	-83.33178  	-0.37248  	61.06901  	65.21871  	-19730.42742  	-9620.20369  	Inf  	-Inf  	0.00433  	0.00003  	0.00420  	0.00424  	0.00499  	0.00000  	0.00000  
10.74996  	25.72377  	39.83585  	39.76067  	32.31096  	-1.18512  	0.01359  	0.22172  	0.20401  	-3.02442  	0.06322  	-0.08569  	-83.31880  	-0.37267  	60.21028  	65.43904  	-19730.15230  	-9620.04105  	Inf  	-Inf  	0.00433  	0.00003  	0.00420  	0.00426  	0.00500  	0.00000  	0.00000  
11.75128  	25.72316  	39.83642  	39.76078  	32.30933  	-1.18512  	0.01320  	0.22147  	0.20241  	-3.02442  	0.06332  	-0.08569  	-83.30583  	-0.37499  	59.74045  	65.36305  	-19729.66735  	-9620.10089  	Inf  	-Inf  	0.00432  	0.00003  	0.00420  	0.00425  	0.00500  	0.00000  	0.00000  
12.75125  	25.72323  	39.83674  	39.76014  	32.30861  	-1.18512  	0.01280  	0.22004  	0.20396  	-3.02442  	0.06436  	-0.08569  	-83.29587  	-0.37975  	60.19556  	64.94333  	-19729.52454  	-9620.07284  	Inf  	-Inf  	0.00433  	0.00003  	0.00421  	0.00425  	0.00499  	0.00000  	0.00000  
13.75116  	25.72215  	39.83499  	39.76001  	32.30750  	-1.18512  	0.01312  	0.22167  	0.20136  	-3.02442  	0.06445  	-0.08571  	-83.29547  	-0.37171  	59.42982  	65.42352  	-19729.05023  	-9619.90476  	Inf  	-Inf  	0.00432  	0.00003  	0.00421  	0.00425  	0.00500  	0.00000  	0.00000  
14.75128  	25.72203  	39.83518  	39.75995  	32.30690  	-1.18512  	0.01303  	0.22025  	0.20333  	-3.02442  	0.06436  	-0.08570  	-83.28950  	-0.37292  	60.01097  	65.00460  	-19728.89326  	-9619.91609  	Inf  	-Inf  	0.00433  	0.00003  	0.00421  	0.00425  	0.00499  	0.00000  	0.00000  
15.75236  	25.72240  	39.83577  	39.75957  	32.30629  	-1.18512  	0.01299  	0.22099  	0.20342  	-3.02442  	0.06363  	-0.08568  	-83.27701  	-0.37777  	60.03828  	65.22401  	-19728.84147  	-9619.93509  	Inf  	-Inf  	0.00433  	0.00003  	0.00420  	0.00425  	0.00499  	0.00000  	0.00000  
16.75267  	25.72063  	39.83576  	39.76006  	32.30565  	-1.18512  	0.01267  	0.22090  	0.20240  	-3.02442  	0.06261  	-0.08571  	-83.29128  	-0.37524  	59.73555  	65.19510  	-19728.31964  	-9619.97813  	Inf  	-Inf  	0.00432  	0.00003  	0.00420  	0.00424  	0.00499  	0.00000  	0.00000  
17.75311  	25.72053  	39.83508  	39.75988  	32.30460  	-1.18512  	0.01168  	0.22056  	0.20472  	-3.02442  	0.06447  	-0.08565  	-83.27921  	-0.37278  	60.42049  	65.09693  	-19728.06877  	-9619.90035  	Inf  	-Inf  	0.00433  	0.00003  	0.00421  	0.00422  	0.00499  	0.00000  	0.00000  
