10/07/2024 16:33:33Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1.75004  	0.00000  	0.00000  	0.00000  	0.00000  	-1.18512  	-0.20833  	-0.86278  	-2.50000  	-3.02442  	-1.25000  	-0.08628  	-0.00000  	-0.00000  	-737.84722  	-254.63905  	-9234.48090  	-3618.55272  	NaN  	NaN  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  
2.75014  	25.62517  	39.68938  	39.57845  	28.92505  	-1.18512  	0.03553  	0.87991  	0.88590  	-3.02442  	0.06432  	-0.08563  	-41.73905  	-0.54992  	261.46434  	259.69451  	-18979.09189  	-9590.57320  	Inf  	-Inf  	0.00542  	0.00003  	0.00421  	0.00468  	0.00803  	0.00000  	0.00000  
3.75021  	25.63022  	39.68814  	39.57529  	28.92566  	-1.18512  	0.03293  	0.88103  	0.88763  	-3.02442  	0.06367  	-0.08568  	-41.68294  	-0.55945  	261.97433  	260.02574  	-18980.30213  	-9590.17838  	Inf  	-Inf  	0.00542  	0.00003  	0.00420  	0.00463  	0.00803  	0.00000  	0.00000  
4.75120  	25.63530  	39.68624  	39.57427  	28.92453  	-1.18512  	0.03410  	0.88016  	0.88879  	-3.02442  	0.06375  	-0.08569  	-41.60423  	-0.55508  	262.31532  	259.77057  	-18981.14794  	-9589.91695  	Inf  	-Inf  	0.00542  	0.00003  	0.00420  	0.00465  	0.00803  	0.00000  	0.00000  
5.75333  	25.64111  	39.68500  	39.57272  	28.92585  	-1.18512  	0.03489  	0.87835  	0.88490  	-3.02442  	0.06602  	-0.08568  	-41.54756  	-0.55663  	261.16724  	259.23383  	-18982.67262  	-9589.66672  	Inf  	-Inf  	0.00542  	0.00003  	0.00421  	0.00467  	0.00802  	0.00000  	0.00000  
6.75290  	25.64590  	39.68424  	39.57146  	28.92669  	-1.18512  	0.03511  	0.87653  	0.88279  	-3.02442  	0.06352  	-0.08566  	-41.49768  	-0.55910  	260.54585  	258.69862  	-18983.88018  	-9589.48567  	Inf  	-Inf  	0.00541  	0.00003  	0.00420  	0.00467  	0.00801  	0.00000  	0.00000  
7.75360  	25.65083  	39.68378  	39.57002  	28.92641  	-1.18512  	0.03484  	0.87547  	0.88158  	-3.02442  	0.06490  	-0.08562  	-41.43164  	-0.56400  	260.18901  	258.38483  	-18984.87491  	-9589.31579  	Inf  	-Inf  	0.00541  	0.00003  	0.00421  	0.00467  	0.00801  	0.00000  	0.00000  
8.75433  	25.65540  	39.68290  	39.56995  	28.92745  	-1.18512  	0.03449  	0.87186  	0.87643  	-3.02442  	0.06495  	-0.08569  	-41.38704  	-0.55991  	258.66931  	257.32010  	-18986.07766  	-9589.23070  	Inf  	-Inf  	0.00540  	0.00003  	0.00421  	0.00466  	0.00799  	0.00000  	0.00000  
9.75497  	25.66049  	39.68239  	39.56900  	28.92856  	-1.18512  	0.03297  	0.86541  	0.86758  	-3.02442  	0.06319  	-0.08568  	-41.33672  	-0.56216  	256.05759  	255.41638  	-18987.40404  	-9589.09995  	Inf  	-Inf  	0.00539  	0.00003  	0.00420  	0.00463  	0.00796  	0.00000  	0.00000  
10.75563  	25.66369  	39.68151  	39.56801  	28.93028  	-1.18512  	0.03443  	0.85755  	0.86379  	-3.02442  	0.06515  	-0.08567  	-41.31805  	-0.56267  	254.93815  	253.09493  	-18988.45802  	-9588.93189  	Inf  	-Inf  	0.00538  	0.00003  	0.00421  	0.00466  	0.00793  	0.00000  	0.00000  
