78.75220  	25.05259  	39.69282  	39.56594  	27.47477  	-1.18512  	0.04624  	1.23866  	1.26336  	-3.02442  	0.06497  	-0.08570  	-30.63730  	-0.62901  	372.86620  	365.57650  	-18547.80779  	-9589.75986  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00489  	0.00968  	0.00000  	0.00000  
79.75235  	25.05862  	39.68991  	39.56391  	27.47428  	-1.18512  	0.04512  	1.23607  	1.26285  	-3.02442  	0.06252  	-0.08564  	-30.55487  	-0.62465  	372.71580  	364.81306  	-18548.98426  	-9589.31693  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00487  	0.00967  	0.00000  	0.00000  
80.75257  	25.06575  	39.68776  	39.56077  	27.47411  	-1.18512  	0.04599  	1.23797  	1.26317  	-3.02442  	0.06452  	-0.08568  	-30.46256  	-0.62957  	372.81190  	365.37245  	-18550.46079  	-9588.84388  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00488  	0.00968  	0.00000  	0.00000  
81.75267  	25.07152  	39.68522  	39.55836  	27.47355  	-1.18512  	0.04615  	1.23697  	1.26582  	-3.02442  	0.06452  	-0.08563  	-30.38247  	-0.62889  	373.59259  	365.07906  	-18551.56807  	-9588.40007  	Inf  	-Inf  	0.00603  	0.00003  	0.00421  	0.00489  	0.00967  	0.00000  	0.00000  
82.75381  	25.07887  	39.68258  	39.55637  	27.47303  	-1.18512  	0.04456  	1.23752  	1.26584  	-3.02442  	0.06523  	-0.08565  	-30.28293  	-0.62567  	373.59858  	365.24025  	-18553.01890  	-9587.98488  	Inf  	-Inf  	0.00603  	0.00003  	0.00421  	0.00486  	0.00968  	0.00000  	0.00000  
83.75385  	25.08660  	39.68009  	39.55387  	27.47375  	-1.18512  	0.04580  	1.23697  	1.26263  	-3.02442  	0.06389  	-0.08569  	-30.19423  	-0.62574  	372.65241  	365.07925  	-18554.81064  	-9587.53766  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00488  	0.00967  	0.00000  	0.00000  
84.75447  	25.09366  	39.67881  	39.55058  	27.47408  	-1.18512  	0.04631  	1.23675  	1.26575  	-3.02442  	0.06441  	-0.08570  	-30.10919  	-0.63569  	373.57345  	365.01327  	-18556.38082  	-9587.12780  	Inf  	-Inf  	0.00603  	0.00003  	0.00421  	0.00489  	0.00967  	0.00000  	0.00000  
85.75472  	25.10047  	39.67591  	39.54826  	27.47401  	-1.18512  	0.04436  	1.23629  	1.26199  	-3.02442  	0.06344  	-0.08569  	-30.02206  	-0.63282  	372.46235  	364.87665  	-18557.81079  	-9586.66027  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00485  	0.00967  	0.00000  	0.00000  
86.75459  	25.10802  	39.67414  	39.54752  	27.47427  	-1.18512  	0.04390  	1.23636  	1.26320  	-3.02442  	0.06497  	-0.08568  	-29.92994  	-0.62771  	372.81849  	364.89669  	-18559.46999  	-9586.43503  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00484  	0.00967  	0.00000  	0.00000  
87.75502  	25.11469  	39.67167  	39.54519  	27.47566  	-1.18512  	0.04535  	1.23712  	1.26377  	-3.02442  	0.06528  	-0.08568  	-29.86301  	-0.62706  	372.98841  	365.12258  	-18561.18190  	-9586.00529  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00487  	0.00968  	0.00000  	0.00000  
88.75561  	25.12301  	39.66974  	39.54427  	27.47609  	-1.18512  	0.04593  	1.23524  	1.26067  	-3.02442  	0.06760  	-0.08570  	-29.76333  	-0.62202  	372.07361  	364.56769  	-18563.03848  	-9585.74980  	Inf  	-Inf  	0.00602  	0.00003  	0.00422  	0.00488  	0.00967  	0.00000  	0.00000  
89.75587  	25.12909  	39.66754  	39.54216  	27.47760  	-1.18512  	0.04446  	1.23626  	1.26198  	-3.02442  	0.06349  	-0.08565  	-29.70555  	-0.62159  	372.45833  	364.86965  	-18564.65206  	-9585.36400  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00485  	0.00967  	0.00000  	0.00000  
90.75639  	25.13646  	39.66715  	39.54022  	27.47921  	-1.18512  	0.04445  	1.23655  	1.25946  	-3.02442  	0.06435  	-0.08568  	-29.63266  	-0.62927  	371.71492  	364.95373  	-18566.55736  	-9585.15454  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00485  	0.00967  	0.00000  	0.00000  
91.75652  	25.14384  	39.66573  	39.53887  	27.48139  	-1.18512  	0.04321  	1.23725  	1.26294  	-3.02442  	0.06387  	-0.08568  	-29.56686  	-0.62891  	372.74263  	365.16162  	-18568.59075  	-9584.90726  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00483  	0.00968  	0.00000  	0.00000  
92.75666  	25.15139  	39.66457  	39.53778  	27.48290  	-1.18512  	0.04500  	1.23710  	1.26642  	-3.02442  	0.06541  	-0.08567  	-29.49044  	-0.62851  	373.76854  	365.11534  	-18570.51337  	-9584.70500  	Inf  	-Inf  	0.00603  	0.00003  	0.00421  	0.00486  	0.00967  	0.00000  	0.00000  
93.75645  	25.15921  	39.66323  	39.53656  	27.48452  	-1.18512  	0.04608  	1.23757  	1.26554  	-3.02442  	0.06543  	-0.08566  	-29.41205  	-0.62796  	373.51115  	365.25562  	-18572.52011  	-9584.47551  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00488  	0.00968  	0.00000  	0.00000  
94.75669  	25.16725  	39.66142  	39.53580  	27.48665  	-1.18512  	0.04558  	1.23764  	1.26660  	-3.02442  	0.06370  	-0.08566  	-29.33727  	-0.62278  	373.82212  	365.27698  	-18574.67885  	-9584.24472  	Inf  	-Inf  	0.00603  	0.00003  	0.00420  	0.00488  	0.00968  	0.00000  	0.00000  
95.75701  	25.17578  	39.66050  	39.53442  	27.48971  	-1.18512  	0.04386  	1.23814  	1.26506  	-3.02442  	0.06333  	-0.08564  	-29.26805  	-0.62507  	373.36892  	365.42203  	-18577.14039  	-9584.03882  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00484  	0.00968  	0.00000  	0.00000  
96.75756  	25.18406  	39.65971  	39.53361  	27.49241  	-1.18512  	0.04446  	1.23732  	1.26373  	-3.02442  	0.06546  	-0.08563  	-29.19752  	-0.62515  	372.97621  	365.18049  	-18579.47257  	-9583.89580  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00485  	0.00968  	0.00000  	0.00000  
97.75722  	25.19147  	39.65860  	39.53294  	27.49459  	-1.18512  	0.04533  	1.23839  	1.26028  	-3.02442  	0.06423  	-0.08574  	-29.13129  	-0.62294  	371.95725  	365.49668  	-18581.51054  	-9583.73642  	Inf  	-Inf  	0.00602  	0.00002  	0.00421  	0.00487  	0.00968  	0.00000  	0.00000  
98.75761  	25.19916  	39.65773  	39.53256  	27.49695  	-1.18512  	0.04539  	1.23802  	1.26676  	-3.02442  	0.06277  	-0.08569  	-29.06408  	-0.62050  	373.87044  	365.38709  	-18583.64555  	-9583.62457  	Inf  	-Inf  	0.00603  	0.00003  	0.00420  	0.00487  	0.00968  	0.00000  	0.00000  
99.75842  	25.20840  	39.65652  	39.53120  	27.49975  	-1.18512  	0.04521  	1.23793  	1.26246  	-3.02442  	0.06528  	-0.08573  	-28.98251  	-0.62129  	372.60190  	365.36046  	-18586.20214  	-9583.39353  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00487  	0.00968  	0.00000  	0.00000  
100.75841  	25.21684  	39.65514  	39.52987  	27.50241  	-1.18512  	0.04505  	1.23804  	1.26429  	-3.02442  	0.06565  	-0.08563  	-28.90941  	-0.62104  	373.14021  	365.39495  	-18588.56031  	-9583.15099  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00486  	0.00968  	0.00000  	0.00000  
101.75839  	25.22554  	39.65444  	39.52920  	27.50495  	-1.18512  	0.04574  	1.23827  	1.26186  	-3.02442  	0.06365  	-0.08566  	-28.83155  	-0.62086  	372.42470  	365.46208  	-18590.95051  	-9583.02814  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00488  	0.00968  	0.00000  	0.00000  
102.75841  	25.23377  	39.65414  	39.52968  	27.50730  	-1.18512  	0.04447  	1.23844  	1.26206  	-3.02442  	0.06274  	-0.08568  	-28.75719  	-0.61700  	372.48394  	365.51119  	-18593.19817  	-9583.04473  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00485  	0.00968  	0.00000  	0.00000  
103.75841  	25.24180  	39.65423  	39.52808  	27.51008  	-1.18512  	0.04573  	1.23796  	1.26414  	-3.02442  	0.06611  	-0.08563  	-28.69069  	-0.62539  	373.09575  	365.37152  	-18595.49652  	-9582.90873  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00488  	0.00968  	0.00000  	0.00000  
104.75838  	25.25097  	39.65298  	39.52672  	27.51469  	-1.18512  	0.04521  	1.23724  	1.26505  	-3.02442  	0.06456  	-0.08568  	-28.63306  	-0.62591  	373.36487  	365.15652  	-18598.42326  	-9582.67576  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00487  	0.00968  	0.00000  	0.00000  
105.75841  	25.25882  	39.65242  	39.52676  	27.51731  	-1.18512  	0.04443  	1.23786  	1.26566  	-3.02442  	0.06300  	-0.08565  	-28.56686  	-0.62297  	373.54574  	365.34034  	-18600.64912  	-9582.62931  	Inf  	-Inf  	0.00603  	0.00003  	0.00420  	0.00485  	0.00968  	0.00000  	0.00000  
106.75842  	25.26743  	39.65176  	39.52665  	27.52074  	-1.18512  	0.04668  	1.23773  	1.26490  	-3.02442  	0.06480  	-0.08565  	-28.50138  	-0.62025  	373.32069  	365.30368  	-18603.20855  	-9582.56015  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00490  	0.00968  	0.00000  	0.00000  
107.75839  	25.27606  	39.65085  	39.52598  	27.52479  	-1.18512  	0.04546  	1.23650  	1.26432  	-3.02442  	0.06312  	-0.08566  	-28.44344  	-0.61902  	373.15002  	364.93953  	-18605.90250  	-9582.41853  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00487  	0.00967  	0.00000  	0.00000  
108.75840  	25.28564  	39.65055  	39.52614  	27.52790  	-1.18512  	0.04628  	1.23767  	1.26432  	-3.02442  	0.06325  	-0.08565  	-28.36162  	-0.61676  	373.15062  	365.28546  	-18608.60042  	-9582.40525  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00489  	0.00968  	0.00000  	0.00000  
109.75841  	25.29423  	39.65096  	39.52551  	27.53215  	-1.18512  	0.04669  	1.23848  	1.26306  	-3.02442  	0.06506  	-0.08566  	-28.30664  	-0.62190  	372.77901  	365.52234  	-18611.32882  	-9582.38533  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00490  	0.00968  	0.00000  	0.00000  
110.75956  	25.30219  	39.65121  	39.52577  	27.53629  	-1.18512  	0.04473  	1.23624  	1.26753  	-3.02442  	0.06347  	-0.08566  	-28.25833  	-0.62187  	374.09690  	364.86287  	-18613.90061  	-9582.43234  	Inf  	-Inf  	0.00603  	0.00003  	0.00420  	0.00486  	0.00967  	0.00000  	0.00000  
111.76052  	25.31045  	39.65089  	39.52580  	27.54063  	-1.18512  	0.04609  	1.23722  	1.26255  	-3.02442  	0.06498  	-0.08565  	-28.20880  	-0.62015  	372.62851  	365.15273  	-18616.57915  	-9582.40584  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00488  	0.00968  	0.00000  	0.00000  
112.76052  	25.32125  	39.65119  	39.52436  	27.54516  	-1.18512  	0.04517  	1.23751  	1.26121  	-3.02442  	0.06388  	-0.08565  	-28.12940  	-0.62875  	372.23162  	365.23597  	-18619.83850  	-9582.30368  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00487  	0.00968  	0.00000  	0.00000  
113.76040  	25.32952  	39.65111  	39.52536  	27.54914  	-1.18512  	0.04417  	1.23738  	1.26376  	-3.02442  	0.06289  	-0.08566  	-28.07534  	-0.62342  	372.98501  	365.19787  	-18622.44344  	-9582.38633  	Inf  	-Inf  	0.00602  	0.00003  	0.00420  	0.00485  	0.00968  	0.00000  	0.00000  
114.76048  	25.33744  	39.65027  	39.52589  	27.55294  	-1.18512  	0.04541  	1.23667  	1.26482  	-3.02442  	0.06526  	-0.08570  	-28.02312  	-0.61662  	373.29781  	364.98932  	-18624.93706  	-9582.35767  	Inf  	-Inf  	0.00602  	0.00003  	0.00421  	0.00487  	0.00967  	0.00000  	0.00000  
