10/08/2024 11:43:23Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1.74529  	0.00000  	0.00000  	0.00000  	0.00000  	-1.18512  	-0.20833  	-0.86278  	-2.50000  	-3.02442  	-1.25000  	-0.08628  	-0.00000  	-0.00000  	-737.84722  	-254.63905  	-9234.48090  	-3618.55272  	NaN  	NaN  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  
2.74743  	25.69324  	59.28982  	58.92197  	32.31794  	-1.18512  	0.04682  	1.24167  	1.26845  	-3.02442  	0.06151  	-0.08574  	-83.79916  	-1.82358  	374.36917  	366.46517  	-19725.04329  	-13239.10840  	Inf  	-Inf  	0.00603  	0.00003  	0.00420  	0.00490  	0.00970  	0.00000  	0.00000  
3.74713  	25.69916  	59.28829  	58.92109  	32.31567  	-1.18512  	0.04562  	1.24256  	1.26617  	-3.02442  	0.05965  	-0.08574  	-83.69555  	-1.82037  	373.69503  	366.72765  	-19725.83591  	-13238.86942  	Inf  	-Inf  	0.00603  	0.00002  	0.00419  	0.00488  	0.00970  	0.00000  	0.00000  
4.74834  	25.70854  	59.28513  	58.91886  	32.31342  	-1.18512  	0.04592  	1.24239  	1.27106  	-3.02442  	0.06022  	-0.08566  	-83.54847  	-1.81572  	375.14069  	366.67903  	-19727.38288  	-13238.33122  	Inf  	-Inf  	0.00603  	0.00003  	0.00419  	0.00488  	0.00970  	0.00000  	0.00000  
5.74824  	25.71606  	59.28431  	58.91749  	32.31279  	-1.18512  	0.04445  	1.24424  	1.27156  	-3.02442  	0.05945  	-0.08564  	-83.44526  	-1.81849  	375.28643  	367.22441  	-19728.87602  	-13238.11350  	Inf  	-Inf  	0.00603  	0.00003  	0.00419  	0.00485  	0.00971  	0.00000  	0.00000  
6.74919  	25.72340  	59.28205  	58.91529  	32.31158  	-1.18512  	0.04599  	1.24356  	1.27065  	-3.02442  	0.05910  	-0.08568  	-83.33714  	-1.81819  	375.01927  	367.02345  	-19730.20541  	-13237.66916  	Inf  	-Inf  	0.00603  	0.00003  	0.00419  	0.00488  	0.00970  	0.00000  	0.00000  
7.74928  	25.73170  	59.28073  	58.91247  	32.31083  	-1.18512  	0.04466  	1.24356  	1.27174  	-3.02442  	0.06019  	-0.08572  	-83.22262  	-1.82562  	375.34088  	367.02383  	-19731.84352  	-13237.25594  	Inf  	-Inf  	0.00603  	0.00003  	0.00419  	0.00486  	0.00970  	0.00000  	0.00000  
8.74964  	25.73968  	59.27756  	58.91071  	32.31041  	-1.18512  	0.04549  	1.24419  	1.27108  	-3.02442  	0.06090  	-0.08569  	-83.11643  	-1.81865  	375.14507  	367.21022  	-19733.48563  	-13236.76392  	Inf  	-Inf  	0.00603  	0.00003  	0.00419  	0.00487  	0.00971  	0.00000  	0.00000  
9.74920  	25.74781  	59.27602  	58.90903  	32.31067  	-1.18512  	0.04453  	1.24455  	1.26852  	-3.02442  	0.05794  	-0.08569  	-83.01688  	-1.81931  	374.38897  	367.31479  	-19735.30444  	-13236.44292  	Inf  	-Inf  	0.00603  	0.00003  	0.00419  	0.00485  	0.00971  	0.00000  	0.00000  
10.74986  	25.75619  	59.27496  	58.90758  	32.31116  	-1.18512  	0.04453  	1.24358  	1.26792  	-3.02442  	0.05979  	-0.08570  	-82.91709  	-1.82126  	374.21276  	367.02762  	-19737.22986  	-13236.19320  	Inf  	-Inf  	0.00603  	0.00003  	0.00419  	0.00486  	0.00970  	0.00000  	0.00000  
