10/10/2024 14:06:22Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1.74635  	0.00000  	0.00000  	0.00000  	0.00000  	-1.18512  	-0.20833  	-0.86278  	-2.50000  	-3.02442  	-1.25000  	-0.08628  	-0.00000  	-0.00000  	-737.84722  	-254.63905  	-9234.48090  	-3618.55272  	NaN  	NaN  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  	0.00000  
2.74738  	22.14982  	59.42132  	59.11648  	39.23986  	-1.18512  	0.01335  	0.22467  	0.21218  	-3.02442  	0.05977  	-0.08508  	-216.18266  	-1.51116  	62.62209  	66.30921  	-20462.13520  	-13271.64037  	Inf  	-Inf  	0.00434  	0.00006  	0.00419  	0.00426  	0.00501  	0.00000  	0.00000  
3.74871  	22.14822  	59.42343  	59.11928  	39.24156  	-1.18512  	0.01554  	0.22784  	0.21391  	-3.02442  	0.05572  	-0.08506  	-216.22451  	-1.50781  	63.13314  	67.24575  	-20462.15922  	-13272.13074  	Inf  	-Inf  	0.00434  	0.00006  	0.00418  	0.00430  	0.00502  	0.00000  	0.00000  
4.74865  	22.14712  	59.42544  	59.12097  	39.24436  	-1.18512  	0.01118  	0.22493  	0.21263  	-3.02442  	0.05992  	-0.08502  	-216.27392  	-1.50938  	62.75393  	66.38583  	-20462.53019  	-13272.50015  	Inf  	-Inf  	0.00434  	0.00006  	0.00419  	0.00421  	0.00501  	0.00000  	0.00000  
5.74969  	22.14591  	59.42627  	59.12330  	39.24668  	-1.18512  	0.01332  	0.22655  	0.20131  	-3.02442  	0.06015  	-0.08514  	-216.31854  	-1.50191  	59.41528  	66.86304  	-20462.77554  	-13272.81665  	Inf  	-Inf  	0.00432  	0.00005  	0.00419  	0.00426  	0.00502  	0.00000  	0.00000  
6.75007  	22.14471  	59.42809  	59.12425  	39.24808  	-1.18512  	0.01329  	0.22567  	0.20905  	-3.02442  	0.06204  	-0.08503  	-216.35147  	-1.50624  	61.70009  	66.60256  	-20462.81865  	-13273.09192  	Inf  	-Inf  	0.00433  	0.00006  	0.00420  	0.00426  	0.00501  	0.00000  	0.00000  
7.75081  	22.14303  	59.43003  	59.12556  	39.25069  	-1.18512  	0.01205  	0.22392  	0.21021  	-3.02442  	0.05693  	-0.08505  	-216.40571  	-1.50934  	62.04173  	66.08832  	-20463.02260  	-13273.41774  	Inf  	-Inf  	0.00434  	0.00006  	0.00418  	0.00423  	0.00501  	0.00000  	0.00000  
8.75110  	22.14190  	59.43318  	59.12658  	39.25218  	-1.18512  	0.01287  	0.22489  	0.20843  	-3.02442  	0.06052  	-0.08500  	-216.43882  	-1.51995  	61.51469  	66.37515  	-20463.10142  	-13273.83328  	Inf  	-Inf  	0.00433  	0.00006  	0.00419  	0.00425  	0.00501  	0.00000  	0.00000  
9.75094  	22.14073  	59.43488  	59.12961  	39.25426  	-1.18512  	0.01227  	0.22551  	0.21143  	-3.02442  	0.05778  	-0.08513  	-216.48013  	-1.51333  	62.40036  	66.55543  	-20463.30074  	-13274.30661  	Inf  	-Inf  	0.00434  	0.00005  	0.00418  	0.00424  	0.00501  	0.00000  	0.00000  
10.75082  	22.13923  	59.43720  	59.13185  	39.25750  	-1.18512  	0.01204  	0.22310  	0.20794  	-3.02442  	0.05762  	-0.08508  	-216.53996  	-1.51372  	61.37206  	65.84403  	-20463.68209  	-13274.76123  	Inf  	-Inf  	0.00433  	0.00006  	0.00418  	0.00423  	0.00500  	0.00000  	0.00000  
11.75265  	22.13780  	59.43913  	59.13361  	39.26062  	-1.18512  	0.01292  	0.22691  	0.20660  	-3.02442  	0.05980  	-0.08509  	-216.59761  	-1.51455  	60.97487  	66.96934  	-20464.05341  	-13275.12921  	Inf  	-Inf  	0.00433  	0.00006  	0.00419  	0.00425  	0.00502  	0.00000  	0.00000  
12.75417  	22.13655  	59.44095  	59.13547  	39.26295  	-1.18512  	0.01338  	0.22620  	0.20573  	-3.02442  	0.05907  	-0.08508  	-216.64291  	-1.51435  	60.71936  	66.76179  	-20464.29064  	-13275.49738  	Inf  	-Inf  	0.00433  	0.00006  	0.00419  	0.00426  	0.00502  	0.00000  	0.00000  
13.75429  	22.13480  	59.44337  	59.13790  	39.26545  	-1.18512  	0.01323  	0.22572  	0.20636  	-3.02442  	0.05922  	-0.08507  	-216.69675  	-1.51435  	60.90342  	66.61901  	-20464.45505  	-13275.98170  	Inf  	-Inf  	0.00433  	0.00006  	0.00419  	0.00425  	0.00502  	0.00000  	0.00000  
14.75422  	22.13437  	59.44538  	59.13889  	39.26805  	-1.18512  	0.01310  	0.22351  	0.21025  	-3.02442  	0.06180  	-0.08513  	-216.73503  	-1.51938  	62.05371  	65.96682  	-20464.92988  	-13276.28178  	Inf  	-Inf  	0.00434  	0.00005  	0.00420  	0.00425  	0.00500  	0.00000  	0.00000  
15.75519  	22.13333  	59.44815  	59.14006  	39.27031  	-1.18512  	0.01310  	0.22472  	0.21178  	-3.02442  	0.05582  	-0.08503  	-216.77676  	-1.52730  	62.50459  	66.32497  	-20465.19725  	-13276.67546  	Inf  	-Inf  	0.00434  	0.00006  	0.00418  	0.00425  	0.00501  	0.00000  	0.00000  
16.75569  	22.13055  	59.45105  	59.14186  	39.27317  	-1.18512  	0.01327  	0.22410  	0.20778  	-3.02442  	0.05973  	-0.08508  	-216.84812  	-1.53272  	61.32319  	66.13976  	-20465.21530  	-13277.14470  	Inf  	-Inf  	0.00433  	0.00006  	0.00419  	0.00425  	0.00501  	0.00000  	0.00000  
17.75576  	22.12939  	59.45281  	59.14458  	39.27585  	-1.18512  	0.01430  	0.22490  	0.21248  	-3.02442  	0.05751  	-0.08507  	-216.89678  	-1.52802  	62.71218  	66.37612  	-20465.54901  	-13277.59237  	Inf  	-Inf  	0.00434  	0.00006  	0.00418  	0.00427  	0.00501  	0.00000  	0.00000  
18.75615  	22.12854  	59.45398  	59.14660  	39.27927  	-1.18512  	0.01420  	0.22718  	0.20588  	-3.02442  	0.06083  	-0.08513  	-216.95091  	-1.52375  	60.76195  	67.04886  	-20466.11348  	-13277.91055  	Inf  	-Inf  	0.00433  	0.00005  	0.00419  	0.00427  	0.00502  	0.00000  	0.00000  
