01/24/2025 11:26:42Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,03571  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,03797  	-244,98909  	1327,75450  	-244,98909  	27,04233  	0,05120  	0,10109  	85706,53851  	0,06847  	0,13343  	0,83483  	0,83226  	964990,18173  	3612,83802  	20,20771  	25295332,54600  	22,81401  	0,20222  	-Inf  	-Inf  	0,00405  	0,00432  	0,00396  	0,00594  	1327,62170  	0,00400  	0,00418  
4,04070  	883,38395  	1327,75450  	-244,98909  	27,04289  	0,04877  	0,11887  	12871,77187  	0,08071  	0,13759  	0,98180  	0,97912  	3132454,29019  	624142,96648  	23,82209  	3798960,44680  	1,21471  	0,19262  	NaN  	NaN  	0,00406  	0,00437  	0,00396  	0,00628  	199,39127  	0,00400  	0,00418  
5,04300  	307,13749  	307,11433  	-244,98909  	27,04332  	0,04975  	0,11882  	50067,60568  	0,08255  	0,14515  	0,98140  	0,97872  	170,06310  	196,02945  	24,36407  	14776897,51045  	278,68432  	339,27949  	NaN  	NaN  	0,00406  	0,00438  	0,00396  	0,00628  	775,56490  	0,00400  	0,00419  
6,04377  	-244,98909  	-244,98909  	782,49186  	27,04394  	0,05247  	0,11878  	19384,20535  	0,08141  	0,14584  	0,98105  	0,97837  	7042,25111  	2418,40784  	24,02801  	5721032,82939  	24,93500  	6,39057  	NaN  	NaN  	0,00406  	0,00438  	0,00395  	0,00628  	300,27065  	0,00401  	0,00419  
7,04492  	-244,98909  	-244,98909  	1327,82053  	27,04391  	0,05256  	0,11880  	50689,70087  	0,08089  	0,14564  	0,98123  	0,97856  	1053731,69046  	3709,01233  	23,87470  	14960501,99306  	24,90202  	0,20754  	NaN  	NaN  	0,00406  	0,00438  	0,00396  	0,00628  	785,20132  	0,00401  	0,00419  
8,04630  	788,67921  	788,63584  	294,15220  	27,04385  	0,04707  	0,11911  	18984,81917  	0,08140  	0,14578  	0,98376  	0,98108  	2952175,14959  	87987,80696  	24,02577  	5603158,43651  	2,16897  	0,18587  	NaN  	NaN  	0,00406  	0,00438  	0,00396  	0,00629  	294,08405  	0,00399  	0,00419  
9,04604  	1327,82048  	1327,75450  	792,03515  	27,04401  	0,04955  	0,11907  	51122,40628  	0,08100  	0,14658  	0,98342  	0,98074  	406061729,75914  	3140994,66817  	23,90661  	15088210,18809  	0,21050  	0,01012  	NaN  	NaN  	0,00406  	0,00438  	0,00396  	0,00629  	791,90405  	0,00400  	0,00419  
10,04642  	1327,82048  	1327,75450  	287,98541  	27,04375  	0,05193  	0,11914  	18586,76174  	0,08174  	0,14578  	0,98401  	0,98133  	70810145,06714  	6389228,62946  	24,12383  	5485676,20915  	0,20935  	0,03430  	NaN  	NaN  	0,00406  	0,00438  	0,00396  	0,00629  	287,91803  	0,00401  	0,00419  
11,04712  	1327,82048  	1327,75450  	796,00268  	27,04474  	0,04929  	0,11908  	51378,50469  	0,08201  	0,14569  	0,98352  	0,98084  	408423865,99858  	3101423,75132  	24,20448  	15163794,78703  	0,20922  	0,00998  	NaN  	NaN  	0,00406  	0,00438  	0,00396  	0,00629  	795,87108  	0,00400  	0,00419  
12,04784  	285,46839  	1327,75450  	285,46841  	27,04564  	0,04787  	0,11906  	85706,53851  	0,08062  	0,14652  	0,98340  	0,98072  	13996595,30181  	285,87711  	23,79483  	25295332,54600  	428,96234  	0,03183  	-Inf  	-Inf  	0,00406  	0,00437  	0,00395  	0,00629  	1327,62170  	0,00399  	0,00419  
13,05117  	-244,98909  	1327,75450  	-244,98909  	27,04506  	0,04730  	0,11869  	18295,13186  	0,08069  	0,14601  	0,98032  	0,97765  	1055975,11340  	3337,52252  	23,81403  	5399604,88817  	24,96551  	0,18682  	-Inf  	-Inf  	0,00406  	0,00437  	0,00396  	0,00628  	283,40060  	0,00399  	0,00419  
14,05073  	803,65525  	1327,75450  	-244,98909  	27,04564  	0,04762  	0,11911  	51872,46841  	0,08042  	0,14574  	0,98382  	0,98114  	3009079,06601  	321789,40127  	23,73457  	15309582,69119  	1,98737  	0,18807  	NaN  	NaN  	0,00406  	0,00437  	0,00396  	0,00629  	803,52271  	0,00399  	0,00419  
15,05233  	1327,82048  	274,86125  	807,94837  	27,04653  	0,04960  	0,11860  	85706,53851  	0,08153  	0,14589  	0,97957  	0,97689  	5046359,36392  	3128536,35820  	24,06380  	25295332,54600  	0,20950  	0,19584  	NaN  	NaN  	0,00405  	0,00438  	0,00396  	0,00628  	1327,62170  	0,00400  	0,00419  
16,05331  	272,15070  	-244,98909  	1327,82053  	27,04611  	0,04930  	0,11881  	85706,53851  	0,08170  	0,14593  	0,98133  	0,97866  	951266,28230  	402,43628  	24,11350  	25295332,54600  	561,39831  	0,19465  	NaN  	NaN  	0,00406  	0,00438  	0,00396  	0,00628  	1327,62170  	0,00400  	0,00419  
17,05442  	812,66017  	812,61579  	270,17124  	27,04537  	0,04477  	0,11889  	85706,53851  	0,08220  	0,14697  	0,98195  	0,97927  	3069979,37169  	112538,45208  	24,25962  	25295332,54600  	1,90343  	0,17679  	NaN  	NaN  	0,00406  	0,00438  	0,00395  	0,00628  	1327,62170  	0,00398  	0,00419  
18,05633  	267,43227  	267,41077  	815,39916  	27,04655  	0,04568  	0,11908  	17260,08909  	0,08125  	0,14571  	0,98357  	0,98090  	931424,84664  	126,22725  	23,98025  	5094123,51689  	618,71590  	0,18036  	-Inf  	-Inf  	0,00406  	0,00438  	0,00396  	0,00629  	267,36751  	0,00399  	0,00419  
