01/24/2025 10:05:30Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
1,98164  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
2,98187  	-244,98909  	1327,75450  	1327,82053  	26,86272  	0,05027  	0,14106  	85706,53851  	0,07258  	0,15867  	1,16528  	1,16247  	381203038,29732  	0,14939  	21,42137  	25295332,54600  	27,07842  	0,00394  	-Inf  	-Inf  	0,00405  	0,00434  	0,00395  	0,00671  	1327,62170  	0,00400  	0,00421  
3,98348  	883,08779  	1327,75450  	199,74362  	26,86339  	0,04449  	0,16201  	12890,88851  	0,08251  	0,16285  	1,33849  	1,33555  	36160292,40292  	406901,13395  	24,35055  	3804602,51052  	1,44124  	0,03759  	NaN  	NaN  	0,00406  	0,00438  	0,00396  	0,00711  	199,68740  	0,00398  	0,00422  
4,98512  	310,73067  	310,70735  	-244,98909  	26,86438  	0,05182  	0,16200  	49835,67171  	0,08416  	0,16944  	1,33841  	1,33548  	201,18308  	214,10092  	24,83978  	14708444,77539  	305,23265  	366,96259  	NaN  	NaN  	0,00406  	0,00439  	0,00395  	0,00711  	771,97218  	0,00401  	0,00422  
5,98531  	-244,98909  	774,73630  	-244,98909  	26,86487  	0,04367  	0,16215  	19882,05124  	0,08331  	0,17139  	1,33967  	1,33673  	7403,10115  	2003,67728  	24,58670  	5867966,51111  	29,24992  	5,74823  	-Inf  	-Inf  	0,00406  	0,00439  	0,00396  	0,00711  	307,98242  	0,00398  	0,00423  
6,98568  	778,93947  	303,86889  	-244,98909  	26,86554  	0,04904  	0,16219  	-15815,93170  	0,08326  	0,17102  	1,33996  	1,33703  	538,01744  	93341,46720  	24,57401  	-4667896,50935  	2,69863  	322,87029  	NaN  	NaN  	0,00406  	0,00439  	0,00396  	0,00711  	-244,98909  	0,00400  	0,00423  
7,98658  	1327,82048  	781,49263  	781,53573  	26,86618  	0,04715  	0,16227  	-15815,93170  	0,08478  	0,17118  	1,34061  	1,33767  	67061836,83691  	240,25652  	25,02240  	-4667896,50935  	0,24596  	0,03601  	NaN  	NaN  	0,00405  	0,00439  	0,00395  	0,00712  	-244,98909  	0,00399  	0,00423  
8,98891  	299,61430  	1327,75450  	1327,82053  	26,86593  	0,04663  	0,16213  	50553,21616  	0,08342  	0,17132  	1,33947  	1,33654  	412956956,84839  	0,02016  	24,62137  	14920220,04623  	380,82831  	0,00365  	-Inf  	-Inf  	0,00406  	0,00439  	0,00396  	0,00711  	783,08714  	0,00399  	0,00423  
9,98857  	785,75392  	1327,75450  	297,07749  	26,86675  	0,05255  	0,16218  	85706,53851  	0,08352  	0,17143  	1,33988  	1,33695  	50375563,64982  	199356,36958  	24,64888  	25295332,54600  	2,59768  	0,03387  	NaN  	NaN  	0,00406  	0,00439  	0,00396  	0,00711  	1327,62170  	0,00401  	0,00423  
10,98922  	1327,82048  	1327,75450  	788,87697  	26,86812  	0,05115  	0,16198  	18972,05589  	0,08401  	0,17196  	1,33825  	1,33531  	471938751,22088  	3258518,12793  	24,79444  	5599391,49563  	0,24708  	0,01051  	NaN  	NaN  	0,00406  	0,00439  	0,00396  	0,00711  	293,88634  	0,00400  	0,00423  
11,99005  	1327,82048  	292,26012  	1327,82053  	26,86876  	0,04798  	0,16260  	51026,46268  	0,08433  	0,17145  	1,34339  	1,34045  	84746680,40930  	5874655,74070  	24,89017  	15059893,50069  	0,24635  	0,03132  	-Inf  	-Inf  	0,00406  	0,00439  	0,00395  	0,00712  	790,41785  	0,00399  	0,00423  
12,98942  	290,27504  	792,51282  	290,27506  	26,86866  	0,04541  	0,16218  	18734,55546  	0,08353  	0,17107  	1,33991  	1,33698  	1198127,80850  	136,10155  	24,65215  	5529295,88337  	456,52885  	0,17931  	-Inf  	-Inf  	0,00406  	0,00439  	0,00396  	0,00711  	290,20739  	0,00399  	0,00423  
13,99007  	-244,98909  	287,11620  	795,69290  	26,86897  	0,05192  	0,16234  	51358,50852  	0,08396  	0,17164  	1,34118  	1,33825  	1240873,06618  	1188,14856  	24,78061  	15157893,13938  	29,29411  	0,20502  	-Inf  	-Inf  	0,00406  	0,00439  	0,00395  	0,00712  	795,56134  	0,00401  	0,00423  
