01/21/2025 11:08:54Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,02975  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,02973  	-244,98909  	1327,75450  	1327,82053  	26,15510  	0,05125  	0,02698  	-15815,93170  	0,01678  	0,06608  	0,22207  	0,21994  	158336018,07746  	0,15415  	4,95352  	-4667896,50935  	11,19387  	0,00402  	-Inf  	-Inf  	0,00406  	0,00408  	0,00396  	0,00452  	-244,98909  	0,00400  	0,00409  
4,02983  	883,77821  	199,03455  	1327,82053  	26,14537  	0,04854  	0,03775  	-15815,93170  	0,02391  	0,07120  	0,31116  	0,30897  	15793059,95463  	444143,02010  	7,05575  	-4667896,50935  	0,63024  	0,04109  	-Inf  	-Inf  	0,00406  	0,00411  	0,00396  	0,00472  	-244,98909  	0,00400  	0,00409  
5,03026  	308,08680  	-244,98909  	1327,82053  	26,13612  	0,04825  	0,03793  	50006,32920  	0,02492  	0,07840  	0,31264  	0,31045  	587941,46459  	541,77719  	7,35462  	14758812,43863  	150,41401  	0,19049  	NaN  	NaN  	0,00406  	0,00412  	0,00396  	0,00473  	774,61571  	0,00399  	0,00410  
6,03156  	-244,98909  	776,97969  	1327,82053  	26,13073  	0,04663  	0,03793  	85706,53851  	0,02509  	0,08021  	0,31263  	0,31044  	44273675,81608  	1170,43826  	7,40585  	25295332,54600  	13,58534  	0,00981  	-Inf  	-Inf  	0,00406  	0,00412  	0,00396  	0,00473  	1327,62170  	0,00399  	0,00411  
7,03272  	-244,98909  	1327,75450  	1327,82053  	26,12191  	0,04867  	0,03797  	19648,92642  	0,02467  	0,07944  	0,31295  	0,31076  	190334640,41918  	0,14645  	7,28223  	5799162,31083  	13,45308  	0,00381  	-Inf  	-Inf  	0,00406  	0,00411  	0,00396  	0,00473  	304,37125  	0,00400  	0,00411  
8,03380  	780,29165  	1327,75450  	1327,82053  	26,11255  	0,04648  	0,03764  	-15815,93170  	0,02493  	0,07936  	0,31019  	0,30800  	528946828,46755  	10,70179  	7,35830  	-4667896,50935  	1,24783  	0,00364  	-Inf  	-Inf  	0,00406  	0,00412  	0,00396  	0,00472  	-244,98909  	0,00399  	0,00410  
9,03801  	1327,82048  	1327,75450  	298,93829  	26,10681  	0,04570  	0,03780  	-15815,93170  	0,02466  	0,07933  	0,31156  	0,30937  	40283599,05867  	5537880,15028  	7,27732  	-4667896,50935  	0,11427  	0,02930  	NaN  	NaN  	0,00406  	0,00411  	0,00396  	0,00473  	-244,98909  	0,00399  	0,00410  
10,04058  	292,97009  	1327,75450  	-244,98909  	26,09999  	0,05246  	0,03758  	50982,08986  	0,02444  	0,07977  	0,30969  	0,30750  	565956,87358  	501,34084  	7,21414  	15046797,35386  	204,90906  	0,20719  	NaN  	NaN  	0,00406  	0,00411  	0,00396  	0,00472  	789,73051  	0,00401  	0,00411  
11,03986  	-244,98909  	1327,75450  	-244,98909  	26,09203  	0,05043  	0,03769  	85706,53851  	0,02473  	0,07931  	0,31062  	0,30843  	571533,45691  	3616,08603  	7,29946  	25295332,54600  	13,42593  	0,19917  	-Inf  	-Inf  	0,00406  	0,00411  	0,00396  	0,00472  	1327,62170  	0,00400  	0,00410  
