01/21/2025 11:18:37Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04340  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04498  	1327,82048  	1327,75450  	-244,98909  	26,04349  	0,04614  	0,16427  	85706,53851  	0,11380  	0,17302  	1,35716  	1,35421  	5987875,67938  	8545448,14204  	33,58596  	25295332,54600  	0,24928  	0,18224  	NaN  	NaN  	0,00406  	0,00453  	0,00396  	0,00715  	1327,62170  	0,00399  	0,00423  
4,04648  	198,85631  	198,83769  	883,97512  	26,04349  	0,05182  	0,18536  	12833,61487  	0,12775  	0,17668  	1,53153  	1,52846  	811945,83903  	151,02629  	37,70289  	3787698,83259  	2699,93446  	0,20460  	-Inf  	-Inf  	0,00406  	0,00459  	0,00395  	0,00756  	198,80021  	0,00401  	0,00423  
5,04668  	775,48344  	775,44063  	307,34797  	26,04287  	0,05240  	0,18591  	50054,02100  	0,12809  	0,18348  	1,53611  	1,53303  	3656161,46751  	81922,76794  	37,80478  	14772888,14342  	2,97041  	0,20692  	NaN  	NaN  	0,00406  	0,00459  	0,00396  	0,00757  	775,35447  	0,00401  	0,00424  
6,04688  	1327,82048  	1327,75450  	777,96629  	26,04274  	0,05042  	0,18624  	85706,53851  	0,12762  	0,18437  	1,53880  	1,53572  	489952270,51751  	3263917,22440  	37,66425  	25295332,54600  	0,26563  	0,01059  	NaN  	NaN  	0,00406  	0,00459  	0,00396  	0,00758  	1327,62170  	0,00400  	0,00424  
7,04852  	303,05884  	1327,75450  	303,05886  	26,04357  	0,05189  	0,18619  	19559,73025  	0,12801  	0,18546  	1,53837  	1,53529  	20372540,12062  	358,06703  	37,78032  	5772837,05160  	392,01740  	0,03290  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00757  	302,98958  	0,00401  	0,00425  
8,05011  	-244,98909  	300,64381  	-244,98909  	26,04427  	0,05130  	0,18620  	50485,28560  	0,12849  	0,18485  	1,53849  	1,53541  	209,57335  	1277,28747  	37,92381  	14900171,09608  	31,27841  	325,95942  	-Inf  	-Inf  	0,00406  	0,00460  	0,00396  	0,00758  	782,03487  	0,00400  	0,00424  
9,05065  	-244,98909  	-244,98909  	-244,98909  	26,04453  	0,04373  	0,18621  	85706,53851  	0,12826  	0,18458  	1,53859  	1,53551  	79279,32564  	0,00000  	37,85360  	25295332,54600  	31,23346  	0,84621  	Inf  	-Inf  	0,00406  	0,00460  	0,00396  	0,00758  	1327,62170  	0,00398  	0,00424  
10,05073  	-244,98909  	-244,98909  	-244,98909  	26,04490  	0,04965  	0,18633  	18957,59265  	0,12853  	0,18465  	1,53953  	1,53645  	79307,66300  	0,00000  	37,93530  	5595122,82956  	31,24471  	0,96064  	Inf  	-Inf  	0,00406  	0,00460  	0,00396  	0,00758  	293,66230  	0,00400  	0,00424  
11,05205  	792,34246  	-244,98909  	-244,98909  	26,04423  	0,04902  	0,18609  	51142,24495  	0,12744  	0,18452  	1,53757  	1,53449  	224070,44356  	0,00000  	37,61256  	15094065,35113  	2,70275  	0,94861  	Inf  	-Inf  	0,00405  	0,00459  	0,00396  	0,00757  	792,21135  	0,00400  	0,00424  
12,05213  	1327,82048  	794,91413  	794,95779  	26,04380  	0,05013  	0,18626  	85706,53851  	0,12786  	0,18465  	1,53900  	1,53592  	80845210,59657  	257,72505  	37,73555  	25295332,54600  	0,26605  	0,03553  	NaN  	NaN  	0,00406  	0,00459  	0,00395  	0,00758  	1327,62170  	0,00400  	0,00424  
13,05329  	285,77911  	1327,75450  	1327,82053  	26,04422  	0,05126  	0,18612  	85706,53851  	0,12734  	0,18459  	1,53781  	1,53474  	423695474,48819  	0,01928  	37,58231  	25295332,54600  	547,99294  	0,00402  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00757  	1327,62170  	0,00400  	0,00424  
14,05469  	799,25591  	1327,75450  	1327,82053  	26,04464  	0,05421  	0,18612  	85706,53851  	0,12778  	0,18476  	1,53779  	1,53471  	1262517120,85162  	14,69183  	37,71207  	25295332,54600  	2,59933  	0,00425  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00757  	1327,62170  	0,00401  	0,00424  
15,05617  	1327,82048  	1327,75450  	1327,82053  	26,04412  	0,04638  	0,18667  	85706,53851  	0,12752  	0,18467  	1,54233  	1,53925  	2124476249,77313  	360,67400  	37,63471  	25295332,54600  	0,26607  	0,00363  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00758  	1327,62170  	0,00399  	0,00424  
16,05561  	278,54796  	278,52600  	1327,82053  	26,04527  	0,05336  	0,18602  	85706,53851  	0,12767  	0,18445  	1,53696  	1,53388  	16746909,33468  	301,48952  	37,67998  	25295332,54600  	634,58343  	0,03615  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00757  	1327,62170  	0,00401  	0,00424  
17,05843  	807,32461  	807,28046  	1327,82053  	26,04432  	0,04610  	0,18585  	17781,28649  	0,12830  	0,18477  	1,53554  	1,53247  	321820611,55610  	105449,79542  	37,86531  	5247949,13884  	2,48118  	0,00913  	-Inf  	-Inf  	0,00406  	0,00460  	0,00396  	0,00757  	275,44100  	0,00399  	0,00424  
18,06068  	1327,82048  	1327,75450  	1327,82053  	26,04465  	0,04992  	0,18652  	-15815,93170  	0,12838  	0,18504  	1,54113  	1,53805  	2128741175,61895  	388,14208  	37,88938  	-4667896,50935  	0,26660  	0,00391  	-Inf  	-Inf  	0,00406  	0,00460  	0,00396  	0,00758  	-244,98909  	0,00400  	0,00424  
19,06107  	1327,82048  	1327,75450  	1327,82053  	26,04501  	0,05060  	0,18615  	-15815,93170  	0,12822  	0,18530  	1,53808  	1,53500  	2131801263,74389  	393,45827  	37,84219  	-4667896,50935  	0,26698  	0,00397  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00757  	-244,98909  	0,00400  	0,00425  
20,06228  	1327,82048  	1327,75450  	263,57468  	26,04480  	0,04763  	0,18644  	52879,52048  	0,12766  	0,18498  	1,54047  	1,53739  	81468343,10259  	5968244,44187  	37,67769  	15606802,91936  	0,26651  	0,03362  	NaN  	NaN  	0,00406  	0,00459  	0,00396  	0,00758  	819,12223  	0,00399  	0,00424  
21,06323  	1327,82048  	260,80525  	822,00496  	26,04432  	0,04706  	0,18598  	16833,69472  	0,12839  	0,18527  	1,53662  	1,53355  	6413702,84982  	3109872,87928  	37,89377  	4968277,95485  	0,26694  	0,18582  	NaN  	NaN  	0,00406  	0,00460  	0,00395  	0,00757  	260,76254  	0,00399  	0,00425  
22,06451  	259,36648  	823,42009  	1327,82053  	26,04551  	0,05225  	0,18665  	53151,15222  	0,12880  	0,18487  	1,54219  	1,53911  	100871718,55734  	126,83520  	38,01403  	15686972,00926  	950,74612  	0,01002  	-Inf  	-Inf  	0,00406  	0,00460  	0,00395  	0,00758  	823,32988  	0,00401  	0,00424  
23,06426  	826,85383  	1327,75450  	1327,82053  	26,04584  	0,04947  	0,18598  	85706,53851  	0,12770  	0,18454  	1,53666  	1,53358  	1305993728,32743  	16,88355  	37,69021  	25295332,54600  	2,21878  	0,00388  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00757  	1327,62170  	0,00400  	0,00424  
24,06730  	1327,82048  	1327,75450  	1327,82053  	26,04580  	0,04571  	0,18648  	85706,53851  	0,12862  	0,18482  	1,54077  	1,53769  	2126256833,29545  	355,41284  	37,96138  	25295332,54600  	0,26629  	0,00358  	-Inf  	-Inf  	0,00406  	0,00460  	0,00397  	0,00758  	1327,62170  	0,00399  	0,00424  
25,06903  	1327,82048  	248,70991  	1327,82053  	26,04596  	0,04799  	0,18583  	85706,53851  	0,12829  	0,18492  	1,53540  	1,53233  	76652749,33229  	6098451,93328  	37,86316  	25295332,54600  	0,26642  	0,03529  	-Inf  	-Inf  	0,00406  	0,00460  	0,00396  	0,00757  	1327,62170  	0,00399  	0,00424  
26,07092  	244,41321  	-244,98909  	1327,82053  	26,04720  	0,04800  	0,18619  	85706,53851  	0,12782  	0,18419  	1,53838  	1,53530  	1069697,05815  	343,62220  	37,72593  	25295332,54600  	1298,90519  	0,18953  	NaN  	NaN  	0,00406  	0,00459  	0,00396  	0,00757  	1327,62170  	0,00399  	0,00424  
27,07020  	-244,98909  	841,43942  	241,34641  	26,04872  	0,05296  	0,18601  	85706,53851  	0,12860  	0,18492  	1,53691  	1,53383  	1332640,23392  	1450,04784  	37,95550  	25295332,54600  	31,29207  	0,20914  	-Inf  	-Inf  	0,00406  	0,00460  	0,00396  	0,00757  	1327,62170  	0,00401  	0,00424  
28,07212  	844,07238  	1327,75450  	844,07242  	26,04982  	0,05110  	0,18613  	15409,27384  	0,12761  	0,18479  	1,53790  	1,53482  	375525005,05905  	146867,83156  	37,66373  	4547875,95825  	2,02045  	0,00940  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00757  	238,69787  	0,00400  	0,00424  
29,07268  	1327,82048  	1327,75450  	1327,82053  	26,05219  	0,05367  	0,18596  	54698,17715  	0,12770  	0,18514  	1,53652  	1,53345  	2129933279,83666  	417,31881  	37,68938  	16143559,22886  	0,26674  	0,00421  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00757  	847,29371  	0,00401  	0,00424  
30,07325  	232,63941  	1327,75450  	1327,82053  	26,05552  	0,05098  	0,18658  	15014,26267  	0,12811  	0,18422  	1,54160  	1,53852  	336332946,50418  	0,01488  	37,81115  	4431292,80194  	1651,11536  	0,00399  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00758  	232,57904  	0,00400  	0,00424  
31,07339  	852,36376  	230,44768  	1327,82053  	26,05635  	0,05085  	0,18622  	-15815,93170  	0,12774  	0,18508  	1,53861  	1,53554  	45150514,05164  	354257,56137  	37,70076  	-4667896,50935  	1,93461  	0,03936  	-Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00758  	-244,98909  	0,00400  	0,00424  
32,07500  	1327,82048  	-244,98909  	227,73387  	26,05758  	0,05267  	0,18653  	55192,99031  	0,12721  	0,18524  	1,54117  	1,53809  	1027,32400  	2931918,05801  	37,54423  	16289597,83392  	0,26687  	124,45728  	Inf  	-Inf  	0,00406  	0,00459  	0,00396  	0,00758  	854,95851  	0,00401  	0,00424  
