01/21/2025 11:12:20Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04732  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04806  	1327,82048  	-244,98909  	-244,98909  	25,90240  	0,04656  	0,06686  	-15815,93170  	0,04413  	0,10523  	0,55176  	0,54939  	217094,29628  	0,00000  	13,02353  	-4667896,50935  	0,15168  	0,90082  	Inf  	-Inf  	0,00406  	0,00420  	0,00396  	0,00528  	-244,98909  	0,00399  	0,00414  
4,04879  	1327,82048  	884,32092  	884,36834  	25,90194  	0,04548  	0,08188  	57082,37360  	0,05452  	0,10951  	0,67599  	0,67354  	95441282,80584  	253,77901  	16,09139  	16847228,31843  	0,15786  	0,02026  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00557  	884,22557  	0,00399  	0,00414  
5,05103  	1327,82048  	1327,75450  	306,53192  	25,90228  	0,04713  	0,08149  	19783,91091  	0,05397  	0,11720  	0,67279  	0,67033  	61347588,76145  	5663342,65922  	15,92820  	5839001,48407  	0,16894  	0,02961  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00556  	306,46220  	0,00399  	0,00416  
6,05123  	304,09642  	304,07338  	778,73501  	25,90255  	0,04790  	0,08214  	-15815,93170  	0,05390  	0,11811  	0,67809  	0,67564  	873779,35563  	154,63764  	15,90910  	-4667896,50935  	245,43015  	0,18912  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00558  	-244,98909  	0,00399  	0,00416  
7,05229  	-244,98909  	-244,98909  	1327,82053  	25,90307  	0,04982  	0,08190  	50493,97246  	0,05406  	0,11908  	0,67615  	0,67370  	857936,87983  	3583,69035  	15,95580  	14902734,92836  	20,12005  	0,19669  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00557  	782,16944  	0,00400  	0,00416  
8,05313  	785,95978  	-244,98909  	296,87162  	25,90365  	0,05013  	0,08215  	19160,35372  	0,05442  	0,11794  	0,67824  	0,67579  	374,97828  	99322,99922  	16,06022  	5654965,50792  	1,79521  	305,17962  	Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00558  	296,80312  	0,00400  	0,00416  
9,05310  	1327,82048  	-244,98909  	788,66139  	25,90464  	0,04678  	0,08155  	-15815,93170  	0,05362  	0,11764  	0,67325  	0,67079  	29655,27042  	5690552,57613  	15,82661  	-4667896,50935  	0,16957  	5,36284  	Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	-244,98909  	0,00399  	0,00416  
10,05299  	1327,82048  	790,30615  	1327,82053  	25,90622  	0,05568  	0,08194  	-15815,93170  	0,05418  	0,11803  	0,67644  	0,67398  	325624050,09850  	3522170,19478  	15,99032  	-4667896,50935  	0,17013  	0,01141  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	-244,98909  	0,00402  	0,00416  
11,05335  	290,39529  	1327,75450  	290,39531  	25,90556  	0,04977  	0,08187  	51148,28965  	0,05354  	0,11728  	0,67592  	0,67346  	11695410,85399  	305,76169  	15,80069  	15095849,37556  	318,27683  	0,03265  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	792,30499  	0,00400  	0,00416  
12,05411  	793,80116  	289,00783  	793,80119  	25,90554  	0,04877  	0,08163  	85706,53851  	0,05440  	0,11743  	0,67393  	0,67147  	2397934,12263  	96312,35783  	16,05458  	25295332,54600  	1,70680  	0,19256  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00400  	0,00416  
13,05662  	287,67076  	-244,98909  	1327,82053  	25,90659  	0,04715  	0,08219  	85706,53851  	0,05417  	0,11859  	0,67851  	0,67605  	825636,79519  	428,73347  	15,98784  	25295332,54600  	339,85771  	0,18615  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00558  	1327,62170  	0,00399  	0,00416  
14,05686  	797,27194  	797,22822  	285,55947  	25,90655  	0,04776  	0,08210  	18430,17102  	0,05445  	0,11775  	0,67783  	0,67537  	2414946,63112  	98492,51426  	16,07167  	5439460,19795  	1,67707  	0,18860  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00558  	285,49239  	0,00399  	0,00416  
15,06007  	1327,82048  	281,56270  	801,24664  	25,90613  	0,04784  	0,08167  	51716,99395  	0,05402  	0,11708  	0,67423  	0,67177  	4053338,15618  	2925514,06148  	15,94199  	15263696,13035  	0,16876  	0,18890  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00557  	801,11437  	0,00399  	0,00415  
16,06189  	1327,82048  	805,17954  	1327,82053  	25,90655  	0,04806  	0,08180  	85706,53851  	0,05419  	0,11706  	0,67531  	0,67286  	337642189,92814  	2955611,92913  	15,99499  	25295332,54600  	0,16874  	0,00955  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00399  	0,00415  
17,06355  	272,06461  	272,04291  	1327,82053  	25,90660  	0,05319  	0,08179  	85706,53851  	0,05383  	0,11742  	0,67521  	0,67275  	10124475,65096  	289,20281  	15,88798  	25295332,54600  	463,44687  	0,03668  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00401  	0,00416  
18,06477  	-244,98909  	-244,98909  	267,44649  	25,90671  	0,04910  	0,08174  	85706,53851  	0,05446  	0,11746  	0,67482  	0,67236  	133,18576  	1150,74241  	16,07351  	25295332,54600  	19,84670  	206,17415  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00400  	0,00416  
19,06397  	818,62849  	818,58387  	818,62852  	25,90585  	0,04920  	0,08194  	85706,53851  	0,05416  	0,11818  	0,67643  	0,67398  	38103420,77167  	10,60016  	15,98375  	25295332,54600  	1,48926  	0,03067  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00400  	0,00416  
20,06695  	1327,82048  	1327,75450  	1327,82053  	25,90635  	0,04952  	0,08161  	16874,30371  	0,05360  	0,11751  	0,67378  	0,67133  	1352031505,22941  	384,77371  	15,81917  	4980263,24648  	0,16938  	0,00388  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	261,39158  	0,00400  	0,00416  
21,06965  	259,49107  	259,46991  	1327,82053  	25,90617  	0,04792  	0,08205  	-15815,93170  	0,05374  	0,11764  	0,67740  	0,67494  	9144904,25166  	246,36353  	15,86120  	-4667896,50935  	605,17502  	0,03421  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00558  	-244,98909  	0,00399  	0,00416  
22,07056  	-244,98909  	827,54991  	1327,82053  	25,90468  	0,05076  	0,08187  	-15815,93170  	0,05476  	0,11768  	0,67587  	0,67341  	75460801,76948  	1161,55344  	16,16064  	-4667896,50935  	19,88320  	0,00965  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	-244,98909  	0,00400  	0,00416  
23,07160  	-244,98909  	1327,75450  	1327,82053  	25,90510  	0,04821  	0,08208  	53738,62381  	0,05460  	0,11705  	0,67766  	0,67521  	280229734,36032  	0,14560  	16,11453  	15860357,72258  	19,77820  	0,00378  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00558  	832,42997  	0,00399  	0,00415  
24,07153  	-244,98909  	1327,75450  	1327,82053  	25,90468  	0,05372  	0,08188  	85706,53851  	0,05437  	0,11705  	0,67597  	0,67352  	280220996,38150  	0,16225  	16,04564  	25295332,54600  	19,77753  	0,00421  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00401  	0,00415  
25,07162  	838,02690  	244,78395  	244,80451  	25,90646  	0,05083  	0,08187  	85706,53851  	0,05466  	0,11813  	0,67590  	0,67345  	8336,05466  	5,90995  	16,13150  	25295332,54600  	1,33616  	10,26294  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00400  	0,00416  
26,07126  	242,70136  	840,08450  	840,13006  	25,90722  	0,04512  	0,08167  	15663,74669  	0,05384  	0,11737  	0,67427  	0,67181  	12236577,25242  	0,00931  	15,89152  	4622980,79270  	860,19877  	0,02512  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	242,63973  	0,00398  	0,00416  
27,07327  	841,62785  	1327,75450  	1327,82053  	25,90723  	0,04991  	0,08211  	54323,54201  	0,05352  	0,11769  	0,67786  	0,67541  	848386640,61766  	19,18340  	15,79676  	16032989,83081  	1,30507  	0,00391  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00558  	841,49051  	0,00400  	0,00416  
28,07272  	239,79820  	1327,75450  	239,79822  	25,90772  	0,04777  	0,08182  	15476,35186  	0,05345  	0,11789  	0,67551  	0,67306  	7737488,94831  	233,46945  	15,77661  	4567673,29337  	917,40745  	0,03602  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	239,73693  	0,00399  	0,00416  
29,07288  	-244,98909  	1327,75450  	845,88626  	25,90704  	0,04819  	0,08226  	-15815,93170  	0,05412  	0,11723  	0,67912  	0,67667  	79315305,86783  	1062,14722  	15,97363  	-4667896,50935  	19,80904  	0,00884  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00558  	-244,98909  	0,00399  	0,00416  
30,07630  	847,89499  	1327,75450  	234,93642  	25,90643  	0,04785  	0,08214  	-15815,93170  	0,05447  	0,11737  	0,67812  	0,67566  	29012860,53070  	319974,96486  	16,07562  	-4667896,50935  	1,25791  	0,03657  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00558  	-244,98909  	0,00399  	0,00416  
31,07622  	232,31405  	1327,75450  	-244,98909  	25,90590  	0,04600  	0,08206  	54897,34513  	0,05412  	0,11747  	0,67747  	0,67502  	644582,76075  	319,55641  	15,97264  	16202341,44600  	1062,68438  	0,18167  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00558  	850,37888  	0,00399  	0,00416  
32,07761  	-244,98909  	228,02832  	854,78327  	25,90769  	0,05111  	0,08184  	14717,90476  	0,05366  	0,11871  	0,67568  	0,67322  	855141,98481  	1465,15746  	15,83715  	4343826,05826  	20,05761  	0,20183  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	227,98838  	0,00400  	0,00416  
33,07940  	857,20367  	857,15743  	1327,82053  	25,90832  	0,05306  	0,08176  	-15815,93170  	0,05397  	0,11732  	0,67500  	0,67255  	251748581,39855  	164531,50969  	15,92991  	-4667896,50935  	1,19583  	0,00952  	-Inf  	-Inf  	0,00405  	0,00425  	0,00396  	0,00557  	-244,98909  	0,00401  	0,00416  
34,07936  	223,14640  	1327,75450  	1327,82053  	25,90712  	0,04984  	0,08197  	-15815,93170  	0,05439  	0,11735  	0,67672  	0,67427  	204543879,03592  	0,01432  	16,05228  	-4667896,50935  	1262,29491  	0,00391  	-Inf  	-Inf  	0,00406  	0,00425  	0,00395  	0,00557  	-244,98909  	0,00400  	0,00416  
35,07932  	862,91971  	219,89218  	1327,82053  	25,90632  	0,04692  	0,08182  	-15815,93170  	0,05523  	0,11743  	0,67545  	0,67299  	27764208,89226  	358143,12850  	16,30121  	-4667896,50935  	1,16095  	0,03741  	-Inf  	-Inf  	0,00406  	0,00426  	0,00396  	0,00557  	-244,98909  	0,00399  	0,00416  
36,07879  	1327,82048  	-244,98909  	217,19481  	25,90718  	0,04707  	0,08182  	-15815,93170  	0,05495  	0,11734  	0,67548  	0,67302  	660,48017  	2560130,03083  	16,21663  	-4667896,50935  	0,16914  	94,92608  	Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	-244,98909  	0,00399  	0,00416  
37,08212  	1327,82048  	866,62608  	866,67275  	25,90782  	0,05195  	0,08182  	-15815,93170  	0,05470  	0,11795  	0,67550  	0,67305  	90255479,86262  	285,33005  	16,14336  	-4667896,50935  	0,17002  	0,02526  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00557  	-244,98909  	0,00401  	0,00416  
38,08260  	213,79934  	213,78009  	1327,82053  	25,90836  	0,04775  	0,08219  	56092,44205  	0,05327  	0,11759  	0,67855  	0,67609  	6082366,41093  	228,80060  	15,72261  	16555061,02187  	1480,61116  	0,03874  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00558  	868,89126  	0,00399  	0,00416  
39,08465  	-244,98909  	-244,98909  	1327,82053  	25,90854  	0,04756  	0,08193  	85706,53851  	0,05427  	0,11707  	0,67637  	0,67392  	843498,09481  	3421,24471  	16,01740  	25295332,54600  	19,78217  	0,18779  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00399  	0,00415  
40,08632  	875,57492  	875,52791  	1327,82053  	25,90877  	0,04792  	0,08167  	13375,83290  	0,05441  	0,11747  	0,67422  	0,67177  	271679831,22439  	164720,29354  	16,05916  	3947728,45865  	1,08638  	0,00829  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	207,19932  	0,00399  	0,00416  
41,08559  	1327,82048  	1327,75450  	1327,82053  	25,91021  	0,04760  	0,08188  	56786,91205  	0,05384  	0,11726  	0,67595  	0,67349  	1349112891,51318  	369,87692  	15,88922  	16760026,12449  	0,16902  	0,00373  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	879,64879  	0,00399  	0,00416  
42,08745  	1327,82048  	1327,75450  	198,94657  	25,91064  	0,04740  	0,08178  	12839,44047  	0,05409  	0,11794  	0,67516  	0,67271  	39682772,37474  	6295875,81104  	15,96386  	3789418,19301  	0,16999  	0,04013  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00557  	198,89045  	0,00399  	0,00416  
43,08910  	1327,82048  	1327,75450  	884,82874  	25,91059  	0,04875  	0,08197  	57112,09201  	0,05474  	0,11693  	0,67673  	0,67428  	425512025,27364  	2540951,50153  	16,15668  	16855999,37738  	0,16855  	0,00829  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00557  	884,68591  	0,00400  	0,00415  
44,09015  	195,47283  	195,45435  	1327,82053  	25,91173  	0,04955  	0,08194  	85706,53851  	0,05484  	0,11726  	0,67649  	0,67404  	5064005,40233  	238,27610  	16,18583  	25295332,54600  	1853,74910  	0,04238  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00400  	0,00416  
45,09083  	-244,98909  	892,33199  	190,45170  	25,91342  	0,04948  	0,08177  	85706,53851  	0,05332  	0,11752  	0,67511  	0,67265  	846498,79078  	1588,07369  	15,73760  	25295332,54600  	19,85910  	0,19539  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00400  	0,00416  
46,09120  	-244,98909  	188,70877  	-244,98909  	25,91379  	0,04972  	0,08224  	85706,53851  	0,05386  	0,11816  	0,67891  	0,67646  	150,85455  	986,12834  	15,89664  	25295332,54600  	19,96601  	65,44385  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00558  	1327,62170  	0,00400  	0,00416  
47,09216  	897,18522  	897,13730  	897,18526  	25,91478  	0,05179  	0,08198  	85706,53851  	0,05492  	0,11803  	0,67679  	0,67434  	75506485,34830  	22,23512  	16,20980  	25295332,54600  	0,97643  	0,02167  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00401  	0,00416  
48,09336  	1327,82048  	1327,75450  	1327,82053  	25,91551  	0,04970  	0,08202  	85706,53851  	0,05367  	0,11723  	0,67711  	0,67465  	1348822833,27317  	386,25564  	15,83967  	25295332,54600  	0,16898  	0,00390  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	1327,62170  	0,00400  	0,00416  
49,09501  	1327,82048  	1327,75450  	179,90800  	25,91621  	0,04891  	0,08196  	85706,53851  	0,05446  	0,11771  	0,67666  	0,67421  	36500646,08888  	6607037,00963  	16,07328  	25295332,54600  	0,16967  	0,04377  	NaN  	NaN  	0,00406  	0,00425  	0,00395  	0,00557  	1327,62170  	0,00400  	0,00416  
50,09630  	1327,82048  	175,70882  	907,10496  	25,91608  	0,04729  	0,08209  	85706,53851  	0,05480  	0,11833  	0,67773  	0,67528  	4096915,52736  	4070469,09763  	16,17501  	25295332,54600  	0,17056  	0,18674  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00558  	1327,62170  	0,00399  	0,00416  
51,09755  	173,25454  	-244,98909  	1327,82053  	25,91630  	0,05190  	0,08205  	11181,05978  	0,05389  	0,11759  	0,67735  	0,67490  	460806,31994  	344,20603  	15,90617  	3299965,55928  	2058,13513  	0,20490  	NaN  	NaN  	0,00406  	0,00425  	0,00395  	0,00558  	173,20168  	0,00401  	0,00416  
52,09880  	913,74147  	913,69286  	1327,82053  	25,91747  	0,05005  	0,08167  	-15815,93170  	0,05437  	0,11823  	0,67421  	0,67175  	318557426,51322  	209736,83715  	16,04629  	-4667896,50935  	0,89986  	0,00805  	-Inf  	-Inf  	0,00406  	0,00425  	0,00396  	0,00557  	-244,98909  	0,00400  	0,00416  
53,09895  	1327,82048  	165,74343  	165,76067  	25,91831  	0,04826  	0,08222  	59193,26582  	0,05491  	0,11871  	0,67880  	0,67634  	1069,24974  	97,94262  	16,20666  	17470234,70385  	0,17111  	97,45315  	NaN  	NaN  	0,00406  	0,00425  	0,00396  	0,00558  	916,92387  	0,00399  	0,00416  
