01/21/2025 11:22:28Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04687  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04867  	-244,98909  	-244,98909  	-244,98909  	26,22967  	0,04924  	0,24110  	-15815,93170  	0,16356  	0,21038  	1,99237  	1,98896  	90421,90578  	0,00000  	48,27312  	-4667896,50935  	35,66756  	0,95285  	Inf  	-Inf  	0,00406  	0,00476  	0,00396  	0,00863  	-244,98909  	0,00400  	0,00428  
4,04979  	884,66276  	884,61537  	-244,98909  	26,23125  	0,05408  	0,26668  	57101,38035  	0,17954  	0,21448  	2,20389  	2,20033  	120629,93365  	498841,54555  	52,98953  	16852837,94940  	1,88887  	2,66796  	NaN  	NaN  	0,00406  	0,00483  	0,00396  	0,00912  	884,51999  	0,00401  	0,00428  
5,05081  	1327,82048  	1327,75450  	777,79264  	26,23167  	0,05113  	0,26671  	85706,53851  	0,17965  	0,22183  	2,20411  	2,20055  	589119191,74398  	3314414,97501  	53,02287  	25295332,54600  	0,31941  	0,01074  	NaN  	NaN  	0,00406  	0,00483  	0,00396  	0,00912  	1327,62170  	0,00400  	0,00429  
6,05076  	1327,82048  	302,10684  	1327,82053  	26,23208  	0,04801  	0,26689  	85706,53851  	0,18112  	0,22360  	2,20559  	2,20203  	115005399,73014  	5803545,82963  	53,45551  	25295332,54600  	0,32196  	0,03052  	-Inf  	-Inf  	0,00406  	0,00484  	0,00396  	0,00912  	1327,62170  	0,00399  	0,00430  
7,05261  	1327,82048  	-244,98909  	1327,82053  	26,23266  	0,05164  	0,26657  	85706,53851  	0,18021  	0,22359  	2,20292  	2,19937  	7740142,66340  	9573531,60106  	53,18652  	25295332,54600  	0,32195  	0,20391  	NaN  	NaN  	0,00406  	0,00484  	0,00396  	0,00912  	1327,62170  	0,00401  	0,00430  
8,05391  	1327,82048  	-244,98909  	1327,82053  	26,23375  	0,04754  	0,26666  	85706,53851  	0,18066  	0,22370  	2,20366  	2,20011  	7743718,73474  	8813218,04535  	53,31975  	25295332,54600  	0,32210  	0,18771  	NaN  	NaN  	0,00406  	0,00484  	0,00396  	0,00912  	1327,62170  	0,00399  	0,00430  
9,05494  	1327,82048  	788,52812  	1327,82053  	26,23466  	0,05204  	0,26677  	85706,53851  	0,18043  	0,22373  	2,20459  	2,20104  	613819251,97515  	3307977,18256  	53,25306  	25295332,54600  	0,32215  	0,01070  	-Inf  	-Inf  	0,00405  	0,00484  	0,00396  	0,00912  	1327,62170  	0,00401  	0,00430  
10,05644  	291,43168  	291,40917  	291,43169  	26,23518  	0,05162  	0,26661  	85706,53851  	0,18208  	0,22352  	2,20328  	2,19972  	19427,15457  	0,00697  	53,73960  	25295332,54600  	590,34372  	4,10511  	-Inf  	-Inf  	0,00406  	0,00484  	0,00397  	0,00912  	1327,62170  	0,00401  	0,00430  
11,05787  	794,65405  	-244,98909  	-244,98909  	26,23503  	0,05007  	0,26664  	18599,15203  	0,18131  	0,22360  	2,20353  	2,19998  	272276,96677  	0,00000  	53,51224  	5489333,06462  	3,22755  	0,96886  	Inf  	-Inf  	0,00406  	0,00484  	0,00396  	0,00912  	288,10996  	0,00400  	0,00430  
12,06015  	1327,82048  	799,11437  	799,15821  	26,23477  	0,05056  	0,26715  	51582,18936  	0,18008  	0,22385  	2,20771  	2,20415  	101398176,89003  	261,23606  	53,14943  	15223910,05283  	0,32232  	0,03502  	NaN  	NaN  	0,00406  	0,00484  	0,00396  	0,00913  	799,02621  	0,00400  	0,00430  
13,06195  	1327,82048  	1327,75450  	279,28078  	26,23492  	0,04493  	0,26740  	18024,89170  	0,18134  	0,22369  	2,20981  	2,20624  	104981464,60179  	5552811,24959  	53,52028  	5319846,50910  	0,32209  	0,03038  	NaN  	NaN  	0,00406  	0,00484  	0,00396  	0,00913  	279,21451  	0,00398  	0,00430  
14,06312  	276,45367  	1327,75450  	806,37776  	26,23619  	0,05239  	0,26678  	-15815,93170  	0,18070  	0,22411  	2,20472  	2,20116  	124649979,15253  	145,12015  	53,33053  	-4667896,50935  	801,87114  	0,01039  	-Inf  	-Inf  	0,00406  	0,00484  	0,00395  	0,00912  	-244,98909  	0,00401  	0,00430  
15,06497  	-244,98909  	1327,75450  	272,06894  	26,23719  	0,05269  	0,26682  	-15815,93170  	0,18114  	0,22336  	2,20498  	2,20142  	21216351,66486  	2529,74628  	53,46148  	-4667896,50935  	37,87106  	0,03634  	-Inf  	-Inf  	0,00406  	0,00484  	0,00396  	0,00912  	-244,98909  	0,00401  	0,00430  
16,06593  	816,31982  	1327,75450  	816,31986  	26,23835  	0,04693  	0,26644  	-15815,93170  	0,18046  	0,22355  	2,20185  	2,19830  	404387851,85508  	113905,37141  	53,26224  	-4667896,50935  	2,84880  	0,00913  	-Inf  	-Inf  	0,00406  	0,00484  	0,00396  	0,00912  	-244,98909  	0,00399  	0,00430  
