74,87895  	22,54635  	21,77399  	21,53766  	22,63885  	-1,18515  	0,00000  	0,21913  	0,25220  	0,10014  	-0,01772  	1,00794  	0,03875  	-1,17163  	74,43385  	64,67261  	643,00612  	-7438,91396  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
75,87970  	22,54683  	21,77474  	21,53696  	22,63951  	-1,18515  	0,00000  	0,21967  	0,25220  	0,10065  	-0,01847  	1,00813  	0,03902  	-1,17883  	74,43334  	64,83440  	646,24388  	-7438,88057  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
76,88089  	22,54905  	21,77442  	21,53728  	22,64104  	-1,18515  	0,00000  	0,21868  	0,25189  	0,10049  	-0,01824  	1,00686  	0,03867  	-1,17568  	74,34352  	64,54195  	645,25236  	-7438,89518  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00740  	-0,00000  	0,00413  
77,88126  	22,55069  	21,77425  	21,53763  	22,63947  	-1,18513  	0,00000  	0,21919  	0,25267  	0,10004  	-0,01732  	1,00935  	0,03715  	-1,17308  	74,57205  	64,69085  	642,36948  	-7438,81304  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
78,88222  	22,54870  	21,77447  	21,53806  	22,63924  	-1,18514  	0,00000  	0,21883  	0,25181  	0,10009  	-0,01670  	1,00719  	0,03791  	-1,17202  	74,31874  	64,58464  	642,67624  	-7438,92380  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00740  	-0,00000  	0,00413  
79,88520  	22,55073  	21,77545  	21,53762  	22,63815  	-1,18516  	0,00000  	0,21940  	0,25271  	0,10016  	-0,01765  	1,00767  	0,03663  	-1,17906  	74,58458  	64,75297  	643,16654  	-7439,06370  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
80,88678  	22,55125  	21,77435  	21,53794  	22,63787  	-1,18516  	0,00000  	0,21941  	0,25212  	0,10018  	-0,01747  	1,00918  	0,03630  	-1,17205  	74,41108  	64,75662  	643,25857  	-7439,01496  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
81,88847  	22,55225  	21,77478  	21,53703  	22,63949  	-1,18516  	0,00000  	0,21949  	0,25229  	0,09989  	-0,01738  	1,00783  	0,03645  	-1,17867  	74,45958  	64,78144  	641,42153  	-7438,94805  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
82,89115  	22,55233  	21,77508  	21,53806  	22,64126  	-1,18516  	0,00000  	0,21919  	0,25304  	0,09985  	-0,01748  	1,00824  	0,03715  	-1,17506  	74,68284  	64,69146  	641,20255  	-7439,07946  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
83,89326  	22,55330  	21,77428  	21,53769  	22,64414  	-1,18516  	0,00000  	0,21945  	0,25233  	0,10024  	-0,01780  	1,00868  	0,03809  	-1,17292  	74,47278  	64,76889  	643,71428  	-7438,96190  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
84,89610  	22,55339  	21,77417  	21,53758  	22,64620  	-1,18517  	0,00000  	0,21970  	0,25231  	0,10022  	-0,01722  	1,00749  	0,03891  	-1,17294  	74,46785  	64,84158  	643,57320  	-7439,04095  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00742  	-0,00000  	0,00413  
85,89547  	22,55433  	21,77497  	21,53740  	22,64897  	-1,18516  	0,00000  	0,21864  	0,25147  	0,10020  	-0,01700  	1,00685  	0,03967  	-1,17780  	74,21879  	64,53014  	643,49965  	-7439,01112  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00740  	-0,00000  	0,00413  
86,89795  	22,55564  	21,77459  	21,53784  	22,65003  	-1,18517  	0,00000  	0,21914  	0,25160  	0,09984  	-0,01784  	1,00733  	0,03942  	-1,17371  	74,25718  	64,67648  	641,20345  	-7439,07166  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
87,89828  	22,55633  	21,77462  	21,53776  	22,64995  	-1,18517  	0,00000  	0,22003  	0,25288  	0,10040  	-0,01788  	1,00811  	0,03932  	-1,17427  	74,63595  	64,93807  	644,78121  	-7439,06999  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00742  	-0,00000  	0,00413  
88,89942  	22,55723  	21,77407  	21,53827  	22,65032  	-1,18516  	0,00000  	0,21896  	0,25196  	0,10058  	-0,01807  	1,00691  	0,03916  	-1,16901  	74,36252  	64,62328  	645,95467  	-7438,99565  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00740  	-0,00000  	0,00413  
89,90167  	22,55748  	21,77488  	21,53858  	22,65034  	-1,18515  	0,00000  	0,21927  	0,25183  	0,10036  	-0,01833  	1,00724  	0,03899  	-1,17146  	74,32457  	64,71544  	644,58347  	-7439,07652  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
90,90408  	22,55904  	21,77503  	21,53781  	22,65231  	-1,18516  	0,00000  	0,21972  	0,25234  	0,10062  	-0,01709  	1,00719  	0,03926  	-1,17607  	74,47398  	64,84911  	646,24606  	-7439,05916  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00742  	-0,00000  	0,00413  
91,90640  	22,55909  	21,77508  	21,53856  	22,65083  	-1,18516  	0,00000  	0,22001  	0,25312  	0,10032  	-0,01711  	1,00790  	0,03850  	-1,17255  	74,70566  	64,93489  	644,29720  	-7439,11373  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00742  	-0,00000  	0,00413  
92,90823  	22,55939  	21,77536  	21,53805  	22,65153  	-1,18515  	0,00000  	0,21960  	0,25256  	0,10050  	-0,01748  	1,00771  	0,03873  	-1,17648  	74,54043  	64,81175  	645,45736  	-7439,05122  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
93,91002  	22,56039  	21,77559  	21,53793  	22,65154  	-1,18516  	0,00000  	0,21967  	0,25307  	0,09997  	-0,01708  	1,00878  	0,03811  	-1,17825  	74,69185  	64,83256  	642,09520  	-7439,10069  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
94,91038  	22,56098  	21,77538  	21,53769  	22,65126  	-1,18515  	0,00000  	0,21979  	0,25258  	0,10024  	-0,01639  	1,00856  	0,03785  	-1,17838  	74,54540  	64,86807  	643,84594  	-7439,00635  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00742  	-0,00000  	0,00413  
95,91258  	22,56257  	21,77475  	21,53812  	22,65009  	-1,18515  	0,00000  	0,21953  	0,25253  	0,10020  	-0,01717  	1,00828  	0,03668  	-1,17312  	74,53077  	64,79088  	643,59218  	-7439,01157  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00741  	-0,00000  	0,00413  
96,91337  	22,56231  	21,77457  	21,53711  	22,65015  	-1,18516  	0,00000  	0,21981  	0,25223  	0,09994  	-0,01776  	1,00850  	0,03672  	-1,17727  	74,44206  	64,87506  	641,93195  	-7438,93855  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00742  	-0,00000  	0,00413  
97,91439  	22,56229  	21,77538  	21,53794  	22,65340  	-1,18515  	0,00000  	0,21976  	0,25264  	0,10014  	-0,01795  	1,00770  	0,03817  	-1,17718  	74,56490  	64,86003  	643,18392  	-7439,04020  	-Inf  	-Inf  	0,00396  	0,00635  	0,00517  	0,00000  	0,00742  	-0,00000  	0,00413  
98,91572  	22,56105  	21,77618  	21,53879  	22,65344  	-1,18515  	0,00000  	0,22029  	0,25330  	0,10050  	-0,01737  	1,00760  	0,03884  	-1,17688  	74,75942  	65,01569  	645,53930  	-7439,19235  	-Inf  	-Inf  	0,00396  	0,00635  	0,00518  	0,00000  	0,00742  	-0,00000  	0,00413  
