01/21/2025 09:35:39Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,03928  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04214  	1327,82048  	-244,98909  	-244,98909  	25,77613  	0,04348  	0,03801  	85706,53851  	0,03642  	0,07217  	0,31329  	0,31110  	148915,36895  	0,00000  	10,74891  	25295332,54600  	0,10408  	0,84124  	Inf  	-Inf  	0,00406  	0,00417  	0,00396  	0,00473  	1327,62170  	0,00398  	0,00410  
4,04319  	1327,82048  	884,61537  	884,66280  	25,77726  	0,05119  	0,05117  	85706,53851  	0,05232  	0,08156  	0,42204  	0,41977  	71238538,35311  	285,54023  	15,44034  	25295332,54600  	0,11761  	0,02277  	NaN  	NaN  	0,00406  	0,00424  	0,00396  	0,00498  	1327,62170  	0,00400  	0,00411  
5,04317  	1327,82048  	1327,75450  	304,70944  	25,77596  	0,05011  	0,05107  	85706,53851  	0,05055  	0,08785  	0,42124  	0,41897  	45656114,98221  	6028259,61282  	14,91977  	25295332,54600  	0,12668  	0,03163  	NaN  	NaN  	0,00406  	0,00423  	0,00395  	0,00498  	1327,62170  	0,00400  	0,00412  
6,04460  	1327,82048  	300,72717  	782,08136  	25,77647  	0,04685  	0,05110  	85706,53851  	0,05016  	0,08651  	0,42150  	0,41923  	2995278,91664  	2652176,20437  	14,80273  	25295332,54600  	0,12475  	0,18500  	NaN  	NaN  	0,00405  	0,00423  	0,00396  	0,00498  	1327,62170  	0,00399  	0,00411  
7,04520  	1327,82048  	-244,98909  	298,15073  	25,77445  	0,04520  	0,05096  	85706,53851  	0,05040  	0,08555  	0,42032  	0,41805  	465,96885  	2887209,28433  	14,87449  	25295332,54600  	0,12337  	279,22660  	Inf  	-Inf  	0,00405  	0,00423  	0,00395  	0,00498  	1327,62170  	0,00398  	0,00411  
8,04510  	296,46994  	786,31818  	-244,98909  	25,77411  	0,04668  	0,05123  	19134,42689  	0,05052  	0,08512  	0,42256  	0,42028  	4316,97475  	301,69418  	14,91122  	5647313,49331  	205,41916  	5,47522  	NaN  	NaN  	0,00406  	0,00423  	0,00396  	0,00498  	296,40151  	0,00399  	0,00411  
9,04605  	788,57149  	294,23728  	788,57152  	25,77461  	0,05076  	0,05105  	-15815,93170  	0,05024  	0,08532  	0,42107  	0,41880  	1730765,03804  	93745,61032  	14,82720  	-4667896,50935  	1,27984  	0,20044  	-Inf  	-Inf  	0,00406  	0,00423  	0,00396  	0,00498  	-244,98909  	0,00400  	0,00411  
10,04582  	1327,82048  	790,49748  	1327,82053  	25,77352  	0,05138  	0,05066  	51025,95883  	0,04929  	0,08499  	0,41788  	0,41561  	234625822,32956  	3246835,88035  	14,54872  	15059744,79385  	0,12256  	0,01052  	-Inf  	-Inf  	0,00405  	0,00423  	0,00396  	0,00497  	790,41005  	0,00400  	0,00411  
11,04660  	1327,82048  	1327,75450  	290,79630  	25,77225  	0,04842  	0,05122  	18768,20052  	0,05039  	0,08555  	0,42248  	0,42021  	42063525,65343  	5904485,89655  	14,87136  	5539225,84857  	0,12336  	0,03173  	NaN  	NaN  	0,00406  	0,00423  	0,00396  	0,00498  	290,72856  	0,00400  	0,00411  
