01/21/2025 09:41:24Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04070  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04089  	1327,82048  	-244,98909  	1327,82053  	25,88175  	0,05297  	0,10085  	-15815,93170  	0,10281  	0,12290  	0,83279  	0,83022  	4255629,33634  	9802295,14601  	30,34231  	-4667896,50935  	0,17717  	0,20914  	NaN  	NaN  	0,00406  	0,00448  	0,00395  	0,00594  	-244,98909  	0,00401  	0,00416  
4,04283  	198,56133  	884,22269  	1327,82053  	25,88186  	0,05173  	0,11926  	-15815,93170  	0,12095  	0,13051  	0,98504  	0,98236  	62893681,25758  	97,59324  	35,69639  	-4667896,50935  	2003,73119  	0,00880  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00629  	-244,98909  	0,00401  	0,00417  
5,04387  	776,64620  	1327,75450  	1327,82053  	25,88436  	0,04843  	0,11918  	-15815,93170  	0,12114  	0,13660  	0,98434  	0,98166  	906326626,17228  	10,77780  	35,75394  	-4667896,50935  	2,19821  	0,00380  	-Inf  	-Inf  	0,00405  	0,00456  	0,00396  	0,00629  	-244,98909  	0,00400  	0,00418  
6,04502  	1327,82048  	1327,75450  	303,40202  	25,88620  	0,04968  	0,11912  	50308,72583  	0,12046  	0,13621  	0,98388  	0,98120  	70415873,77152  	5988022,77302  	35,55323  	14848061,44309  	0,19635  	0,03148  	NaN  	NaN  	0,00406  	0,00456  	0,00396  	0,00629  	779,29991  	0,00400  	0,00418  
7,04670  	1327,82048  	301,66969  	781,13880  	25,88678  	0,05145  	0,11949  	85706,53851  	0,12067  	0,13582  	0,98694  	0,98426  	4702201,05859  	2902422,30394  	35,61560  	25295332,54600  	0,19578  	0,20315  	NaN  	NaN  	0,00405  	0,00456  	0,00396  	0,00629  	1327,62170  	0,00401  	0,00418  
8,04783  	1327,82048  	784,99639  	297,79181  	25,88695  	0,05181  	0,11955  	85706,53851  	0,12123  	0,13633  	0,98742  	0,98474  	4719217,85272  	2969800,66951  	35,78061  	25295332,54600  	0,19652  	0,20458  	NaN  	NaN  	0,00406  	0,00456  	0,00395  	0,00630  	1327,62170  	0,00401  	0,00418  
9,04835  	1327,82048  	1327,75450  	-244,98909  	25,88788  	0,05073  	0,11945  	18903,17221  	0,12117  	0,13549  	0,98663  	0,98395  	4689665,35412  	9387269,04488  	35,76100  	5579061,24107  	0,19531  	0,20034  	NaN  	NaN  	0,00406  	0,00456  	0,00396  	0,00629  	292,81931  	0,00400  	0,00418  
10,05142  	289,12523  	289,10282  	793,70620  	25,88962  	0,05060  	0,11933  	-15815,93170  	0,12044  	0,13577  	0,98560  	0,98292  	950379,58263  	149,48051  	35,54630  	-4667896,50935  	378,02315  	0,19979  	-Inf  	-Inf  	0,00405  	0,00456  	0,00396  	0,00629  	-244,98909  	0,00400  	0,00418  
11,05423  	-244,98909  	-244,98909  	1327,82053  	25,89078  	0,05213  	0,11939  	51398,80512  	0,12099  	0,13579  	0,98613  	0,98346  	978299,29281  	3750,75443  	35,71001  	15169786,23456  	22,94086  	0,20581  	NaN  	NaN  	0,00406  	0,00456  	0,00396  	0,00629  	796,18554  	0,00401  	0,00418  
12,05521  	-244,98909  	800,37680  	1327,82053  	25,88989  	0,05514  	0,11930  	85706,53851  	0,12079  	0,13610  	0,98539  	0,98271  	80513980,95790  	1330,42387  	35,65067  	25295332,54600  	22,99241  	0,01107  	-Inf  	-Inf  	0,00406  	0,00456  	0,00395  	0,00629  	1327,62170  	0,00402  	0,00418  
13,05637  	-244,98909  	275,27926  	1327,82053  	25,89005  	0,04911  	0,11943  	85706,53851  	0,12123  	0,13602  	0,98639  	0,98371  	13075483,36936  	2364,96892  	35,78010  	25295332,54600  	22,97867  	0,03357  	-Inf  	-Inf  	0,00405  	0,00456  	0,00396  	0,00629  	1327,62170  	0,00400  	0,00418  
14,05755  	-244,98909  	-244,98909  	1327,82053  	25,89020  	0,04794  	0,11932  	85706,53851  	0,12110  	0,13553  	0,98549  	0,98281  	976388,83526  	3449,30218  	35,74020  	25295332,54600  	22,89598  	0,18927  	NaN  	NaN  	0,00405  	0,00456  	0,00395  	0,00629  	1327,62170  	0,00399  	0,00418  
15,05820  	812,55726  	-244,98909  	270,27415  	25,88957  	0,05132  	0,11943  	17443,52718  	0,12105  	0,13596  	0,98640  	0,98372  	447,60454  	121270,67942  	35,72783  	5148263,22912  	1,77352  	223,92835  	Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00629  	270,20901  	0,00400  	0,00418  
16,05987  	267,13228  	815,65461  	815,69914  	25,88931  	0,05020  	0,11897  	52649,88121  	0,12038  	0,13596  	0,98260  	0,97992  	13034681,79608  	0,01118  	35,52741  	15539027,44008  	595,31127  	0,03179  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00628  	815,56505  	0,00400  	0,00418  
17,06046  	818,94261  	1327,75450  	1327,82053  	25,88931  	0,04945  	0,11930  	85706,53851  	0,12032  	0,13653  	0,98533  	0,98265  	956879899,24051  	15,79020  	35,51191  	25295332,54600  	1,71761  	0,00387  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00629  	1327,62170  	0,00400  	0,00418  
18,06106  	260,33252  	1327,75450  	1327,82053  	25,88974  	0,05006  	0,11932  	85706,53851  	0,12040  	0,13679  	0,98551  	0,98284  	283416306,01172  	0,01597  	35,53461  	25295332,54600  	691,50583  	0,00392  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00629  	1327,62170  	0,00400  	0,00418  
19,06132  	826,06721  	256,74313  	256,76420  	25,88941  	0,04878  	0,11947  	85706,53851  	0,12041  	0,13658  	0,98673  	0,98405  	13686,29029  	5,27060  	35,53824  	25295332,54600  	1,65084  	7,59347  	NaN  	NaN  	0,00405  	0,00456  	0,00396  	0,00629  	1327,62170  	0,00400  	0,00418  
20,06303  	1327,82048  	-244,98909  	-244,98909  	25,88894  	0,05200  	0,11945  	16400,85698  	0,12017  	0,13585  	0,98656  	0,98388  	280269,23362  	0,00000  	35,46551  	4840530,70738  	0,19582  	1,00609  	Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00629  	254,05777  	0,00401  	0,00418  
21,06416  	251,95214  	830,83411  	830,87929  	25,88884  	0,04825  	0,11963  	53629,73646  	0,12067  	0,13662  	0,98806  	0,98538  	13827945,85532  	0,01017  	35,61393  	15828220,82929  	824,92068  	0,02819  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00630  	830,74328  	0,00399  	0,00418  
22,06417  	834,13740  	1327,75450  	1327,82053  	25,88841  	0,05605  	0,11950  	16050,56194  	0,12071  	0,13551  	0,98703  	0,98435  	967949955,46138  	20,27558  	35,62559  	4737145,01832  	1,56610  	0,00439  	-Inf  	-Inf  	0,00405  	0,00456  	0,00396  	0,00629  	248,63160  	0,00402  	0,00418  
23,06570  	1327,82048  	1327,75450  	1327,82053  	25,88897  	0,04957  	0,11940  	-15815,93170  	0,12054  	0,13580  	0,98620  	0,98353  	1562420466,11146  	385,15066  	35,57538  	-4667896,50935  	0,19575  	0,00388  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00629  	-244,98909  	0,00400  	0,00418  
24,06574  	243,90380  	1327,75450  	1327,82053  	25,88964  	0,04991  	0,11890  	54149,24441  	0,12111  	0,13671  	0,98203  	0,97936  	263397269,85620  	0,01497  	35,74495  	15981547,83065  	977,59655  	0,00391  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00628  	838,79060  	0,00400  	0,00418  
25,06717  	842,52512  	240,28591  	1327,82053  	25,89055  	0,04893  	0,11931  	85706,53851  	0,12067  	0,13668  	0,98541  	0,98273  	34328746,68087  	311896,14090  	35,61551  	25295332,54600  	1,50845  	0,03684  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00629  	1327,62170  	0,00400  	0,00418  
26,06888  	1327,82048  	-244,98909  	237,79180  	25,89078  	0,04475  	0,11951  	15346,84093  	0,12032  	0,13629  	0,98713  	0,98445  	749,41344  	2542303,59251  	35,51038  	4529449,57959  	0,19646  	122,88848  	Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00629  	237,73077  	0,00398  	0,00418  
27,07067  	1327,82048  	848,08340  	848,12929  	25,89095  	0,04944  	0,11962  	-15815,93170  	0,12141  	0,13601  	0,98797  	0,98529  	90526469,07541  	266,98539  	35,83356  	-4667896,50935  	0,19605  	0,02641  	NaN  	NaN  	0,00405  	0,00456  	0,00396  	0,00630  	-244,98909  	0,00400  	0,00418  
28,07179  	230,49687  	1327,75450  	1327,82053  	25,89094  	0,05095  	0,11958  	55014,64156  	0,12037  	0,13720  	0,98767  	0,98499  	248087654,81058  	0,01481  	35,52446  	16236960,18382  	1286,43625  	0,00399  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00630  	852,19583  	0,00400  	0,00418  
29,07209  	855,63180  	227,17978  	1327,82053  	25,89122  	0,05083  	0,11969  	14663,13091  	0,12030  	0,13676  	0,98855  	0,98587  	33048292,46102  	363999,05767  	35,50639  	4327660,16488  	1,40590  	0,03971  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00630  	227,13991  	0,00400  	0,00418  
30,07424  	224,43601  	858,34909  	1327,82053  	25,89037  	0,05073  	0,11924  	55405,86113  	0,12085  	0,13565  	0,98489  	0,98221  	69760278,36761  	103,79016  	35,66822  	16352424,29331  	1425,87131  	0,00908  	-Inf  	-Inf  	0,00406  	0,00456  	0,00395  	0,00629  	858,25593  	0,00400  	0,00418  
31,07643  	-244,98909  	220,33453  	1327,82053  	25,89050  	0,04740  	0,11944  	85706,53851  	0,12098  	0,13658  	0,98649  	0,98381  	10470235,29433  	2401,76906  	35,70624  	25295332,54600  	23,07401  	0,03775  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00629  	1327,62170  	0,00399  	0,00418  
32,07658  	866,37505  	866,32843  	1327,82053  	25,89251  	0,04760  	0,11958  	85706,53851  	0,12040  	0,13679  	0,98768  	0,98500  	304759867,73593  	155456,41320  	35,53555  	25295332,54600  	1,32794  	0,00839  	-Inf  	-Inf  	0,00406  	0,00456  	0,00396  	0,00630  	1327,62170  	0,00399  	0,00418  
33,07619  	1327,82048  	1327,75450  	213,18402  	25,89303  	0,05114  	0,11979  	85706,53851  	0,12169  	0,13616  	0,98937  	0,98669  	48665832,91659  	6707070,57562  	35,91609  	25295332,54600  	0,19627  	0,04157  	NaN  	NaN  	0,00406  	0,00456  	0,00396  	0,00630  	1327,62170  	0,00400  	0,00418  
34,07684  	1327,82048  	1327,75450  	-244,98909  	25,89249  	0,05068  	0,11930  	13593,51639  	0,12103  	0,13582  	0,98536  	0,98268  	4701107,55132  	9379185,87918  	35,72038  	4011975,32216  	0,19579  	0,20016  	NaN  	NaN  	0,00406  	0,00456  	0,00396  	0,00629  	210,57129  	0,00400  	0,00418  
35,07671  	1327,82048  	1327,75450  	874,08917  	25,89377  	0,05131  	0,11918  	-15815,93170  	0,11979  	0,13555  	0,98436  	0,98169  	478293280,42219  	2739073,57034  	35,35475  	-4667896,50935  	0,19539  	0,00891  	NaN  	NaN  	0,00405  	0,00456  	0,00395  	0,00629  	-244,98909  	0,00400  	0,00418  
36,07734  	206,76533  	1327,75450  	206,76534  	25,89379  	0,04923  	0,11932  	56546,47661  	0,12064  	0,13557  	0,98551  	0,98283  	6551570,44889  	235,93502  	35,60415  	16689064,27645  	1890,04232  	0,04076  	-Inf  	-Inf  	0,00405  	0,00456  	0,00396  	0,00629  	875,92438  	0,00400  	0,00418  
