01/21/2025 09:37:43Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,00666  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,00765  	-244,98909  	1327,75450  	-244,98909  	25,80640  	0,04872  	0,05155  	-15815,93170  	0,05081  	0,08525  	0,42521  	0,42294  	613699,63808  	3510,32501  	14,99640  	-4667896,50935  	14,38888  	0,19241  	-Inf  	-Inf  	0,00406  	0,00424  	0,00396  	0,00499  	-244,98909  	0,00400  	0,00411  
4,00686  	883,97508  	1327,75450  	-244,98909  	25,80470  	0,04982  	0,06585  	57056,99194  	0,06631  	0,09505  	0,54344  	0,54108  	2168531,25024  	634447,92828  	19,56925  	16839737,20407  	0,84193  	0,19677  	NaN  	NaN  	0,00405  	0,00431  	0,00396  	0,00526  	883,83240  	0,00400  	0,00413  
5,00655  	1327,82048  	1327,75450  	-244,98909  	25,80659  	0,04996  	0,06606  	85706,53851  	0,06682  	0,09981  	0,54518  	0,54282  	3454709,86002  	9241988,84403  	19,71984  	25295332,54600  	0,14391  	0,19732  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00527  	1327,62170  	0,00400  	0,00413  
6,00738  	1327,82048  	1327,75450  	777,33716  	25,80920  	0,04637  	0,06605  	85706,53851  	0,06620  	0,09872  	0,54514  	0,54278  	261902333,12111  	3001821,29831  	19,53962  	25295332,54600  	0,14235  	0,00975  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00527  	1327,62170  	0,00399  	0,00413  
7,00808  	304,45579  	304,43274  	304,45581  	25,80894  	0,05018  	0,06596  	85706,53851  	0,06625  	0,09850  	0,54439  	0,54204  	12478,48126  	0,00790  	19,55272  	25295332,54600  	203,63376  	3,18306  	-Inf  	-Inf  	0,00406  	0,00431  	0,00396  	0,00527  	1327,62170  	0,00400  	0,00413  
8,00814  	780,10085  	780,05785  	780,10089  	25,80793  	0,05093  	0,06616  	85706,53851  	0,06711  	0,09835  	0,54597  	0,54361  	22074576,36736  	7,60841  	19,80535  	25295332,54600  	1,55095  	0,03921  	-Inf  	-Inf  	0,00406  	0,00431  	0,00395  	0,00527  	1327,62170  	0,00400  	0,00413  
9,00973  	1327,82048  	299,80929  	1327,82053  	25,80858  	0,04735  	0,06610  	85706,53851  	0,06641  	0,09776  	0,54551  	0,54315  	49840969,72488  	5724847,01174  	19,60023  	25295332,54600  	0,14096  	0,03028  	-Inf  	-Inf  	0,00405  	0,00431  	0,00395  	0,00527  	1327,62170  	0,00399  	0,00413  
10,01012  	1327,82048  	784,32300  	1327,82053  	25,80753  	0,05250  	0,06591  	85706,53851  	0,06624  	0,09836  	0,54398  	0,54162  	266545339,65501  	3356300,93512  	19,55095  	25295332,54600  	0,14182  	0,01089  	-Inf  	-Inf  	0,00406  	0,00431  	0,00396  	0,00527  	1327,62170  	0,00401  	0,00413  
11,01082  	1327,82048  	1327,75450  	296,24338  	25,80826  	0,05377  	0,06589  	19119,80151  	0,06612  	0,09869  	0,54375  	0,54139  	49593662,68233  	6523277,24744  	19,51561  	5642996,97225  	0,14231  	0,03473  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00527  	296,17496  	0,00401  	0,00413  
12,01461  	293,11043  	1327,75450  	-244,98909  	25,80970  	0,05119  	0,06580  	50973,03151  	0,06637  	0,09849  	0,54307  	0,54071  	699898,69800  	488,54925  	19,58743  	15044123,88438  	253,74613  	0,20219  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00526  	789,59019  	0,00400  	0,00413  
13,01616  	793,30363  	1327,75450  	793,30366  	25,81314  	0,05152  	0,06624  	85706,53851  	0,06636  	0,09864  	0,54663  	0,54427  	161850592,81186  	107194,76675  	19,58616  	25295332,54600  	1,43873  	0,01049  	-Inf  	-Inf  	0,00406  	0,00431  	0,00396  	0,00527  	1327,62170  	0,00401  	0,00413  
14,01764  	1327,82048  	1327,75450  	1327,82053  	25,81339  	0,04985  	0,06606  	85706,53851  	0,06656  	0,09866  	0,54521  	0,54285  	1135187476,79805  	387,17806  	19,64374  	25295332,54600  	0,14225  	0,00391  	-Inf  	-Inf  	0,00405  	0,00431  	0,00396  	0,00527  	1327,62170  	0,00400  	0,00413  
15,01898  	278,54840  	278,52644  	1327,82053  	25,81175  	0,04949  	0,06605  	85706,53851  	0,06664  	0,09876  	0,54508  	0,54272  	8974639,85085  	279,18728  	19,66671  	25295332,54600  	341,39101  	0,03353  	-Inf  	-Inf  	0,00406  	0,00431  	0,00396  	0,00527  	1327,62170  	0,00400  	0,00413  
16,02041  	-244,98909  	808,73969  	274,04751  	25,81065  	0,05144  	0,06598  	17687,09151  	0,06568  	0,09851  	0,54448  	0,54212  	709282,80664  	1260,04809  	19,38572  	5220148,53527  	16,62816  	0,20315  	-Inf  	-Inf  	0,00405  	0,00430  	0,00396  	0,00527  	273,98189  	0,00400  	0,00413  
17,02149  	-244,98909  	1327,75450  	-244,98909  	25,81065  	0,04895  	0,06587  	52453,72222  	0,06630  	0,09915  	0,54363  	0,54127  	713785,30439  	3526,51785  	19,56869  	15481133,29480  	16,73598  	0,19331  	-Inf  	-Inf  	0,00406  	0,00431  	0,00396  	0,00526  	812,52649  	0,00400  	0,00413  
18,02220  	815,80873  	1327,75450  	-244,98909  	25,81060  	0,04745  	0,06616  	85706,53851  	0,06593  	0,09925  	0,54598  	0,54362  	2084402,67904  	351415,39453  	19,45750  	25295332,54600  	1,27147  	0,18741  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00527  	1327,62170  	0,00399  	0,00413  
19,02250  	1327,82048  	1327,75450  	-244,98909  	25,80900  	0,05194  	0,06603  	85706,53851  	0,06629  	0,09876  	0,54497  	0,54260  	3418637,61939  	9607883,12848  	19,56598  	25295332,54600  	0,14241  	0,20513  	NaN  	NaN  	0,00405  	0,00431  	0,00396  	0,00527  	1327,62170  	0,00401  	0,00413  
20,02199  	1327,82048  	1327,75450  	-244,98909  	25,80946  	0,04706  	0,06645  	16935,87060  	0,06603  	0,09884  	0,54843  	0,54607  	3421220,55973  	8706260,59134  	19,48682  	4998434,03140  	0,14251  	0,18588  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00528  	262,34527  	0,00399  	0,00413  
21,02304  	1327,82048  	1327,75450  	-244,98909  	25,80756  	0,04691  	0,06594  	-15815,93170  	0,06555  	0,09931  	0,54421  	0,54185  	3437551,06165  	8676687,48790  	19,34572  	-4667896,50935  	0,14320  	0,18525  	NaN  	NaN  	0,00406  	0,00430  	0,00396  	0,00527  	-244,98909  	0,00399  	0,00413  
22,02295  	1327,82048  	1327,75450  	824,08151  	25,80586  	0,04885  	0,06585  	53190,95015  	0,06643  	0,09936  	0,54346  	0,54110  	303070150,31104  	2893852,78113  	19,60684  	15698717,92548  	0,14327  	0,00935  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00526  	823,94636  	0,00400  	0,00413  
23,02523  	1327,82048  	1327,75450  	256,12195  	25,80529  	0,04711  	0,06606  	16530,02423  	0,06610  	0,09814  	0,54521  	0,54285  	41936004,70055  	5938073,63475  	19,50964  	4878652,98380  	0,14151  	0,03395  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00527  	256,05860  	0,00399  	0,00413  
24,02528  	1327,82048  	1327,75450  	-244,98909  	25,80460  	0,05030  	0,06602  	-15815,93170  	0,06654  	0,09811  	0,54482  	0,54246  	3395887,48006  	9304759,79721  	19,63840  	-4667896,50935  	0,14146  	0,19866  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00527  	-244,98909  	0,00400  	0,00413  
25,02690  	250,99283  	1327,75450  	831,83860  	25,80640  	0,04929  	0,06600  	53691,65881  	0,06588  	0,09851  	0,54469  	0,54233  	53169031,82571  	113,57394  	19,44238  	15846496,52495  	608,06492  	0,00929  	-Inf  	-Inf  	0,00406  	0,00431  	0,00396  	0,00527  	831,70247  	0,00400  	0,00413  
26,02677  	834,25442  	248,55627  	248,57699  	25,80777  	0,04842  	0,06586  	85706,53851  	0,06623  	0,09894  	0,54356  	0,54120  	7814,07308  	5,49748  	19,54849  	25295332,54600  	1,14314  	8,98898  	NaN  	NaN  	0,00405  	0,00431  	0,00396  	0,00526  	1327,62170  	0,00400  	0,00413  
27,02742  	1327,82048  	836,70411  	-244,98909  	25,80884  	0,05375  	0,06584  	85706,53851  	0,06641  	0,09820  	0,54332  	0,54097  	46937,34350  	6838012,77520  	19,60097  	25295332,54600  	0,14159  	3,95162  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00526  	1327,62170  	0,00401  	0,00413  
28,02772  	243,03754  	1327,75450  	-244,98909  	25,81043  	0,05000  	0,06601  	15685,44617  	0,06618  	0,09877  	0,54479  	0,54243  	570396,15085  	356,20933  	19,53291  	4629385,15358  	720,31204  	0,19745  	NaN  	NaN  	0,00406  	0,00431  	0,00395  	0,00527  	242,97586  	0,00400  	0,00413  
29,02876  	842,42812  	240,38291  	-244,98909  	25,80944  	0,05114  	0,06601  	-15815,93170  	0,06655  	0,09835  	0,54475  	0,54239  	338,67538  	145289,03815  	19,64065  	-4667896,50935  	1,08648  	145,91942  	NaN  	NaN  	0,00405  	0,00431  	0,00396  	0,00527  	-244,98909  	0,00400  	0,00413  
30,02917  	1327,82048  	844,77610  	844,82185  	25,80811  	0,04815  	0,06594  	54529,70800  	0,06573  	0,09848  	0,54416  	0,54180  	63921609,90609  	259,12157  	19,39832  	16093837,42950  	0,14200  	0,02616  	NaN  	NaN  	0,00406  	0,00430  	0,00396  	0,00527  	844,68408  	0,00399  	0,00413  
31,02957  	1327,82048  	235,35315  	1327,82053  	25,80814  	0,04395  	0,06626  	85706,53851  	0,06630  	0,09771  	0,54686  	0,54450  	38332798,67448  	5647739,55018  	19,56902  	25295332,54600  	0,14088  	0,03355  	-Inf  	-Inf  	0,00406  	0,00431  	0,00396  	0,00527  	1327,62170  	0,00398  	0,00413  
32,02877  	1327,82048  	-244,98909  	233,17270  	25,80895  	0,04809  	0,06573  	15048,68497  	0,06608  	0,09872  	0,54247  	0,54011  	544,73202  	2704828,11771  	19,50243  	4441452,16009  	0,14234  	123,28698  	Inf  	-Inf  	0,00406  	0,00431  	0,00395  	0,00526  	233,11225  	0,00399  	0,00413  
33,02969  	1327,82048  	851,33717  	851,38320  	25,81088  	0,04842  	0,06630  	54953,23321  	0,06611  	0,09866  	0,54717  	0,54481  	67313350,73981  	262,14989  	19,51065  	16218836,18950  	0,14225  	0,02544  	NaN  	NaN  	0,00406  	0,00431  	0,00395  	0,00527  	851,24460  	0,00400  	0,00413  
34,03043  	1327,82048  	1327,75450  	1327,82053  	25,81171  	0,04956  	0,06587  	85706,53851  	0,06474  	0,09836  	0,54363  	0,54128  	1131813881,22378  	384,93133  	19,10834  	25295332,54600  	0,14183  	0,00388  	-Inf  	-Inf  	0,00406  	0,00430  	0,00396  	0,00526  	1327,62170  	0,00400  	0,00413  
35,03271  	1327,82048  	227,80850  	1327,82053  	25,81021  	0,05066  	0,06593  	14703,71555  	0,06675  	0,09856  	0,54413  	0,54177  	37471417,99065  	6554748,25840  	19,70180  	4339638,26964  	0,14211  	0,03950  	-Inf  	-Inf  	0,00406  	0,00431  	0,00395  	0,00527  	227,76858  	0,00400  	0,00413  
36,03255  	225,81594  	-244,98909  	225,81595  	25,80988  	0,05099  	0,06595  	-15815,93170  	0,06639  	0,09891  	0,54423  	0,54187  	84,46616  	104,82229  	19,59555  	-4667896,50935  	1015,10884  	117,08068  	NaN  	NaN  	0,00406  	0,00431  	0,00395  	0,00527  	-244,98909  	0,00400  	0,00413  
37,03491  	859,43088  	859,38455  	859,43092  	25,80947  	0,04749  	0,06596  	55472,70107  	0,06610  	0,09813  	0,54437  	0,54201  	45549181,97125  	14,75197  	19,50846  	16372151,35826  	0,98890  	0,02395  	-Inf  	-Inf  	0,00406  	0,00431  	0,00395  	0,00527  	859,29130  	0,00399  	0,00413  
38,03503  	1327,82048  	1327,75450  	219,09808  	25,81112  	0,04899  	0,06593  	85706,53851  	0,06669  	0,09917  	0,54408  	0,54172  	36341897,54822  	6388425,12367  	19,68406  	25295332,54600  	0,14299  	0,03916  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00527  	1327,62170  	0,00400  	0,00413  
39,03651  	1327,82048  	1327,75450  	-244,98909  	25,81102  	0,05119  	0,06575  	85706,53851  	0,06644  	0,09811  	0,54265  	0,54029  	3395990,29567  	9469284,17555  	19,61001  	25295332,54600  	0,14146  	0,20217  	NaN  	NaN  	0,00405  	0,00431  	0,00395  	0,00526  	1327,62170  	0,00400  	0,00413  
40,03593  	1327,82048  	1327,75450  	869,69930  	25,81099  	0,04830  	0,06606  	13755,09725  	0,06617  	0,09881  	0,54515  	0,54279  	344286545,14294  	2602504,29279  	19,53045  	4059664,11987  	0,14247  	0,00846  	NaN  	NaN  	0,00406  	0,00431  	0,00396  	0,00527  	213,07423  	0,00399  	0,00413  
41,03701  	1327,82048  	1327,75450  	1327,82053  	25,81124  	0,04971  	0,06583  	56357,97955  	0,06647  	0,09876  	0,54327  	0,54091  	1136323150,94430  	386,10361  	19,61708  	16633431,46363  	0,14239  	0,00390  	-Inf  	-Inf  	0,00406  	0,00431  	0,00396  	0,00526  	873,00451  	0,00400  	0,00413  
42,03768  	1327,82048  	1327,75450  	207,43717  	25,81061  	0,05009  	0,06627  	13387,49561  	0,06651  	0,09794  	0,54689  	0,54453  	34166441,78132  	6599935,46927  	19,63102  	3951170,57809  	0,14121  	0,04139  	NaN  	NaN  	0,00406  	0,00431  	0,00395  	0,00527  	207,37998  	0,00400  	0,00413  
43,03997  	204,56472  	204,54586  	-244,98909  	25,81101  	0,05371  	0,06608  	-15815,93170  	0,06557  	0,09787  	0,54537  	0,54301  	77,80761  	103,05630  	19,35268  	-4667896,50935  	1405,08173  	89,53655  	NaN  	NaN  	0,00405  	0,00430  	0,00395  	0,00527  	-244,98909  	0,00401  	0,00413  
44,04180  	880,37785  	-244,98909  	880,37789  	25,81128  	0,04787  	0,06638  	-15815,93170  	0,06602  	0,09937  	0,54779  	0,54543  	52970,65696  	424449,93815  	19,48468  	-4667896,50935  	0,89671  	2,44281  	NaN  	NaN  	0,00406  	0,00431  	0,00395  	0,00527  	-244,98909  	0,00399  	0,00413  
