11/19/2024 10:13:49Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,03021  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,03062  	-244,98909  	1327,75450  	1327,82053  	26,43652  	0,05071  	0,00025  	85706,53851  	-0,00359  	0,00368  	-0,08004  	-0,08195  	8836460,10840  	0,15177  	-1,05852  	25295332,54600  	0,62589  	0,00397  	-Inf  	-Inf  	0,00386  	0,00398  	0,00394  	0,00382  	1327,62170  	0,00400  	0,00400  
4,03080  	884,27006  	198,54272  	198,56134  	26,44614  	0,04813  	0,00026  	85706,53851  	0,00484  	0,00374  	-0,02966  	-0,03160  	59,17247  	7,30927  	1,42857  	25295332,54600  	0,03294  	32,13852  	NaN  	NaN  	0,00386  	0,00402  	0,00394  	0,00393  	1327,62170  	0,00399  	0,00400  
5,03217  	307,28798  	-244,98909  	775,54344  	26,45319  	0,04392  	0,00280  	85706,53851  	0,06484  	0,04071  	0,24988  	0,24774  	1837,70961  	318,24145  	19,13706  	25295332,54600  	78,80744  	5,73534  	NaN  	NaN  	0,00386  	0,00430  	0,00395  	0,00458  	1327,62170  	0,00398  	0,00405  
6,03243  	-244,98909  	-244,98909  	1327,82053  	26,45640  	0,04943  	0,00777  	85706,53851  	0,17871  	0,11277  	0,79257  	0,79003  	814104,42628  	3523,08611  	52,74370  	25295332,54600  	19,16314  	0,19518  	NaN  	NaN  	0,00386  	0,00483  	0,00394  	0,00584  	1327,62170  	0,00400  	0,00415  
7,03245  	779,25366  	-244,98909  	303,57775  	26,45943  	0,04569  	0,01060  	19593,22391  	0,31295  	0,15385  	1,45153  	1,44851  	484,45539  	86851,13423  	92,36320  	5782722,33417  	2,42897  	299,86523  	Inf  	-Inf  	0,00386  	0,00545  	0,00394  	0,00737  	303,50840  	0,00399  	0,00420  
8,03380  	1327,82048  	-244,98909  	-244,98909  	26,46404  	0,04974  	0,01160  	-15815,93170  	0,33643  	0,16846  	1,53768  	1,53460  	347409,98678  	0,00000  	99,29239  	-4667896,50935  	0,24238  	0,96245  	Inf  	-Inf  	0,00386  	0,00556  	0,00394  	0,00757  	-244,98909  	0,00400  	0,00422  
9,03334  	1327,82048  	783,17395  	783,21712  	26,46595  	0,04619  	0,01146  	-15815,93170  	0,33683  	0,16638  	1,54101  	1,53793  	66118296,31882  	235,29190  	99,41283  	-4667896,50935  	0,23938  	0,03494  	NaN  	NaN  	0,00386  	0,00556  	0,00394  	0,00758  	-244,98909  	0,00399  	0,00422  
10,03334  	1327,82048  	1327,75450  	1327,82053  	26,46507  	0,04731  	0,01176  	50681,99652  	0,36429  	0,17070  	1,67834  	1,67516  	1963200640,04815  	368,66865  	107,51719  	14958228,13874  	0,24561  	0,00371  	-Inf  	-Inf  	0,00386  	0,00569  	0,00395  	0,00790  	785,08198  	0,00399  	0,00423  
11,03445  	295,74284  	295,72016  	1327,82053  	26,46707  	0,04601  	0,01214  	85706,53851  	0,37930  	0,17618  	1,75752  	1,75428  	18276291,41664  	297,46465  	111,94524  	25295332,54600  	425,48174  	0,02975  	-Inf  	-Inf  	0,00386  	0,00576  	0,00395  	0,00808  	1327,62170  	0,00399  	0,00423  
