11/19/2024 10:20:47Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04200  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04209  	1327,82048  	1327,75450  	-244,98909  	26,73594  	0,05229  	0,00024  	85706,53851  	-0,00427  	0,00341  	-0,08543  	-0,08734  	118104,59958  	9717390,51433  	-1,26165  	25295332,54600  	0,00491  	0,20653  	NaN  	NaN  	0,00386  	0,00398  	0,00395  	0,00380  	1327,62170  	0,00401  	0,00400  
4,04198  	1327,82048  	199,82375  	882,98902  	26,74860  	0,04211  	0,00023  	85706,53851  	0,00402  	0,00329  	-0,03077  	-0,03272  	113751,48555  	3399127,59597  	1,18631  	25295332,54600  	0,00473  	0,16627  	NaN  	NaN  	0,00386  	0,00402  	0,00394  	0,00393  	1327,62170  	0,00397  	0,00400  
5,04357  	1327,82048  	771,85472  	1327,82053  	26,76186  	0,04291  	0,00226  	85706,53851  	0,06459  	0,03281  	0,25436  	0,25221  	85575910,60721  	2819104,08769  	19,06328  	25295332,54600  	0,04717  	0,00913  	-Inf  	-Inf  	0,00386  	0,00430  	0,00395  	0,00459  	1327,62170  	0,00398  	0,00404  
6,04422  	1327,82048  	309,35662  	1327,82053  	26,77137  	0,04658  	0,00716  	85706,53851  	0,18180  	0,10391  	0,80192  	0,79937  	54979283,96778  	5605526,89430  	53,65681  	25295332,54600  	0,14936  	0,02904  	-Inf  	-Inf  	0,00386  	0,00484  	0,00394  	0,00586  	1327,62170  	0,00399  	0,00414  
7,04555  	307,22090  	775,56768  	1327,82053  	26,78116  	0,04700  	0,01035  	85706,53851  	0,33966  	0,15032  	1,59731  	1,59419  	85456252,40688  	184,82484  	100,24692  	25295332,54600  	289,58338  	0,00992  	-Inf  	-Inf  	0,00386  	0,00558  	0,00395  	0,00771  	1327,62170  	0,00399  	0,00420  
8,04556  	-244,98909  	1327,75450  	1327,82053  	26,79052  	0,04601  	0,01300  	85706,53851  	0,46406  	0,18878  	2,20059  	2,19704  	453409360,14352  	0,13690  	136,96236  	25295332,54600  	32,19188  	0,00361  	-Inf  	-Inf  	0,00386  	0,00615  	0,00395  	0,00911  	1327,62170  	0,00399  	0,00425  
9,04520  	-244,98909  	1327,75450  	1327,82053  	26,79576  	0,04682  	0,01383  	19484,77144  	0,46581  	0,20076  	2,20894  	2,20538  	482203274,26893  	0,13929  	137,47827  	5750713,79330  	34,23744  	0,00367  	-Inf  	-Inf  	0,00386  	0,00616  	0,00395  	0,00913  	301,82844  	0,00399  	0,00427  
10,04557  	-244,98909  	1327,75450  	1327,82053  	26,79892  	0,05084  	0,01384  	50586,78777  	0,87992  	0,20089  	2,20653  	2,20297  	482517259,71248  	0,15125  	259,69774  	14930128,33369  	34,26046  	0,00398  	-Inf  	-Inf  	0,00386  	0,00808  	0,00395  	0,00913  	783,60717  	0,00400  	0,00427  
11,04555  	-244,98909  	1327,75450  	297,95600  	26,80233  	0,04679  	0,01399  	85706,53851  	1,34441  	0,20305  	2,20550  	2,20194  	21444793,00969  	2170,63934  	396,78723  	25295332,54600  	34,63010  	0,03008  	-Inf  	-Inf  	0,00386  	0,01024  	0,00395  	0,00912  	1327,62170  	0,00399  	0,00427  
