11/19/2024 10:10:16Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04598  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04802  	1327,82048  	1327,75450  	1327,82053  	26,30929  	0,04327  	0,00026  	85706,53851  	-0,00729  	0,00374  	-0,08262  	-0,08453  	42995349,63885  	336,91838  	-2,15064  	25295332,54600  	0,00538  	0,00339  	-Inf  	-Inf  	0,00385  	0,00397  	0,00395  	0,00381  	1327,62170  	0,00398  	0,00400  
4,04904  	198,56133  	198,54272  	1327,82053  	26,31200  	0,04762  	0,00023  	85706,53851  	0,00353  	0,00333  	-0,03264  	-0,03458  	147929,11613  	228,74495  	1,04164  	25295332,54600  	50,86689  	0,04036  	-Inf  	-Inf  	0,00385  	0,00402  	0,00394  	0,00393  	1327,62170  	0,00399  	0,00400  
5,04884  	-244,98909  	776,05252  	1327,82053  	26,31696  	0,04955  	0,00334  	85706,53851  	0,06624  	0,04852  	0,25100  	0,24885  	26724911,73704  	1241,69402  	19,55105  	25295332,54600  	8,23381  	0,01045  	-Inf  	-Inf  	0,00385  	0,00431  	0,00395  	0,00459  	1327,62170  	0,00400  	0,00406  
6,05011  	-244,98909  	304,29279  	304,31585  	26,32142  	0,04702  	0,00853  	19640,86708  	0,16865  	0,12388  	0,79522  	0,79268  	15228,62285  	0,04925  	49,77544  	5796783,68821  	21,02183  	2,98964  	-Inf  	-Inf  	0,00385  	0,00478  	0,00394  	0,00585  	304,24641  	0,00399  	0,00416  
7,05089  	780,68789  	780,64486  	780,68792  	26,32515  	0,04308  	0,01136  	50389,96005  	0,31383  	0,16488  	1,45265  	1,44963  	37192362,10395  	6,50259  	92,62477  	14872036,82141  	2,58306  	0,03306  	-Inf  	-Inf  	0,00385  	0,00546  	0,00394  	0,00738  	780,55826  	0,00398  	0,00422  
8,05249  	1327,82048  	299,97755  	1327,82053  	26,33049  	0,04093  	0,01175  	85706,53851  	0,33695  	0,17055  	1,54905  	1,54596  	86972382,16947  	4960324,37455  	99,44759  	25295332,54600  	0,24549  	0,02616  	-Inf  	-Inf  	0,00385  	0,00556  	0,00394  	0,00760  	1327,62170  	0,00397  	0,00423  
9,05339  	296,68653  	-244,98909  	1327,82053  	26,33159  	0,04662  	0,01150  	85706,53851  	0,33516  	0,16696  	1,54013  	1,53705  	1200489,30843  	463,07133  	98,91868  	25295332,54600  	396,89076  	0,18406  	NaN  	NaN  	0,00385  	0,00556  	0,00394  	0,00758  	1327,62170  	0,00399  	0,00422  
10,05439  	-244,98909  	-244,98909  	294,24199  	26,33166  	0,04731  	0,01142  	85706,53851  	0,33496  	0,16576  	1,54159  	1,53851  	188,13419  	1158,32493  	98,85885  	25295332,54600  	28,13262  	279,32373  	NaN  	NaN  	0,00385  	0,00555  	0,00395  	0,00758  	1327,62170  	0,00399  	0,00422  
11,05612  	792,87047  	792,82693  	792,87051  	26,33345  	0,04758  	0,01140  	85706,53851  	0,33435  	0,16555  	1,53803  	1,53495  	41959130,05270  	8,07626  	98,68089  	25295332,54600  	2,41337  	0,03411  	-Inf  	-Inf  	0,00385  	0,00555  	0,00395  	0,00757  	1327,62170  	0,00399  	0,00422  
12,05949  	286,08131  	1327,75450  	286,08133  	26,33628  	0,04770  	0,01140  	85706,53851  	0,33562  	0,16554  	1,54148  	1,53840  	15934169,05164  	284,48516  	99,05475  	25295332,54600  	485,60709  	0,03167  	-Inf  	-Inf  	0,00385  	0,00556  	0,00395  	0,00758  	1327,62170  	0,00399  	0,00422  
13,06025  	800,93242  	1327,75450  	-244,98909  	26,33871  	0,03691  	0,01145  	85706,53851  	0,33573  	0,16617  	1,54786  	1,54477  	3421962,69742  	242274,19919  	99,08747  	25295332,54600  	2,31126  	0,14577  	NaN  	NaN  	0,00385  	0,00556  	0,00394  	0,00760  	1327,62170  	0,00396  	0,00422  
14,06069  	1327,82048  	1327,75450  	803,65547  	26,34013  	0,04396  	0,01145  	85706,53851  	0,33602  	0,16619  	1,54391  	1,54083  	476910873,43810  	2717007,26801  	99,17266  	25295332,54600  	0,23921  	0,00877  	NaN  	NaN  	0,00385  	0,00556  	0,00394  	0,00759  	1327,62170  	0,00398  	0,00422  
15,06329  	276,76779  	1327,75450  	276,76781  	26,34177  	0,04541  	0,01145  	85706,53851  	0,33472  	0,16620  	1,53964  	1,53656  	14855839,30995  	254,31644  	98,78990  	25295332,54600  	589,55052  	0,03092  	-Inf  	-Inf  	0,00385  	0,00555  	0,00394  	0,00758  	1327,62170  	0,00399  	0,00422  
16,06504  	810,24254  	1327,75450  	-244,98909  	26,34208  	0,05014  	0,01146  	17592,93863  	0,33481  	0,16638  	1,54340  	1,54032  	3467468,87625  	356028,62216  	98,81595  	5192360,35969  	2,19353  	0,19803  	NaN  	NaN  	0,00385  	0,00555  	0,00394  	0,00759  	272,52344  	0,00400  	0,00422  
17,06794  	1327,82048  	1327,75450  	-244,98909  	26,34309  	0,04272  	0,01142  	52629,14354  	0,33560  	0,16580  	1,54500  	1,54192  	5736558,38661  	7922771,97134  	99,04944  	15532906,94841  	0,23864  	0,16871  	NaN  	NaN  	0,00385  	0,00556  	0,00395  	0,00759  	815,24382  	0,00398  	0,00422  
18,06908  	1327,82048  	1327,75450  	820,16926  	26,34387  	0,04602  	0,01142  	85706,53851  	0,40913  	0,16584  	1,54606  	1,54298  	499821990,44483  	2754556,26216  	120,75070  	25295332,54600  	0,23870  	0,00888  	NaN  	NaN  	0,00385  	0,00590  	0,00395  	0,00759  	1327,62170  	0,00399  	0,00422  
19,07011  	1327,82048  	1327,75450  	257,19194  	26,34311  	0,04535  	0,01147  	85706,53851  	0,96962  	0,16653  	1,54108  	1,53800  	71442720,09178  	5725693,49845  	286,17403  	25295332,54600  	0,23970  	0,03258  	NaN  	NaN  	0,00385  	0,00850  	0,00395  	0,00758  	1327,62170  	0,00399  	0,00422  
20,06982  	254,22067  	1327,75450  	-244,98909  	26,34260  	0,04804  	0,01147  	85706,53851  	0,79681  	0,16652  	1,54002  	1,53694  	1008799,00425  	356,12735  	235,16865  	25295332,54600  	949,10589  	0,18973  	NaN  	NaN  	0,00385  	0,00770  	0,00395  	0,00758  	1327,62170  	0,00399  	0,00422  
21,07082  	830,26701  	252,54350  	-244,98909  	26,34191  	0,04116  	0,01148  	16300,38931  	0,33177  	0,16665  	1,54259  	1,53951  	562,15393  	109108,91864  	97,91830  	4810878,78934  	1,96280  	140,24673  	NaN  	NaN  	0,00385  	0,00554  	0,00395  	0,00758  	252,50149  	0,00397  	0,00422  
22,07254  	1327,82048  	833,13166  	833,17693  	26,34161  	0,05176  	0,01136  	53778,04598  	0,33688  	0,16488  	1,54188  	1,53880  	97802850,07440  	276,30186  	99,42631  	15871992,73726  	0,23732  	0,02988  	NaN  	NaN  	0,00385  	0,00556  	0,00394  	0,00758  	833,04063  	0,00401  	0,00422  
23,07438  	246,47460  	1327,75450  	246,47461  	26,34204  	0,04822  	0,01138  	85706,53851  	0,09067  	0,16516  	1,54308  	1,53999  	11468206,40301  	239,00879  	26,76143  	25295332,54600  	1108,69599  	0,03569  	-Inf  	-Inf  	0,00385  	0,00442  	0,00395  	0,00759  	1327,62170  	0,00399  	0,00422  
24,07438  	838,82997  	243,98091  	-244,98909  	26,34213  	0,04551  	0,01162  	15747,66377  	-0,39582  	0,16871  	1,54346  	1,54038  	576,92204  	127082,02537  	-116,82213  	4647747,98730  	1,89521  	136,92195  	NaN  	NaN  	0,00386  	0,00216  	0,00394  	0,00759  	243,93962  	0,00399  	0,00422  
25,07440  	1327,82048  	842,35920  	842,40486  	26,34121  	0,04378  	0,01166  	54373,69463  	0,15917  	0,16926  	1,54076  	1,53769  	107808321,39955  	235,70626  	46,97640  	16047791,81677  	0,24363  	0,02409  	NaN  	NaN  	0,00385  	0,00474  	0,00395  	0,00758  	842,26739  	0,00398  	0,00422  
26,07440  	1327,82048  	237,84319  	1327,82053  	26,34136  	0,04795  	0,01149  	85706,53851  	0,33355  	0,16682  	1,54327  	1,54019  	66099243,83720  	6163333,30883  	98,44499  	25295332,54600  	0,24011  	0,03635  	-Inf  	-Inf  	0,00386  	0,00555  	0,00394  	0,00759  	1327,62170  	0,00399  	0,00422  
27,07440  	1327,82048  	846,18041  	1327,82053  	26,34051  	0,04567  	0,01147  	15270,24868  	0,33333  	0,16658  	1,54320  	1,54012  	542030364,78680  	2593809,16334  	98,37992  	4506844,22740  	0,23978  	0,00837  	-Inf  	-Inf  	0,00386  	0,00555  	0,00395  	0,00759  	236,54433  	0,00399  	0,00422  
28,07424  	1327,82048  	1327,75450  	235,34697  	26,34058  	0,04738  	0,01142  	54701,57611  	0,33256  	0,16572  	1,54047  	1,53739  	64970761,36223  	6102906,15964  	98,15179  	16144562,39250  	0,23854  	0,03617  	NaN  	NaN  	0,00385  	0,00554  	0,00395  	0,00758  	847,34637  	0,00399  	0,00422  
29,07439  	234,08871  	234,06861  	-244,98909  	26,33917  	0,04536  	0,01146  	15107,81272  	0,33201  	0,16631  	1,53725  	1,53417  	146,32586  	96,42368  	97,98908  	4458903,06091  	1440,19352  	117,84741  	NaN  	NaN  	0,00386  	0,00554  	0,00394  	0,00757  	234,02816  	0,00399  	0,00422  
30,07406  	850,00093  	849,95500  	850,00097  	26,33714  	0,04880  	0,01147  	-15815,93170  	0,33300  	0,16657  	1,54274  	1,53966  	71146409,20002  	14,00968  	98,28068  	-4667896,50935  	1,76081  	0,02582  	-Inf  	-Inf  	0,00386  	0,00555  	0,00394  	0,00758  	-244,98909  	0,00400  	0,00422  
31,07403  	231,57221  	231,55222  	231,57223  	26,33458  	0,04947  	0,01144  	-15815,93170  	0,33271  	0,16611  	1,54076  	1,53768  	1936,81288  	0,00437  	98,19575  	-4667896,50935  	1512,01768  	13,59810  	-Inf  	-Inf  	0,00386  	0,00554  	0,00394  	0,00758  	-244,98909  	0,00400  	0,00422  
32,07439  	852,51743  	-244,98909  	852,51746  	26,33262  	0,04695  	0,01141  	55026,44801  	0,33302  	0,16568  	1,54480  	1,54172  	61204,95648  	328207,24100  	98,28636  	16240444,72547  	1,72779  	3,01254  	NaN  	NaN  	0,00385  	0,00555  	0,00395  	0,00759  	852,37872  	0,00399  	0,00422  
33,07439  	1327,82048  	853,53989  	1327,82053  	26,33149  	0,04728  	0,01145  	14795,18527  	0,33258  	0,16623  	1,54252  	1,53944  	552590632,60635  	2644369,31702  	98,15716  	4366634,54036  	0,23927  	0,00854  	-Inf  	-Inf  	0,00386  	0,00554  	0,00394  	0,00758  	229,18547  	0,00399  	0,00422  
34,07405  	1327,82048  	1327,75450  	228,23732  	26,33197  	0,04899  	0,01138  	55160,49339  	0,33176  	0,16526  	1,53994  	1,53687  	62898962,85608  	6351734,93156  	97,91500  	16280006,73067  	0,23788  	0,03816  	NaN  	NaN  	0,00386  	0,00554  	0,00395  	0,00758  	854,45512  	0,00400  	0,00422  
35,07403  	1327,82048  	1327,75450  	856,29221  	26,33396  	0,04403  	0,01146  	85706,53851  	0,33578  	0,16630  	1,54781  	1,54472  	557179662,97550  	2447829,97158  	99,10069  	25295332,54600  	0,23938  	0,00791  	NaN  	NaN  	0,00385  	0,00556  	0,00394  	0,00760  	1327,62170  	0,00398  	0,00422  
36,07650  	225,56330  	1327,75450  	1327,82053  	26,33699  	0,05423  	0,01142  	14557,51096  	0,33306  	0,16582  	1,54209  	1,53900  	291946675,43405  	0,01564  	98,29856  	4296487,60867  	1693,14213  	0,00425  	-Inf  	-Inf  	0,00385  	0,00555  	0,00395  	0,00758  	225,50383  	0,00401  	0,00422  
37,07702  	858,42825  	1327,75450  	1327,82053  	26,34174  	0,05004  	0,01141  	-15815,93170  	0,33321  	0,16558  	1,54342  	1,54034  	1217580244,16763  	22,05504  	98,34424  	-4667896,50935  	1,67277  	0,00392  	-Inf  	-Inf  	0,00385  	0,00555  	0,00394  	0,00759  	-244,98909  	0,00400  	0,00422  
38,07840  	1327,82048  	1327,75450  	220,88905  	26,34556  	0,04721  	0,01142  	-15815,93170  	0,33342  	0,16576  	1,53955  	1,53648  	61177046,13555  	6162496,82200  	98,40604  	-4667896,50935  	0,23858  	0,03755  	NaN  	NaN  	0,00386  	0,00555  	0,00394  	0,00758  	-244,98909  	0,00399  	0,00422  
39,07908  	1327,82048  	216,65889  	866,15317  	26,34839  	0,04978  	0,01141  	55906,61215  	0,33462  	0,16570  	1,53994  	1,53686  	5734726,43398  	3812470,56654  	98,76026  	16500215,39118  	0,23849  	0,19654  	NaN  	NaN  	0,00385  	0,00555  	0,00395  	0,00758  	866,01270  	0,00400  	0,00422  
40,08017  	213,64218  	869,14247  	1327,82053  	26,35185  	0,04668  	0,01142  	85706,53851  	0,33337  	0,16578  	1,54441  	1,54132  	82972533,92066  	92,11603  	98,39023  	25295332,54600  	2078,09670  	0,00818  	-Inf  	-Inf  	0,00386  	0,00555  	0,00394  	0,00759  	1327,62170  	0,00399  	0,00422  
41,08083  	871,36038  	211,45186  	211,47103  	26,35553  	0,04855  	0,01146  	85706,53851  	0,33316  	0,16638  	1,54186  	1,53878  	4048,20064  	6,86875  	98,32795  	25295332,54600  	1,56942  	22,39784  	NaN  	NaN  	0,00386  	0,00555  	0,00395  	0,00758  	1327,62170  	0,00400  	0,00422  
42,08140  	207,98007  	874,80434  	-244,98909  	26,35905  	0,04102  	0,01150  	85706,53851  	0,33245  	0,16689  	1,54446  	1,54137  	17714,23789  	196,63406  	98,11822  	25295332,54600  	2274,24316  	2,18903  	NaN  	NaN  	0,00386  	0,00554  	0,00395  	0,00759  	1327,62170  	0,00397  	0,00422  
43,08231  	-244,98909  	206,52226  	876,29022  	26,36208  	0,05262  	0,01148  	85706,53851  	0,33242  	0,16666  	1,54574  	1,54265  	1202605,16430  	1599,57076  	98,10994  	25295332,54600  	28,29344  	0,20779  	-Inf  	-Inf  	0,00386  	0,00554  	0,00394  	0,00759  	1327,62170  	0,00401  	0,00422  
44,08340  	-244,98909  	-244,98909  	1327,82053  	26,36447  	0,04716  	0,01143  	13173,11231  	0,33375  	0,16597  	1,54200  	1,53892  	1197825,78758  	3366,09278  	98,50266  	3887897,72970  	28,17812  	0,18620  	NaN  	NaN  	0,00385  	0,00555  	0,00395  	0,00758  	204,05912  	0,00399  	0,00422  
45,08441  	-244,98909  	881,81360  	200,97053  	26,36758  	0,05121  	0,01144  	56920,52316  	0,33258  	0,16609  	1,53976  	1,53668  	1198319,86580  	1582,12903  	98,15663  	16799459,96042  	28,19865  	0,20222  	-Inf  	-Inf  	0,00385  	0,00554  	0,00394  	0,00758  	881,71846  	0,00400  	0,00422  
46,08440  	-244,98909  	1327,75450  	-244,98909  	26,36958  	0,04508  	0,01146  	85706,53851  	0,33273  	0,16636  	1,54302  	1,53994  	1200129,35777  	3217,06855  	98,20082  	25295332,54600  	28,24490  	0,17803  	-Inf  	-Inf  	0,00385  	0,00554  	0,00394  	0,00759  	1327,62170  	0,00398  	0,00422  
47,08439  	-244,98909  	195,37911  	-244,98909  	26,37260  	0,04358  	0,01147  	12610,35996  	0,33343  	0,16652  	1,53984  	1,53676  	207,09369  	870,74867  	98,40883  	3721807,62615  	28,27366  	63,33005  	-Inf  	-Inf  	0,00386  	0,00555  	0,00394  	0,00758  	195,34193  	0,00398  	0,00422  
48,08438  	888,69205  	-244,98909  	888,69209  	26,37429  	0,04991  	0,01148  	-15815,93170  	0,33363  	0,16663  	1,54125  	1,53817  	98660,34229  	476902,62605  	98,46751  	-4667896,50935  	1,43628  	2,38439  	NaN  	NaN  	0,00386  	0,00555  	0,00394  	0,00758  	-244,98909  	0,00400  	0,00422  
49,08416  	1327,82048  	889,81509  	1327,82053  	26,37604  	0,05423  	0,01139  	57437,02890  	0,33336  	0,16530  	1,54434  	1,54126  	610065501,54169  	2801438,19342  	98,38742  	16951900,89066  	0,23790  	0,00913  	-Inf  	-Inf  	0,00385  	0,00555  	0,00394  	0,00759  	889,71928  	0,00401  	0,00422  
