11/19/2024 10:24:21Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04328  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,04401  	1327,82048  	-244,98909  	1327,82053  	26,89756  	0,04588  	0,00023  	85706,53851  	-0,00378  	0,00336  	-0,08303  	-0,08494  	116299,25840  	8533026,09121  	-1,11589  	25295332,54600  	0,00483  	0,18116  	NaN  	NaN  	0,00385  	0,00398  	0,00394  	0,00381  	1327,62170  	0,00399  	0,00400  
4,04376  	199,15168  	883,63236  	1327,82053  	26,92880  	0,05089  	0,00023  	85706,53851  	0,00409  	0,00337  	-0,03000  	-0,03194  	1618923,69079  	96,22692  	1,20799  	25295332,54600  	50,91940  	0,00867  	-Inf  	-Inf  	0,00385  	0,00402  	0,00394  	0,00393  	1327,62170  	0,00400  	0,00400  
5,04490  	773,76614  	309,04201  	309,06527  	26,95365  	0,04611  	0,00223  	85706,53851  	0,06525  	0,03234  	0,25712  	0,25497  	12280,69812  	3,55758  	19,25855  	25295332,54600  	0,52611  	2,70819  	NaN  	NaN  	0,00385  	0,00430  	0,00394  	0,00460  	1327,62170  	0,00399  	0,00404  
6,04613  	1327,82048  	-244,98909  	-244,98909  	26,97071  	0,04565  	0,00706  	85706,53851  	0,18246  	0,10253  	0,80385  	0,80131  	211367,67885  	0,00000  	53,85017  	25295332,54600  	0,14728  	0,88324  	Inf  	-Inf  	0,00385  	0,00485  	0,00393  	0,00587  	1327,62170  	0,00399  	0,00414  
7,04659  	304,50517  	-244,98909  	778,32625  	26,98487  	0,04548  	0,01023  	19653,08864  	0,34107  	0,14858  	1,59658  	1,59346  	6898,06656  	321,94780  	100,66224  	5800390,74297  	300,11831  	5,77489  	NaN  	NaN  	0,00385  	0,00558  	0,00394  	0,00771  	304,43572  	0,00399  	0,00420  
8,04689  	781,75408  	-244,98909  	1327,82053  	26,99681  	0,04365  	0,01312  	50458,78101  	0,49806  	0,19050  	2,38941  	2,38571  	3823962,09999  	244293,99688  	146,99803  	14892348,56256  	2,95366  	0,17233  	NaN  	NaN  	0,00385  	0,00631  	0,00394  	0,00955  	781,62431  	0,00398  	0,00425  
9,04795  	1327,82048  	783,25852  	1327,82053  	27,00451  	0,04747  	0,01456  	85706,53851  	0,51042  	0,21141  	2,45341  	2,44967  	570547300,89648  	3058394,20043  	150,64407  	25295332,54600  	0,30363  	0,00986  	-Inf  	-Inf  	0,00385  	0,00637  	0,00394  	0,00970  	1327,62170  	0,00399  	0,00428  
10,04791  	298,34513  	1327,75450  	1327,82053  	27,00756  	0,04647  	0,01461  	19255,46710  	0,51277  	0,21210  	2,45150  	2,44776  	508591010,30429  	0,01985  	151,33764  	5683037,16432  	481,84017  	0,00364  	-Inf  	-Inf  	0,00385  	0,00638  	0,00394  	0,00970  	298,27646  	0,00399  	0,00428  
11,04793  	787,31450  	295,49422  	295,51691  	27,01163  	0,04561  	0,01459  	50817,69760  	0,51107  	0,21178  	2,45011  	2,44637  	58584,75753  	3,86615  	150,83528  	14998278,80470  	3,17700  	3,37419  	NaN  	NaN  	0,00385  	0,00637  	0,00394  	0,00969  	787,18403  	0,00399  	0,00428  
