11/19/2024 09:54:14Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,00243  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,00398  	1327,82048  	1327,75450  	-244,98909  	26,00644  	0,05424  	0,00024  	-15815,93170  	-0,00075  	0,00344  	-0,08317  	-0,08508  	118908,57726  	10044164,52370  	-0,22217  	-4667896,50935  	0,00495  	0,21424  	NaN  	NaN  	0,00386  	0,00400  	0,00394  	0,00381  	-244,98909  	0,00401  	0,00400  
4,00427  	1327,82048  	1327,75450  	-244,98909  	26,00712  	0,04756  	0,00032  	57018,83494  	0,00610  	0,00471  	-0,03678  	-0,03872  	163055,62206  	8805548,98296  	1,80125  	16828475,58985  	0,00679  	0,18782  	NaN  	NaN  	0,00386  	0,00403  	0,00394  	0,00392  	883,24134  	0,00399  	0,00401  
5,00451  	309,34379  	1327,75450  	773,48763  	26,01024  	0,05165  	0,00713  	19965,41444  	0,06462  	0,10347  	0,24085  	0,23871  	59044322,50162  	207,16600  	19,07092  	5892570,23464  	194,34179  	0,01095  	-Inf  	-Inf  	0,00386  	0,00430  	0,00394  	0,00456  	309,27373  	0,00401  	0,00414  
6,00486  	-244,98909  	1327,75450  	1327,82053  	26,03074  	0,04547  	0,01341  	-15815,93170  	0,12174  	0,19466  	0,71467  	0,71219  	466227577,78728  	0,13703  	35,92933  	-4667896,50935  	32,93338  	0,00356  	-Inf  	-Inf  	0,00386  	0,00456  	0,00394  	0,00566  	-244,98909  	0,00399  	0,00426  
7,00542  	-244,98909  	303,99338  	304,01643  	26,05697  	0,04772  	0,01484  	50269,06690  	0,15601  	0,21542  	0,83204  	0,82947  	26262,76154  	0,05018  	46,04598  	14836356,55027  	36,45588  	3,04967  	-Inf  	-Inf  	0,00386  	0,00472  	0,00394  	0,00593  	778,68559  	0,00399  	0,00428  
8,00646  	781,24795  	-244,98909  	-244,98909  	26,05486  	0,04996  	0,01034  	85706,53851  	0,17277  	0,15004  	0,82715  	0,82458  	179555,15783  	0,00000  	50,99045  	25295332,54600  	2,34646  	0,96679  	Inf  	-Inf  	0,00386  	0,00480  	0,00394  	0,00592  	1327,62170  	0,00400  	0,00420  
9,00727  	1327,82048  	784,11722  	784,16043  	26,03967  	0,04870  	0,00805  	19276,50152  	0,17325  	0,11690  	0,83103  	0,82847  	46835439,15687  	247,77883  	51,13203  	5689245,24129  	0,16843  	0,03665  	NaN  	NaN  	0,00386  	0,00480  	0,00394  	0,00593  	298,60229  	0,00400  	0,00415  
10,00792  	297,21797  	297,19522  	297,21799  	26,03084  	0,05516  	0,00792  	50707,89582  	0,17157  	0,11502  	0,82849  	0,82593  	11847,99163  	0,00795  	50,63593  	14965872,02932  	272,20103  	3,96103  	-Inf  	-Inf  	0,00386  	0,00480  	0,00394  	0,00593  	785,48317  	0,00402  	0,00415  
11,00793  	787,43213  	787,38881  	787,43216  	26,02707  	0,04887  	0,00792  	85706,53851  	0,44467  	0,11495  	0,82275  	0,82018  	27674238,73414  	7,85365  	131,23886  	25295332,54600  	1,73323  	0,03611  	-Inf  	-Inf  	0,00386  	0,00606  	0,00394  	0,00591  	1327,62170  	0,00400  	0,00415  
12,00718  	292,39014  	1327,75450  	292,39015  	26,02646  	0,04964  	0,00799  	85706,53851  	0,56917  	0,11606  	0,83124  	0,82867  	11749328,46725  	310,38301  	167,98511  	25295332,54600  	302,01288  	0,03240  	-Inf  	-Inf  	0,00386  	0,00664  	0,00394  	0,00593  	1327,62170  	0,00400  	0,00415  
