11/19/2024 09:28:44Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,03494  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,03649  	1327,82048  	-244,98909  	-244,98909  	24,70946  	0,04693  	0,00024  	85706,53851  	-0,00277  	0,00344  	-0,03574  	-0,03768  	7106,51340  	0,00000  	-0,81686  	25295332,54600  	0,00498  	0,90810  	Inf  	-Inf  	0,00386  	0,00399  	0,00395  	0,00392  	1327,62170  	0,00399  	0,00400  
4,03984  	198,46309  	-244,98909  	884,36834  	24,70890  	0,04689  	0,00026  	85706,53851  	0,00176  	0,00376  	-0,01388  	-0,01584  	426,85517  	225,05216  	0,51914  	25295332,54600  	58,46466  	2,31754  	NaN  	NaN  	0,00386  	0,00401  	0,00394  	0,00397  	1327,62170  	0,00399  	0,00400  
5,04051  	-244,98909  	777,46679  	1327,82053  	24,71195  	0,04813  	0,01180  	19705,79436  	0,01428  	0,17125  	0,13450  	0,13244  	94165135,49707  	1236,26149  	4,21411  	5815946,25209  	28,57974  	0,01012  	-Inf  	-Inf  	0,00386  	0,00407  	0,00394  	0,00431  	305,25215  	0,00399  	0,00423  
6,04166  	781,97228  	1327,75450  	1327,82053  	24,80292  	0,05113  	0,02387  	50472,86603  	0,01795  	0,34654  	0,17009  	0,16800  	2318822607,88614  	11,81014  	5,29892  	14896505,59912  	5,43665  	0,00401  	-Inf  	-Inf  	0,00386  	0,00408  	0,00395  	0,00440  	781,84249  	0,00400  	0,00446  
7,04240  	1327,82048  	1327,75450  	297,70560  	25,01940  	0,04902  	0,02324  	19214,18581  	0,01669  	0,33737  	0,16944  	0,16735  	170621210,96252  	5916561,05679  	4,92500  	5670853,45224  	0,48772  	0,03154  	NaN  	NaN  	0,00386  	0,00408  	0,00395  	0,00440  	297,63700  	0,00400  	0,00445  
8,04347  	1327,82048  	1327,75450  	789,32466  	25,20953  	0,04625  	0,02349  	50947,44855  	0,01254  	0,34107  	0,17175  	0,16966  	938517744,61277  	2920450,08301  	3,70108  	15036573,35626  	0,49276  	0,00949  	NaN  	NaN  	0,00386  	0,00406  	0,00395  	0,00440  	789,19390  	0,00399  	0,00445  
9,04366  	1327,82048  	289,74373  	1327,82053  	25,18454  	0,05056  	0,01822  	85706,53851  	0,05619  	0,26447  	0,23333  	0,23120  	129585195,30509  	6154777,75087  	16,58403  	25295332,54600  	0,38212  	0,03323  	-Inf  	-Inf  	0,00386  	0,00426  	0,00394  	0,00454  	1327,62170  	0,00400  	0,00435  
10,04411  	1327,82048  	794,49318  	1327,82053  	25,06103  	0,04603  	0,00625  	85706,53851  	0,04819  	0,09078  	0,21979  	0,21767  	253786628,57981  	2877250,78526  	14,22192  	25295332,54600  	0,13122  	0,00935  	-Inf  	-Inf  	0,00386  	0,00422  	0,00394  	0,00451  	1327,62170  	0,00399  	0,00412  
11,04347  	286,62055  	286,59824  	1327,82053  	24,97081  	0,05194  	0,00418  	85706,53851  	0,04634  	0,06069  	0,21823  	0,21610  	5898219,67667  	307,50413  	13,67586  	25295332,54600  	181,02074  	0,03443  	-Inf  	-Inf  	0,00386  	0,00421  	0,00395  	0,00451  	1327,62170  	0,00401  	0,00408  
