01/24/2025 12:38:37Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,04861  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,05127  	1327,82048  	-244,98909  	-244,98909  	27,41009  	0,05182  	0,06690  	85706,53851  	0,12829  	0,09748  	0,55212  	0,54975  	200879,70077  	0,00000  	37,86250  	25295332,54600  	0,13982  	1,00274  	Inf  	-Inf  	0,00405  	0,00460  	0,00395  	0,00528  	1327,62170  	0,00401  	0,00413  
4,05049  	1327,82048  	884,22269  	884,27010  	27,41111  	0,04966  	0,08124  	12814,57441  	0,15565  	0,10102  	0,67068  	0,66823  	87872969,48985  	279,12450  	45,93859  	3782079,25216  	0,14489  	0,02213  	NaN  	NaN  	0,00406  	0,00472  	0,00395  	0,00556  	198,50527  	0,00400  	0,00413  
5,05121  	1327,82048  	1327,75450  	1327,82053  	27,41069  	0,05043  	0,08205  	50100,63619  	0,15607  	0,10823  	0,67742  	0,67497  	1243830134,61257  	394,78183  	46,06308  	14786646,09673  	0,15524  	0,00395  	-Inf  	-Inf  	0,00406  	0,00472  	0,00396  	0,00558  	776,07655  	0,00400  	0,00414  
6,05530  	1327,82048  	1327,75450  	1327,82053  	27,41199  	0,05250  	0,08189  	19670,21385  	0,15560  	0,10843  	0,67607  	0,67361  	1246082754,88682  	410,96564  	45,92424  	5805445,05922  	0,15552  	0,00411  	-Inf  	-Inf  	0,00406  	0,00472  	0,00396  	0,00557  	304,70100  	0,00401  	0,00414  
7,05587  	302,82582  	302,80284  	1327,82053  	27,41334  	0,04999  	0,08166  	50345,91765  	0,15520  	0,10912  	0,67414  	0,67169  	11907977,34707  	349,50762  	45,80623  	14859038,19439  	225,70031  	0,03172  	-Inf  	-Inf  	0,00405  	0,00472  	0,00396  	0,00557  	779,87603  	0,00400  	0,00414  
8,05784  	-244,98909  	784,46590  	298,32232  	27,41284  	0,04953  	0,08219  	85706,53851  	0,15638  	0,10881  	0,67856  	0,67611  	788109,02315  	1073,39882  	46,15516  	25295332,54600  	18,67624  	0,19558  	-Inf  	-Inf  	0,00406  	0,00473  	0,00396  	0,00558  	1327,62170  	0,00400  	0,00414  
9,05983  	789,64676  	1327,75450  	-244,98909  	27,41246  	0,04523  	0,08219  	85706,53851  	0,15699  	0,10877  	0,67857  	0,67611  	2204078,11631  	272025,60779  	46,33464  	25295332,54600  	1,60563  	0,17862  	NaN  	NaN  	0,00406  	0,00473  	0,00396  	0,00558  	1327,62170  	0,00398  	0,00414  
10,06126  	288,18267  	1327,75450  	794,64875  	27,41246  	0,05118  	0,08188  	18599,49617  	0,15609  	0,10913  	0,67595  	0,67350  	61084092,20434  	160,56729  	46,06880  	5489434,63467  	300,35822  	0,01039  	-Inf  	-Inf  	0,00406  	0,00472  	0,00396  	0,00557  	288,11529  	0,00400  	0,00414  
11,06099  	-244,98909  	1327,75450  	284,72339  	27,41340  	0,05111  	0,08151  	51514,40290  	0,15532  	0,10907  	0,67293  	0,67048  	10950000,25746  	2376,68524  	45,83989  	15203903,63477  	18,72062  	0,03405  	-Inf  	-Inf  	0,00406  	0,00472  	0,00396  	0,00557  	797,97618  	0,00400  	0,00414  
