01/24/2025 12:52:51Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,03727  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,03811  	1327,82048  	1327,75450  	1327,82053  	27,81008  	0,04601  	0,21335  	-15815,93170  	0,40267  	0,18080  	1,76294  	1,75970  	2077124072,07731  	360,85471  	118,84333  	-4667896,50935  	0,25898  	0,00361  	-Inf  	-Inf  	0,00406  	0,00587  	0,00395  	0,00810  	-244,98909  	0,00399  	0,00424  
4,03983  	1327,82048  	1327,75450  	199,15169  	27,81053  	0,04907  	0,23812  	57037,92614  	0,44698  	0,18357  	1,96775  	1,96436  	61732291,60447  	6577783,07588  	131,92130  	16834110,14417  	0,26296  	0,04153  	NaN  	NaN  	0,00405  	0,00607  	0,00396  	0,00857  	883,53707  	0,00400  	0,00424  
5,04097  	1327,82048  	1327,75450  	-244,98909  	27,81163  	0,04962  	0,23834  	19847,55723  	0,44749  	0,19002  	1,96953  	1,96614  	6567406,75701  	9268492,34960  	132,07287  	5857785,98945  	0,27220  	0,19597  	NaN  	NaN  	0,00406  	0,00608  	0,00396  	0,00858  	307,44809  	0,00400  	0,00425  
6,04333  	1327,82048  	1327,75450  	780,31954  	27,81306  	0,05015  	0,23774  	50366,18161  	0,44840  	0,19150  	1,96457  	1,96119  	511829668,44327  	3261006,33154  	132,34110  	14865018,87883  	0,27430  	0,01048  	NaN  	NaN  	0,00405  	0,00608  	0,00396  	0,00856  	780,18992  	0,00400  	0,00425  
7,04486  	298,65937  	298,63657  	1327,82053  	27,81334  	0,04963  	0,23880  	85706,53851  	0,44909  	0,19168  	1,97334  	1,96995  	20233297,23469  	334,32090  	132,54352  	25295332,54600  	426,13231  	0,03184  	-Inf  	-Inf  	0,00405  	0,00608  	0,00396  	0,00858  	1327,62170  	0,00400  	0,00425  
8,04660  	-244,98909  	787,49667  	1327,82053  	27,81375  	0,04861  	0,23834  	19058,35397  	0,44888  	0,19210  	1,96956  	1,96617  	110120461,32296  	1162,91587  	132,48177  	5624861,41565  	33,11019  	0,01001  	-Inf  	-Inf  	0,00406  	0,00608  	0,00396  	0,00858  	295,22312  	0,00400  	0,00425  
9,04651  	791,39971  	1327,75450  	291,43169  	27,81517  	0,04763  	0,23817  	-15815,93170  	0,45035  	0,19204  	1,96813  	1,96474  	55517450,33709  	192292,28231  	132,91533  	-4667896,50935  	2,79931  	0,03116  	NaN  	NaN  	0,00406  	0,00609  	0,00395  	0,00857  	-244,98909  	0,00399  	0,00425  
10,04875  	288,60345  	1327,75450  	-244,98909  	27,81565  	0,04900  	0,23852  	51263,95021  	0,44776  	0,19136  	1,97104  	1,96765  	1326730,62682  	456,88982  	132,15152  	15129985,30604  	518,09314  	0,19352  	NaN  	NaN  	0,00405  	0,00608  	0,00396  	0,00858  	794,09660  	0,00400  	0,00425  
11,04984  	796,95010  	285,85902  	-244,98909  	27,81571  	0,05173  	0,23873  	18450,94523  	0,44990  	0,19222  	1,97273  	1,96934  	618,44023  	112194,41686  	132,78170  	5445591,47516  	2,71259  	276,11182  	NaN  	NaN  	0,00406  	0,00609  	0,00395  	0,00858  	285,81419  	0,00401  	0,00425  
12,05189  	1327,82048  	800,47449  	800,51838  	27,81618  	0,05072  	0,23839  	-15815,93170  	0,44726  	0,19237  	1,96998  	1,96659  	87994732,04622  	264,45712  	132,00317  	-4667896,50935  	0,27555  	0,03487  	NaN  	NaN  	0,00406  	0,00608  	0,00396  	0,00858  	-244,98909  	0,00400  	0,00425  
13,05275  	1327,82048  	1327,75450  	1327,82053  	27,81755  	0,04722  	0,23831  	51994,10481  	0,44892  	0,19182  	1,96929  	1,96591  	2203777385,15883  	370,37635  	132,49500  	15345482,32255  	0,27477  	0,00370  	-Inf  	-Inf  	0,00405  	0,00608  	0,00396  	0,00858  	805,40690  	0,00399  	0,00425  
