01/23/2025 11:40:33Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,01559  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,01853  	1327,82048  	1327,75450  	-244,98909  	26,36983  	0,04562  	0,21331  	-15815,93170  	0,19769  	0,19232  	1,76261  	1,75937  	6654006,77096  	8462073,99152  	58,34598  	-4667896,50935  	0,27679  	0,18017  	NaN  	NaN  	0,00406  	0,00492  	0,00396  	0,00810  	-244,98909  	0,00399  	0,00425  
4,01895  	198,46309  	1327,75450  	884,36834  	26,36994  	0,05012  	0,23812  	57082,37360  	0,21772  	0,19611  	1,96775  	1,96436  	94211161,64070  	94,53861  	64,25742  	16847228,31843  	2999,01013  	0,00853  	-Inf  	-Inf  	0,00406  	0,00501  	0,00396  	0,00857  	884,22557  	0,00400  	0,00426  
5,02081  	-244,98909  	306,06809  	1327,82053  	26,36999  	0,04615  	0,23858  	85706,53851  	0,21985  	0,20277  	1,97154  	1,96815  	22086594,07758  	2139,66498  	64,88570  	25295332,54600  	34,42656  	0,02902  	-Inf  	-Inf  	0,00406  	0,00502  	0,00396  	0,00858  	1327,62170  	0,00399  	0,00427  
6,02064  	779,66303  	779,62004  	303,16838  	26,37132  	0,04606  	0,23811  	19566,79972  	0,21825  	0,20445  	1,96763  	1,96424  	4094946,61218  	76270,06532  	64,41336  	5774923,52913  	3,22170  	0,18191  	NaN  	NaN  	0,00406  	0,00501  	0,00396  	0,00857  	303,09908  	0,00399  	0,00427  
7,02309  	300,43588  	1327,75450  	782,39554  	26,37224  	0,05186  	0,23833  	50500,18448  	0,21945  	0,20432  	1,96944  	1,96605  	115852706,97712  	185,78080  	64,76842  	14904568,33504  	451,32079  	0,01079  	-Inf  	-Inf  	0,00405  	0,00502  	0,00396  	0,00858  	782,26566  	0,00401  	0,00427  
8,02325  	-244,98909  	297,48801  	297,51079  	26,37266  	0,05115  	0,23817  	19201,61098  	0,21836  	0,20479  	1,96814  	1,96475  	21264,43750  	0,05287  	64,44757  	5667142,12965  	34,77068  	3,65472  	-Inf  	-Inf  	0,00406  	0,00501  	0,00396  	0,00857  	297,44221  	0,00400  	0,00427  
9,02291  	-244,98909  	-244,98909  	787,94302  	26,37386  	0,04957  	0,23920  	50858,26602  	0,22064  	0,20519  	1,97665  	1,97325  	10673,37649  	2323,51330  	65,11837  	15010252,12301  	34,83966  	5,72266  	NaN  	NaN  	0,00406  	0,00502  	0,00396  	0,00859  	787,81244  	0,00400  	0,00427  
10,02529  	790,01905  	789,97563  	1327,82053  	26,37440  	0,05190  	0,23849  	85706,53851  	0,21959  	0,20486  	1,97080  	1,96741  	331182071,17791  	106142,08892  	64,81063  	25295332,54600  	3,03599  	0,01064  	-Inf  	-Inf  	0,00406  	0,00502  	0,00396  	0,00858  	1327,62170  	0,00401  	0,00427  
11,02734  	1327,82048  	1327,75450  	1327,82053  	26,37585  	0,04442  	0,23838  	18788,47258  	0,21950  	0,20474  	1,96987  	1,96648  	2354820435,41808  	345,95932  	64,78290  	5545208,92146  	0,29467  	0,00348  	-Inf  	-Inf  	0,00406  	0,00502  	0,00396  	0,00858  	291,04258  	0,00398  	0,00427  
12,02701  	287,55430  	1327,75450  	1327,82053  	26,37713  	0,04972  	0,23816  	51331,67095  	0,21902  	0,20488  	1,96808  	1,96469  	472894550,20349  	0,01904  	64,63985  	15149972,32850  	582,97925  	0,00390  	-Inf  	-Inf  	0,00406  	0,00502  	0,00396  	0,00857  	795,14561  	0,00400  	0,00427  
13,02923  	798,84161  	1327,75450  	283,98980  	26,37760  	0,04840  	0,23880  	85706,53851  	0,21968  	0,20504  	1,97335  	1,96995  	58200937,35775  	207175,31831  	64,83496  	25295332,54600  	2,88592  	0,03231  	NaN  	NaN  	0,00406  	0,00502  	0,00396  	0,00858  	1327,62170  	0,00400  	0,00427  
14,02940  	1327,82048  	280,62182  	-244,98909  	26,37782  	0,05160  	0,23845  	18112,87784  	0,21912  	0,20416  	1,97048  	1,96709  	1111,51740  	3198801,57372  	64,67197  	5345814,64095  	0,29382  	257,86362  	NaN  	NaN  	0,00406  	0,00502  	0,00396  	0,00858  	280,57744  	0,00401  	0,00427  
15,03196  	277,81720  	-244,98909  	-244,98909  	26,37850  	0,04919  	0,23830  	51960,18600  	0,21938  	0,20372  	1,96922  	1,96584  	81171,18451  	0,00000  	64,74842  	15335471,56190  	706,61392  	0,95185  	Inf  	-Inf  	0,00406  	0,00502  	0,00396  	0,00858  	804,88148  	0,00400  	0,00427  
16,03287  	810,45717  	-244,98909  	810,45721  	26,38030  	0,05262  	0,23784  	17579,08445  	0,21852  	0,20446  	1,96545  	1,96207  	41820,76106  	251268,47055  	64,49248  	5188271,45138  	2,69158  	4,90127  	NaN  	NaN  	0,00406  	0,00501  	0,00396  	0,00857  	272,30883  	0,00401  	0,00427  
17,03333  	269,31366  	813,47332  	1327,82053  	26,38028  	0,04755  	0,23909  	-15815,93170  	0,21956  	0,20358  	1,97577  	1,97238  	112300447,78917  	124,21008  	64,80150  	-4667896,50935  	842,68713  	0,00930  	-Inf  	-Inf  	0,00406  	0,00502  	0,00396  	0,00859  	-244,98909  	0,00399  	0,00427  
18,03235  	815,06384  	267,74604  	267,76757  	26,38045  	0,05147  	0,23850  	52608,87553  	0,21885  	0,20459  	1,97091  	1,96752  	27844,34723  	5,21020  	64,59154  	15526925,06998  	2,62362  	6,39490  	NaN  	NaN  	0,00406  	0,00502  	0,00395  	0,00858  	814,92986  	0,00401  	0,00427  
19,03433  	264,60121  	818,18557  	-244,98909  	26,38049  	0,05157  	0,23810  	85706,53851  	0,21938  	0,20418  	1,96758  	1,96419  	14058,62433  	271,21757  	64,74814  	25295332,54600  	933,28918  	4,47405  	NaN  	NaN  	0,00406  	0,00502  	0,00395  	0,00857  	1327,62170  	0,00401  	0,00427  
20,03480  	-244,98909  	263,11839  	819,69171  	26,38135  	0,04474  	0,23827  	85706,53851  	0,21890  	0,20395  	1,96895  	1,96556  	1471823,94621  	1129,80520  	64,60528  	25295332,54600  	34,63229  	0,17667  	-Inf  	-Inf  	0,00406  	0,00502  	0,00396  	0,00857  	1327,62170  	0,00398  	0,00427  
