11/18/2024 15:29:13Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,03902  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,03867  	1327,82048  	-244,98909  	1327,82053  	26,10938  	0,04082  	0,00499  	-15815,93170  	0,03143  	0,07237  	0,31809  	0,31590  	2505609,62645  	7561805,66621  	9,27524  	-4667896,50935  	0,10425  	0,16116  	NaN  	NaN  	0,00386  	0,00415  	0,00395  	0,00474  	-244,98909  	0,00397  	0,00410  
4,03839  	198,75794  	884,02609  	1327,82053  	26,10882  	0,04743  	0,00580  	-15815,93170  	0,04386  	0,08416  	0,42353  	0,42126  	40526724,94969  	89,54393  	12,94393  	-4667896,50935  	1286,49689  	0,00807  	-Inf  	-Inf  	0,00386  	0,00420  	0,00395  	0,00499  	-244,98909  	0,00399  	0,00411  
5,04073  	775,02464  	1327,75450  	1327,82053  	26,10839  	0,04982  	0,00604  	50024,40605  	0,04198  	0,08769  	0,41926  	0,41699  	580363218,16075  	10,95008  	12,39072  	14764147,61897  	1,42298  	0,00390  	-Inf  	-Inf  	0,00386  	0,00419  	0,00395  	0,00498  	774,89572  	0,00400  	0,00412  
6,04056  	1327,82048  	305,40841  	1327,82053  	26,10818  	0,04749  	0,00587  	85706,53851  	0,04359  	0,08525  	0,42532  	0,42305  	44429821,63816  	5719219,15644  	12,86573  	25295332,54600  	0,12280  	0,02992  	-Inf  	-Inf  	0,00386  	0,00420  	0,00395  	0,00499  	1327,62170  	0,00399  	0,00411  
7,04232  	301,82888  	-244,98909  	1327,82053  	26,10771  	0,04733  	0,00589  	85706,53851  	0,04394  	0,08544  	0,42319  	0,42092  	626571,00509  	495,00878  	12,96894  	25295332,54600  	184,68500  	0,18688  	NaN  	NaN  	0,00386  	0,00420  	0,00394  	0,00499  	1327,62170  	0,00399  	0,00411  
8,04456  	782,38282  	782,33972  	1327,82053  	26,10800  	0,04831  	0,00594  	19391,24116  	0,04290  	0,08624  	0,42431  	0,42204  	134934869,90953  	93555,36293  	12,66060  	5723109,36933  	1,33918  	0,01006  	-Inf  	-Inf  	0,00386  	0,00420  	0,00395  	0,00499  	300,37963  	0,00399  	0,00411  
9,04625  	1327,82048  	296,92535  	296,94810  	26,10755  	0,03941  	0,00590  	50725,31647  	0,04316  	0,08563  	0,42210  	0,41983  	42053,06588  	105,62752  	12,73909  	14971013,54149  	0,12335  	2,84354  	NaN  	NaN  	0,00386  	0,00420  	0,00395  	0,00498  	785,75302  	0,00397  	0,00411  
10,04638  	292,70476  	790,08320  	-244,98909  	26,10749  	0,05013  	0,00583  	85706,53851  	0,04360  	0,08464  	0,42356  	0,42129  	4456,78330  	314,49745  	12,86875  	25295332,54600  	218,52839  	5,66680  	NaN  	NaN  	0,00386  	0,00420  	0,00395  	0,00499  	1327,62170  	0,00400  	0,00411  
11,04895  	792,67626  	290,13268  	792,67629  	26,10744  	0,04937  	0,00586  	85706,53851  	0,04443  	0,08501  	0,42350  	0,42123  	1732887,13817  	96303,89793  	13,11197  	25295332,54600  	1,24227  	0,19494  	-Inf  	-Inf  	0,00385  	0,00421  	0,00395  	0,00499  	1327,62170  	0,00400  	0,00411  
12,04894  	285,35501  	-244,98909  	1327,82053  	26,10702  	0,04455  	0,00588  	85706,53851  	0,04357  	0,08533  	0,42223  	0,41996  	588350,17774  	397,97928  	12,85801  	25295332,54600  	255,18118  	0,17591  	NaN  	NaN  	0,00386  	0,00420  	0,00395  	0,00498  	1327,62170  	0,00398  	0,00411  
13,05056  	800,19664  	-244,98909  	282,63477  	26,10539  	0,04950  	0,00589  	85706,53851  	0,04335  	0,08554  	0,42184  	0,41957  	277,00721  	108103,33936  	12,79351  	25295332,54600  	1,19648  	253,76028  	Inf  	-Inf  	0,00386  	0,00420  	0,00394  	0,00498  	1327,62170  	0,00400  	0,00411  
14,05115  	1327,82048  	803,19290  	803,23691  	26,10633  	0,05022  	0,00587  	85706,53851  	0,04337  	0,08514  	0,42205  	0,41978  	39865864,13801  	260,36100  	12,79960  	25295332,54600  	0,12265  	0,03402  	NaN  	NaN  	0,00386  	0,00420  	0,00395  	0,00498  	1327,62170  	0,00400  	0,00411  
15,05320  	1327,82048  	1327,75450  	1327,82053  	26,10696  	0,04844  	0,00584  	17788,00594  	0,04384  	0,08472  	0,42141  	0,41913  	974565505,78463  	376,78397  	12,93942  	5249932,30797  	0,12203  	0,00380  	-Inf  	-Inf  	0,00386  	0,00420  	0,00395  	0,00498  	275,54508  	0,00400  	0,00411  
16,05349  	273,62657  	1327,75450  	1327,82053  	26,10739  	0,04185  	0,00594  	-15815,93170  	0,04357  	0,08625  	0,42301  	0,42074  	188671656,76143  	0,01439  	12,85876  	-4667896,50935  	328,13614  	0,00328  	-Inf  	-Inf  	0,00386  	0,00420  	0,00395  	0,00498  	-244,98909  	0,00397  	0,00411  
17,05462  	812,14521  	1327,75450  	1327,82053  	26,10691  	0,04789  	0,00592  	-15815,93170  	0,04349  	0,08590  	0,42431  	0,42204  	596734772,49193  	14,47893  	12,83484  	-4667896,50935  	1,12179  	0,00375  	-Inf  	-Inf  	0,00386  	0,00420  	0,00395  	0,00499  	-244,98909  	0,00399  	0,00411  
18,05704  	267,87677  	267,85526  	1327,82053  	26,10591  	0,04578  	0,00589  	-15815,93170  	0,04287  	0,08557  	0,42501  	0,42274  	7124456,21742  	243,99662  	12,65271  	-4667896,50935  	367,17083  	0,03193  	-Inf  	-Inf  	0,00386  	0,00420  	0,00394  	0,00499  	-244,98909  	0,00399  	0,00411  
19,05806  	819,15514  	-244,98909  	263,67627  	26,10677  	0,04817  	0,00588  	52872,96295  	0,04400  	0,08531  	0,42346  	0,42119  	283,29897  	118919,75880  	12,98625  	15604867,53589  	1,07067  	192,06386  	Inf  	-Inf  	0,00386  	0,00420  	0,00394  	0,00499  	819,02065  	0,00399  	0,00411  
