11/18/2024 15:41:33Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,03653  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,03788  	-244,98909  	-244,98909  	1327,82053  	26,21627  	0,04331  	0,00964  	-15815,93170  	0,11021  	0,13993  	0,99315  	0,99047  	1009282,40593  	3099,35450  	32,52618  	-4667896,50935  	23,71913  	0,17101  	NaN  	NaN  	0,00386  	0,00451  	0,00395  	0,00631  	-244,98909  	0,00398  	0,00419  
4,03914  	883,87667  	883,82931  	198,95473  	26,21661  	0,05104  	0,01023  	-15815,93170  	0,13037  	0,14853  	1,15598  	1,15318  	3387055,41803  	283687,44055  	38,47591  	-4667896,50935  	1,31353  	0,20155  	NaN  	NaN  	0,00386  	0,00460  	0,00395  	0,00669  	-244,98909  	0,00400  	0,00420  
5,04074  	1327,82048  	1327,75450  	-244,98909  	26,21828  	0,04176  	0,01062  	-15815,93170  	0,12958  	0,15422  	1,15926  	1,15646  	5336371,43904  	7740612,38430  	38,24345  	-4667896,50935  	0,22206  	0,16493  	NaN  	NaN  	0,00386  	0,00460  	0,00395  	0,00669  	-244,98909  	0,00397  	0,00420  
6,04030  	302,45813  	302,43516  	780,37329  	26,21931  	0,04846  	0,01055  	50369,65150  	0,12904  	0,15319  	1,16107  	1,15827  	1125279,99552  	155,24183  	38,08338  	14866042,97683  	326,44171  	0,19134  	-Inf  	-Inf  	0,00386  	0,00460  	0,00395  	0,00670  	780,24367  	0,00400  	0,00420  
7,04055  	782,08132  	782,03823  	300,75009  	26,21901  	0,04625  	0,01054  	19410,70249  	0,12903  	0,15308  	1,15976  	1,15695  	3076557,31353  	78898,72777  	38,08212  	5728853,16487  	2,37989  	0,18263  	NaN  	NaN  	0,00386  	0,00460  	0,00395  	0,00670  	300,68109  	0,00399  	0,00420  
8,04094  	1327,82048  	1327,75450  	784,46342  	26,21931  	0,04452  	0,01054  	-15815,93170  	0,13027  	0,15295  	1,15884  	1,15604  	414444700,94629  	2850584,12891  	38,44777  	-4667896,50935  	0,22024  	0,00923  	NaN  	NaN  	0,00386  	0,00460  	0,00395  	0,00669  	-244,98909  	0,00398  	0,00420  
9,04056  	1327,82048  	1327,75450  	297,53268  	26,21968  	0,04971  	0,01053  	-15815,93170  	0,12970  	0,15280  	1,15528  	1,15248  	77151643,78970  	6035833,24856  	38,28019  	-4667896,50935  	0,22002  	0,03200  	NaN  	NaN  	0,00386  	0,00460  	0,00394  	0,00669  	-244,98909  	0,00400  	0,00420  
10,04157  	1327,82048  	1327,75450  	786,25321  	26,21891  	0,04995  	0,01050  	-15815,93170  	0,12958  	0,15241  	1,15726  	1,15446  	415207422,66570  	3187588,98401  	38,24407  	-4667896,50935  	0,21946  	0,01032  	NaN  	NaN  	0,00386  	0,00460  	0,00395  	0,00669  	-244,98909  	0,00400  	0,00420  
11,04280  	1327,82048  	295,19910  	1327,82053  	26,21879  	0,04611  	0,01050  	-15815,93170  	0,12991  	0,15244  	1,15997  	1,15717  	76278903,89645  	5611699,72299  	38,34034  	-4667896,50935  	0,21951  	0,02986  	-Inf  	-Inf  	0,00386  	0,00460  	0,00395  	0,00670  	-244,98909  	0,00399  	0,00420  
