11/14/2024 15:32:52Time	T_hot_in(C)	T_cold_in(C)	T_cold_out(C)	T_hot_out(C)	mdot_cold(kg/s)	ASFASIFUAS(kg/s)	Diferencial_cold(bar)	Diferencial_hot(bar)	mdot_hot(kg/s)	ABS_cold(bar)	ABS_hot(bar)	q_cold(kW)	q_hot(kW)	ASFASYFY	Tau_cold_haste	Re_hot	Re_cold	U_global	PSIG_cold(bar)	R_fouling	PSIG_hot(bar)	PSID_hot(bar)	m_dot_hot	PSID_cold(bar)	m_dot_cold
2,02392  	0,00000  	0,00000  	0,00000  	0,00000  	-1,18512  	-0,20833  	-0,25900  	-0,86180  	-3,02442  	-1,72343  	-1,72415  	-0,00000  	-0,00000  	-254,35069  	-76,44127  	-9234,48090  	-3618,55272  	NaN  	NaN  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  	0,00000  
3,02567  	-244,98909  	1327,75450  	1327,82053  	24,82513  	0,05096  	0,10089  	-15815,93170  	0,29247  	0,10504  	0,83316  	0,83059  	250472501,56500  	0,15676  	86,31898  	-4667896,50935  	17,55088  	0,00399  	-Inf  	-Inf  	0,00405  	0,00536  	0,00395  	0,00594  	-244,98909  	0,00400  	0,00414  
4,02581  	883,38395  	1327,75450  	1327,82053  	24,82490  	0,04280  	0,10050  	57018,83494  	0,29402  	0,10474  	0,82990  	0,82733  	794742605,59519  	22,61337  	86,77554  	16828475,58985  	0,93538  	0,00335  	-Inf  	-Inf  	0,00404  	0,00536  	0,00396  	0,00593  	883,24134  	0,00398  	0,00414  
5,02520  	1327,82048  	1327,75450  	1327,82053  	24,82501  	0,04675  	0,10068  	85706,53851  	0,29259  	0,10422  	0,83140  	0,82884  	1200120089,08662  	361,39298  	86,35611  	25295332,54600  	0,15076  	0,00366  	-Inf  	-Inf  	0,00404  	0,00536  	0,00395  	0,00593  	1327,62170  	0,00399  	0,00414  
6,02645  	1327,82048  	306,52511  	1327,82053  	24,82523  	0,04441  	0,10079  	19784,96653  	0,29350  	0,10414  	0,83229  	0,82972  	54566938,91586  	5309720,76823  	86,62208  	5839313,03937  	0,15064  	0,02790  	-Inf  	-Inf  	0,00405  	0,00536  	0,00395  	0,00594  	306,47855  	0,00398  	0,00414  
7,02719  	1327,82048  	-244,98909  	305,27417  	24,82569  	0,04503  	0,10029  	50187,88140  	0,29313  	0,10498  	0,82819  	0,82563  	572,17154  	2900339,50869  	86,51329  	14812395,55143  	0,15186  	301,03723  	Inf  	-Inf  	0,00404  	0,00536  	0,00395  	0,00593  	777,42800  	0,00398  	0,00414  
8,02730  	1327,82048  	779,72956  	-244,98909  	24,82653  	0,04661  	0,10045  	85706,53851  	0,29283  	0,10471  	0,82948  	0,82692  	23285,37857  	5591341,18836  	86,42436  	25295332,54600  	0,15146  	5,83600  	NaN  	NaN  	0,00404  	0,00536  	0,00395  	0,00593  	1327,62170  	0,00399  	0,00414  
9,02873  	300,01283  	299,98996  	782,81860  	24,82706  	0,04322  	0,10066  	85706,53851  	0,29299  	0,10416  	0,83121  	0,82864  	762208,11246  	134,28120  	86,47406  	25295332,54600  	238,98685  	0,17067  	-Inf  	-Inf  	0,00404  	0,00536  	0,00395  	0,00593  	1327,62170  	0,00398  	0,00414  
10,02853  	785,84093  	-244,98909  	296,99048  	24,82697  	0,05227  	0,10068  	19168,02565  	0,29376  	0,10465  	0,83142  	0,82886  	333,15172  	102511,21363  	86,69954  	5657229,79316  	1,60428  	318,63050  	Inf  	-Inf  	0,00404  	0,00536  	0,00395  	0,00593  	296,92196  	0,00401  	0,00414  
11,02977  	1327,82048  	787,67435  	-244,98909  	24,82717  	0,04580  	0,10066  	50843,72224  	0,29284  	0,10459  	0,83122  	0,82865  	26023,62639  	5535951,60617  	86,42744  	15005959,68839  	0,15129  	5,30050  	NaN  	NaN  	0,00404  	0,00536  	0,00394  	0,00593  	787,58716  	0,00399  	0,00414  
12,02976  	293,74772  	1327,75450  	-244,98909  	24,82806  	0,04491  	0,10074  	18958,71166  	0,29315  	0,10361  	0,83195  	0,82938  	740711,47055  	427,20693  	86,51903  	5595453,09510  	268,74951  	0,17738  	NaN  	NaN  	0,00404  	0,00536  	0,00395  	0,00593  	293,67963  	0,00398  	0,00414  
13,02951  	-244,98909  	1327,75450  	791,19272  	24,82802  	0,04698  	0,10078  	51068,02890  	0,29298  	0,10470  	0,83224  	0,82967  	60010826,96666  	1174,18100  	86,46878  	15072161,30618  	17,49369  	0,00961  	-Inf  	-Inf  	0,00404  	0,00536  	0,00395  	0,00593  	791,06173  	0,00399  	0,00414  
14,02977  	-244,98909  	289,22147  	1327,82053  	24,82832  	0,05122  	0,10032  	18667,99597  	0,29425  	0,10490  	0,82847  	0,82590  	10624236,30889  	2477,69646  	86,84603  	5509651,58747  	17,52754  	0,03371  	-Inf  	-Inf  	0,00404  	0,00537  	0,00395  	0,00593  	289,17637  	0,00400  	0,00414  
15,03067  	-244,98909  	794,59442  	1327,82053  	24,82838  	0,04610  	0,10095  	51290,42111  	0,29391  	0,10568  	0,83365  	0,83108  	61208198,81339  	1144,87716  	86,74393  	15137797,89624  	17,65835  	0,00936  	-Inf  	-Inf  	0,00404  	0,00536  	0,00395  	0,00594  	794,50664  	0,00399  	0,00414  
